date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY
,revenue,43284000000.0,41065000000.0,38892000000.0,36202000000.0,34315000000.0,31426000000.0,29961000000.0,27262000000.0,23122000000.0,21594000000.0,19565000000.0,17697000000.0,14669000000.0,14281000000.0,13104000000.0,11897000000.0,10826000000.0,10079000000.0,10229000000.0,10838000000.0,10005000000.0,8912000000.0,6138000000.0,5472000000.0,4216000000.0,3839000000.0
,costOfRevenue,0.0,0.0,14183000000.0,8985000000.0,6637000000.0,6106000000.0,6344000000.0,6538000000.0,7212000000.0,5628000000.0,5844000000.0,7561000000.0,11052000000.0,10928000000.0,9198000000.0,6768000000.0,5189000000.0,5586000000.0,6451000000.0,10080000000.0,10070000000.0,7893000000.0,7056000000.0,5004000000.0,4855000000.0,4888000000.0
,grossProfit,0.0,41065000000.0,38892000000.0,36202000000.0,34315000000.0,31426000000.0,29961000000.0,27262000000.0,23122000000.0,21594000000.0,19565000000.0,17697000000.0,14669000000.0,14281000000.0,13104000000.0,11897000000.0,10826000000.0,10079000000.0,10229000000.0,10838000000.0,10005000000.0,8912000000.0,6138000000.0,5472000000.0,4216000000.0,3839000000.0
,grossProfitRatio,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,14777000000.0,27836000000.0,25119000000.0,23881000000.0,23669000000.0,22256000000.0,20886000000.0,19729000000.0,15793000000.0,14548000000.0,13788000000.0,14528000000.0,10565000000.0,9620000000.0,7577000000.0,8837000000.0,7621000000.0,8589000000.0,10677000000.0,9565000000.0,8598000000.0,4827000000.0,4400000000.0,3743000000.0,2806000000.0,2593000000.0
,SellingAndMarketingExpenses,740000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
