date,,2021-01-01_FY,2020-01-03_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2016-01-01_FY,2015-01-30_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY
,revenue,12297000000.0,11094000000.0,10194000000.0,10170000000.0,7043000000.0,4712000000.0,5063000000.0,5772000000.0,11173000000.0,10587000000.0,11117000000.0,10846000000.0,10070000000.0,8935000000.0,8294000000.0
,costOfRevenue,10560000000.0,9546000000.0,8690000000.0,8923000000.0,6191000000.0,4146000000.0,4392000000.0,5006000000.0,9809000000.0,9606000000.0,9632000000.0,9343000000.0,8692000000.0,7698000000.0,7184000000.0
,grossProfit,1737000000.0,1548000000.0,1504000000.0,1247000000.0,852000000.0,566000000.0,671000000.0,766000000.0,1364000000.0,981000000.0,1485000000.0,1503000000.0,1378000000.0,1237000000.0,1110000000.0
,grossProfitRatio,0.141253964381556,0.13953488372093,0.147537767314106,0.122615535889872,0.120971177055232,0.120118845500849,0.132530120481928,0.132709632709633,0.122080014320236,0.0926608104278833,0.133579203022398,0.13857643370828,0.136842105263158,0.138444320089536,0.133831685555823
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,49000000.0,46000000.0,42000000.0,44000000.0,29000000.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,770000000.0,600000000.0,683000000.0,520000000.0,293000000.0,180000000.0,278000000.0,442000000.0,592000000.0,670000000.0,527000000.0,636000000.0,602000000.0,571000000.0,525000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-38000000.0,87000000.0,0.0,-26000000.0,-13000000.0,84000000.0,5000000.0,-8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,770000000.0,636000000.0,755000000.0,688000000.0,435000000.0,246000000.0,885000000.0,442000000.0,592000000.0,670000000.0,527000000.0,636000000.0,602000000.0,571000000.0,525000000.0
,costAndExpenses,11330000000.0,10182000000.0,9445000000.0,9611000000.0,6626000000.0,4392000000.0,5277000000.0,5448000000.0,10401000000.0,10276000000.0,10159000000.0,9979000000.0,9294000000.0,8269000000.0,7709000000.0
,interestExpense,179000000.0,147000000.0,145000000.0,148000000.0,96000000.0,53000000.0,75000000.0,83000000.0,93000000.0,114000000.0,79000000.0,76000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,282000000.0,234000000.0,257000000.0,336000000.0,122000000.0,41000000.0,62000000.0,81000000.0,113000000.0,114000000.0,111000000.0,93000000.0,89000000.0,80000000.0,72000000.0
,EBITDA,1280000000.0,1146000000.0,1006000000.0,895000000.0,539000000.0,361000000.0,-152000000.0,405000000.0,885000000.0,425000000.0,1069000000.0,960000000.0,865000000.0,746000000.0,657000000.0
,EBITDARatio,0.104090428559811,0.1032990805841,0.09868550127526,0.0880039331366765,0.0765298878318898,0.0766129032258065,-0.0300217262492593,0.0701663201663202,0.0792088069453146,0.0401435723056579,0.0961590357110731,0.0885118937857275,0.0858987090367428,0.0834918858421936,0.0792138895587172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,998000000.0,912000000.0,749000000.0,559000000.0,417000000.0,320000000.0,-214000000.0,324000000.0,772000000.0,311000000.0,958000000.0,867000000.0,776000000.0,666000000.0,585000000.0
,operatingIncomeRatio,0.0811580060177279,0.0822065981611682,0.073474592897783,0.0549655850540806,0.059207723981258,0.067911714770798,-0.0422674303772467,0.0561330561330561,0.0690951400698112,0.0293756493813167,0.0861743276063686,0.0799373040752351,0.0770605759682224,0.0745383324006715,0.0705329153605016
,totalOtherIncomeExpensesNet,-38000000.0,88000000.0,-3000000.0,-26000000.0,-13000000.0,84000000.0,5000000.0,-168000000.0,-30000000.0,5000000.0,2000000.0,6000000.0,-15000000.0,-3000000.0,5000000.0
,incomeBeforeTax,781000000.0,866000000.0,610000000.0,393000000.0,318000000.0,355000000.0,-283000000.0,88000000.0,658000000.0,207000000.0,883000000.0,799000000.0,703000000.0,626000000.0,603000000.0
,incomeBeforeTaxRatio,0.0635114255509474,0.0780602127276005,0.059839121051599,0.0386430678466077,0.045151213971319,0.075339558573854,-0.0558957140035552,0.0152460152460152,0.0588919717175333,0.0195522810994616,0.079427903211298,0.0736677115987461,0.069811320754717,0.0700615556799105,0.0727031589100555
,incomeTaxExpense,-152000000.0,196000000.0,28000000.0,29000000.0,72000000.0,112000000.0,47000000.0,4000000.0,135000000.0,215000000.0,314000000.0,299000000.0,256000000.0,240000000.0,234000000.0
,netIncome,629000000.0,667000000.0,581000000.0,366000000.0,244000000.0,242000000.0,-323000000.0,164000000.0,525000000.0,59000000.0,618000000.0,497000000.0,452000000.0,415000000.0,391000000.0
,netIncomeRatio,0.0511506871594698,0.0601225887867316,0.0569943103786541,0.0359882005899705,0.0346443277012637,0.051358234295416,-0.0637961682796761,0.0284130284130284,0.0469882753065426,0.0055728723906678,0.0555905370153819,0.045823345011986,0.0448857994041708,0.0464465584778959,0.047142512659754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.4262963012144,4.6,3.79739,2.37662,2.34615,3.27027,-4.36486,1.94,6.16,0.72,6.56,5.0,4.56,4.12,4.44
,EPSDiluted,4.36805555555556,4.6,3.79739,2.37662,2.34615,3.27027,-4.36486,1.94,6.16,0.72,6.52,4.96,4.48,4.0,4.28
,weightedAverageShsOut,142105263.0,145000000.0,153000000.0,154000000.0,104000000.0,74000000.0,74000000.0,83000000.0,83250000.0,84000000.0,91000000.0,96500000.0,98750000.0,101000000.0,88000000.0
,weightedAverageShsOutDil,144000000.0,145000000.0,153000000.0,154000000.0,104000000.0,74000000.0,74000000.0,83000000.0,83250000.0,84000000.0,91500000.0,97500000.0,101250000.0,104250000.0,91000000.0
