date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,492966000000.0,26867000000.0,23924000000.0,23445000000.0,19377000000.0,18121000000.0,17861000000.0,19705000000.0,18383000000.0,14554000000.0,13705000000.0,15090000000.0,12147000000.0,13516000000.0,11707000000.0,9935000000.0,8430000000.0,75891000000.0,52945452560.0,49540682880.0,45454000000.0,38627000000.0,33530000000.0,24579000000.0,26544000000.0
,costOfRevenue,303313000000.0,16714000000.0,15002000000.0,14776000000.0,12189000000.0,10957000000.0,10392000000.0,11333000000.0,10569000000.0,8459000000.0,7974000000.0,8133000000.0,6535000000.0,7310000000.0,6291000000.0,5288000000.0,4483000000.0,39371000000.0,26368830180.0,24301946880.0,22713000000.0,19769000000.0,18370000000.0,13445000000.0,15643000000.0
,grossProfit,189653000000.0,10153000000.0,8922000000.0,8669000000.0,7188000000.0,7164000000.0,7469000000.0,8372000000.0,7814000000.0,6095000000.0,5731000000.0,6957000000.0,5612000000.0,6206000000.0,5416000000.0,4647000000.0,3947000000.0,36520000000.0,26576622380.0,25238736000.0,22741000000.0,18858000000.0,15160000000.0,11134000000.0,10901000000.0
,grossProfitRatio,0.384718215860729,0.377898537238992,0.372930948002006,0.369759010449989,0.370955256231615,0.395342420396225,0.418173674486311,0.424866785079929,0.425066637654355,0.418785213686959,0.418168551623495,0.4610337972167,0.462007079937433,0.459159514649305,0.462629196207397,0.467740312028183,0.468208778173191,0.481216481532725,0.501962323390895,0.509454745731595,0.500308003696044,0.48820773034406,0.452132418729496,0.452988323365475,0.410676612417119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,22988000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740000000.0,4663025330.0,17116865280.0,4138000000.0,3275000000.0,2599000000.0,1924000000.0,2215000000.0
,SellingAndMarketingExpenses,123405000000.0,6462000000.0,5835000000.0,5674000000.0,4634000000.0,4442000000.0,4679000000.0,5312000000.0,4789000000.0,3576000000.0,3285000000.0,4037000000.0,3283000000.0,3571000000.0,3028000000.0,2513000000.0,2120000000.0,18696000000.0,12511000000.0,0.0,11543000000.0,9587000000.0,7891000000.0,5698000000.0,6148000000.0
,otherExpenses,-7656000000.0,260000000.0,150000000.0,1729000000.0,287000000.0,-159000000.0,-86000000.0,-110000000.0,-152000000.0,591000000.0,627000000.0,851000000.0,689000000.0,842000000.0,778000000.0,667000000.0,594000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,141797000000.0,132022000000.0,129611000000.0,110521000000.0,88292000000.0,79316000000.0,79655000000.0,71635000000.0,58131000000.0,48441000000.0,63826000000.0,54939000000.0,48186000000.0,41097000000.0,33800000000.0,30249000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,451463000000.0,23176000000.0,20837000000.0,20450000000.0,16823000000.0,15399000000.0,15071000000.0,16645000000.0,15358000000.0,12626000000.0,11886000000.0,13021000000.0,10507000000.0,11723000000.0,10097000000.0,8468000000.0,7197000000.0,63807000000.0,43532465900.0,41418812160.0,38394000000.0,32631000000.0,28860000000.0,21067000000.0,24006000000.0
