date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,175689000.0,159056000.0,155376000.0,131115000.0,103942000.0,73986000.0,58842000.0,48796000.0,42063000.0
,costOfRevenue,4705000.0,5946000.0,14888000.0,12987000.0,10395000.0,7873000.0,7199000.0,7306000.0,6544000.0
,grossProfit,170984000.0,153110000.0,140488000.0,118128000.0,93547000.0,66113000.0,51643000.0,41490000.0,35519000.0
,grossProfitRatio,0.973219723488665,0.96261693994568,0.904180825867573,0.900949548106624,0.899992303399973,0.893587976103587,0.877655416199313,0.85027461267317,0.844423840429831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16302000.0,15158000.0,12555000.0,11117000.0,9297000.0,7655000.0,11105000.0,5442000.0,1788000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,69062000.0,68056000.0,58321000.0,60690000.0,41262000.0,31788000.0,34105000.0,28860000.0,22891000.0
,costAndExpenses,73767000.0,74002000.0,73209000.0,73677000.0,51657000.0,39661000.0,41304000.0,36166000.0,29435000.0
,interestExpense,23661000.0,28125000.0,27860000.0,24196000.0,23199000.0,25256000.0,21622000.0,12647000.0,12207000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,52760000.0,51822000.0,45766000.0,39159000.0,31965000.0,24133000.0,23000000.0,23418000.0,21103000.0
,EBITDA,154682000.0,136876000.0,127933000.0,96597000.0,84250000.0,58458000.0,40538000.0,36048000.0,33731000.0
,EBITDARatio,0.880430761174576,0.860552258324112,0.823376840696118,0.73673492735385,0.810548190336919,0.790122455599708,0.68892967608171,0.738749077793262,0.801916173359009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,101922000.0,85054000.0,82167000.0,57438000.0,52285000.0,34325000.0,17538000.0,12630000.0,12628000.0
,operatingIncomeRatio,0.580127384184553,0.534742480635751,0.528826845844918,0.43807344697403,0.503020915510573,0.463939123617982,0.298052411542776,0.258832691204197,0.300216342153437
,totalOtherIncomeExpensesNet,-37000.0,-14915000.0,2051000.0,-9235000.0,-470000.0,0.0,-4114000.0,-255000.0,-189000.0
,incomeBeforeTax,80867000.0,46359000.0,57923000.0,25874000.0,29353000.0,10034000.0,-8143000.0,-272000.0,232000.0
,incomeBeforeTaxRatio,0.460284935311829,0.291463383965396,0.372792451858717,0.197338214544484,0.282397875738393,0.135620252480199,-0.138387546310459,-0.00557422739568817,0.0055155362194803
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123000.0,122000.0
,netIncome,80867000.0,46359000.0,57923000.0,25874000.0,29353000.0,10034000.0,-8143000.0,-395000.0,110000.0
,netIncomeRatio,0.460284935311829,0.291463383965396,0.372792451858717,0.197338214544484,0.282397875738393,0.135620252480199,-0.138387546310459,-0.00809492581359128,0.00261512493165014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.849443277310924,0.498012633207288,0.73,0.35,0.52,0.26,-0.36,-0.017756,0.004945
,EPSDiluted,0.849380822838657,0.497959139831146,0.72,0.35,0.52,0.26,-0.36,-0.017756,0.004945
,weightedAverageShsOut,95200000.0,93088000.0,79386000.0,72647000.0,56030000.0,37380000.0,22788000.0,22245868.0,22245868.0
,weightedAverageShsOutDil,95207000.0,93098000.0,79392000.0,72647000.0,56030000.0,37380000.0,22788000.0,22245868.0,22245868.0
