date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,114774000.0,148809000.0,134743000.0,50244000.0,64080000.0,53533000.0,53757000.0,46882000.0,31311000.0,22677000.0,14117000.0,663000.0,16136000.0,29649000.0,30441000.0,27856000.0,25900000.0,63022000.0,101141000.0,17083000.0,11019000.0,19709000.0,16500000.0,16400000.0,16400000.0,27000000.0,8200000.0,6400000.0,4800000.0,11300000.0,-85500000.0,-5700000.0
,depreciationAndAmortization,38198000.0,49815000.0,11271000.0,11635000.0,9915000.0,8180000.0,18050000.0,17336000.0,17400000.0,11138000.0,6664000.0,6823000.0,6218000.0,4930000.0,4507000.0,5440000.0,6022000.0,11562000.0,8891000.0,4983000.0,2366000.0,3366000.0,2900000.0,-900000.0,-400000.0,-1300000.0,1400000.0,1000000.0,1000000.0,3500000.0,21300000.0,7100000.0
,deferredIncomeTax,-32848000.0,7074000.0,3378000.0,17899000.0,5370000.0,2231000.0,-5664000.0,755000.0,3591000.0,2978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2677000.0,3608000.0,2292000.0,3396000.0,3046000.0,4095000.0,4535000.0,3621000.0,1976000.0,1810000.0,796000.0,874000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,9812053000.0,-3980699000.0,-126414000.0,-278455000.0,-888865000.0,-649046000.0,-267617000.0,-159795000.0,49540000.0,-290243000.0,-144824000.0,-233421000.0,-168623000.0,-203600000.0,-120500000.0,-342600000.0,-286100000.0,-496800000.0,291600000.0,-171700000.0,12700000.0,-104900000.0,-100600000.0,-146700000.0,-137300000.0,-1115400000.0,0.0,0.0,0.0,0.0,0.0,10400000.0
,accountsReceivables,-6241000.0,1406000.0,-2596000.0,-2378000.0,-2009000.0,-1334000.0,-984000.0,-1146000.0,2091000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1653000.0,1203000.0,863000.0,-114000.0,350000.0,-203000.0,-65000.0,-261000.0,-811000.0,-1407000.0,1112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-248309000.0,-10060362000.0,-6079663000.0,-5953249000.0,-5674794000.0,-4785929000.0,-4136883000.0,-3869266000.0,-3709471000.0,-3759011000.0,-3468768000.0,-3323944000.0,-3090523000.0,-2921900000.0,-2718300000.0,-2597800000.0,-2255200000.0,-1969100000.0,-1472300000.0,-1763900000.0,-1592200000.0,-1604900000.0,-1500000000.0,-1399400000.0,-1252700000.0,-1115400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-148280000.0,-96712000.0,-5292000.0,21251000.0,-27085000.0,-16011000.0,1073000.0,72000.0,28562000.0,6250000.0,-166029000.0,-115196000.0,22430000.0,6049000.0,1986000.0,2674000.0,2643000.0,34629000.0,-17926000.0,19825000.0,-18379000.0,-25776000.0,-3800000.0,-2600000.0,4700000.0,-15600000.0,4200000.0,5000000.0,5600000.0,-4000000.0,64200000.0,13200000.0
,netCashProvidedByOperatingActivites,15142000.0,89866000.0,135574000.0,130168000.0,80180000.0,73287000.0,67056000.0,57381000.0,103032000.0,76348000.0,61972000.0,21751000.0,46386000.0,32705000.0,32424000.0,40434000.0,33899000.0,9573000.0,25049000.0,33075000.0,836000.0,-5410000.0,20800000.0,15700000.0,17400000.0,12300000.0,8200000.0,10900000.0,6600000.0,10700000.0,1700000.0,24900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7159000.0,-14198000.0,-5500000.0,-7728000.0,-9873000.0,-8362000.0,-4736000.0,-2863000.0,-8111000.0,-10494000.0,-5732000.0,-6776000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,76000000.0,0.0,0.0,40000000.0,41000000.0,9000000.0,-4000000.0,0.0,0.0,40000000.0,0.0,-12000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1461006000.0,-958259000.0,-500033000.0,-706653000.0,-375306000.0,-329736000.0,-288210000.0,-335584000.0,-941376000.0,-621579000.0,-393368000.0,-444085000.0,-132493000.0,-72158000.0,-68439000.0,-249907000.0,-210896000.0,-1012345000.0,-690755000.0,-356215000.0,-247290000.0,-213193000.0,-375500000.0,-183800000.0,-191800000.0,-40200000.0,-318400000.0,-77900000.0,-121000000.0,-78800000.0,-6500000.0,-600000.0
,salesMaturitiesOfInvestments,1024903000.0,904061000.0,135108000.0,656041000.0,289670000.0,298969000.0,313093000.0,364881000.0,910233000.0,525637000.0,177938000.0,288857000.0,98528000.0,121911000.0,182648000.0,179843000.0,232167000.0,502335000.0,620819000.0,352280000.0,386489000.0,212976000.0,308600000.0,159000000.0,111400000.0,115300000.0,115600000.0,96700000.0,141300000.0,328100000.0,97700000.0,12100000.0
