date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY
,revenue,37403000000.0,39117000000.0,36397000000.0,34350000000.0,32376000000.0,30601000000.0,27799000000.0,25313000000.0,24128000000.0,20862000000.0,19014000000.0,19176100000.0,18627000000.0,16325900000.0,14954900000.0,13739700000.0,12253100000.0,10697000000.0,9893000000.0,9488800000.0,8995100000.0,8776900000.0,9553100000.0,9186500000.0,6470600000.0,4760800000.0
,costOfRevenue,21162000000.0,21643000000.0,20441000000.0,19038000000.0,17405000000.0,16534000000.0,15353000000.0,14279000000.0,13657000000.0,11354000000.0,10213600000.0,10571700000.0,10239600000.0,9165400000.0,8367900000.0,7624300000.0,7001400000.0,6313600000.0,6004700000.0,5784900000.0,5180200000.0,5264700000.0,5832000000.0,5334700000.0,3774300000.0,2775100000.0
,grossProfit,16241000000.0,17474000000.0,15956000000.0,15312000000.0,14971000000.0,14067000000.0,12446000000.0,11034000000.0,10471000000.0,9508000000.0,8800400000.0,8604400000.0,8387400000.0,7160500000.0,6587000000.0,6115400000.0,5251700000.0,4383400000.0,3888300000.0,3703900000.0,3814900000.0,3512200000.0,3721100000.0,3851800000.0,2696300000.0,1985700000.0
,grossProfitRatio,0.434216506697324,0.446711148605466,0.438387779212572,0.445764192139738,0.462410427477144,0.459690859775824,0.44771394654484,0.435902500691344,0.433977122015915,0.455756878535136,0.462837908909225,0.448704376802374,0.450281848928974,0.43859756583098,0.440457642645554,0.44508977634155,0.428601741600085,0.409778442553987,0.393035479632063,0.39034440603659,0.424108681393203,0.400164067039615,0.389517538809392,0.4192891743319,0.41670015145427,0.417093765753655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,9534000000.0,8949000000.0,7934000000.0,7222000000.0,7191000000.0,6679000000.0,5735000000.0,5035000000.0,7431000000.0,6693000000.0,6326400000.0,6149600000.0,5953700000.0,5028700000.0,4477800000.0,4221700000.0,3702000000.0,3137600000.0,2820400000.0,2689700000.0,2606400000.0,2426600000.0,2623800000.0,2303700000.0,1588600000.0,1209800000.0
,SellingAndMarketingExpenses,3592000000.0,3753000000.0,3577000000.0,3341000000.0,3278000000.0,3213000000.0,3031000000.0,2745000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-139000000.0,78000000.0,-66000000.0,196000000.0,140000000.0,58000000.0,-103000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,13126000000.0,12702000000.0,11511000000.0,10563000000.0,10469000000.0,9892000000.0,8766000000.0,7780000000.0,7431000000.0,6693000000.0,6326400000.0,6149600000.0,5953700000.0,5028700000.0,4477800000.0,4221700000.0,3702000000.0,3137600000.0,2820400000.0,2689700000.0,2830000000.0,2655400000.0,2857300000.0,2472000000.0,1721000000.0,1300000000.0
,costAndExpenses,34288000000.0,34345000000.0,31952000000.0,29601000000.0,27874000000.0,26426000000.0,24119000000.0,22059000000.0,21088000000.0,18047000000.0,16540000000.0,16721300000.0,16193300000.0,14194100000.0,12845700000.0,11846000000.0,10703400000.0,9451200000.0,8825100000.0,8474600000.0,8010200000.0,7920100000.0,8689300000.0,7806700000.0,5495300000.0,4075100000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1119000000.0,720000000.0,774000000.0,716000000.0,662000000.0,649000000.0,632000000.0,513000000.0,405000000.0,358000000.0,395500000.0,383300000.0,321500000.0,270200000.0,290900000.0,287700000.0,310400000.0,262500000.0,276600000.0,214100000.0,223600000.0,228800000.0,233500000.0,168300000.0,132400000.0,90200000.0
