date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,2016904000.0,1679702000.0,1516380000.0,1419055000.0,1222840000.0,1050493000.0,858675000.0,645853000.0,332719000.0
,costOfRevenue,702810000.0,581985000.0,508352000.0,452682000.0,397760000.0,336657000.0,280037000.0,216219000.0,0.0
,grossProfit,1314094000.0,1097717000.0,1008028000.0,966373000.0,825080000.0,713836000.0,578638000.0,429634000.0,332719000.0
,grossProfitRatio,0.651540182378537,0.653518897995002,0.664759493003073,0.68099756528112,0.674724412024468,0.679524756471485,0.673873118467406,0.665219484929233,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,144398000.0,114847000.0,111127000.0,99934000.0,93983000.0,98470000.0,92826000.0,88141000.0,83901000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,144398000.0,114847000.0,111127000.0,99934000.0,93983000.0,98470000.0,92826000.0,88141000.0,196208000.0
,costAndExpenses,847208000.0,696832000.0,619479000.0,552616000.0,491743000.0,435127000.0,372863000.0,304360000.0,196208000.0
,interestExpense,397320000.0,310026000.0,257917000.0,255259000.0,235637000.0,192818000.0,168743000.0,130419000.0,57692000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,702810000.0,581985000.0,508352000.0,452682000.0,397760000.0,336657000.0,280037000.0,216219000.0,112307000.0
,EBITDA,1872506000.0,1564855000.0,1405253000.0,1319121000.0,1128857000.0,952023000.0,765849000.0,557712000.0,248818000.0
,EBITDARatio,0.92840611154522,0.931626562330699,0.926715598992337,0.929577077703119,0.923143665565405,0.906263059344517,0.891896235479081,0.863527768702785,0.747832254845681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1169696000.0,982870000.0,896901000.0,866439000.0,731097000.0,615366000.0,485812000.0,341493000.0,136511000.0
,operatingIncomeRatio,0.579946293923756,0.585145460325701,0.59147509199541,0.610574642984239,0.597868077589873,0.585787815816003,0.565769353946487,0.528747253632018,0.410289162927275
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,-72000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,735685000.0,640138000.0,609530000.0,580238000.0,392953000.0,394776000.0,293442000.0,203973000.0,82841000.0
,incomeBeforeTaxRatio,0.364759552264262,0.381102124067245,0.401963887679869,0.408890423556522,0.321344574923948,0.375800695482978,0.341738143069264,0.315819544075819,0.248981873593032
,incomeTaxExpense,148564000.0,129303000.0,-146622000.0,205313000.0,139562000.0,138778000.0,103031000.0,72054000.0,29609000.0
,netIncome,587121000.0,510835000.0,756152000.0,374925000.0,253391000.0,255998000.0,190411000.0,131919000.0,53232000.0
,netIncomeRatio,0.291100121770793,0.304122397901533,0.498656009707329,0.264207518383713,0.207215171240718,0.243693199288334,0.221749788918974,0.204255457511229,0.159990863160805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.14,4.88,7.33,3.65,2.47,2.51,1.88,1.31,0.594153925847621
,EPSDiluted,5.09,4.6,6.82,3.44,2.34,2.38,1.8,1.28,0.58874310182807
,weightedAverageShsOut,111895433.0,104716301.0,103189175.0,102801161.0,102587449.0,102142828.0,101529137.0,100991871.0,89592945.0
,weightedAverageShsOutDil,113086323.0,112363331.0,111657564.0,110798727.0,110628865.0,110192771.0,108963550.0,107656463.0,90416346.0
