date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY
,revenue,222990000.0,228732000.0,227768000.0,295402000.0,310297000.0,316373000.0,218278000.0,157608000.0,121066000.0,97257000.0,94739000.0,71525000.0
,costOfRevenue,87417000.0,96023000.0,89624000.0,107669000.0,105283000.0,111029000.0,79142000.0,57761000.0,40405000.0,32458000.0,34500000.0,24045000.0
,grossProfit,135573000.0,132709000.0,138144000.0,187733000.0,205014000.0,205344000.0,139136000.0,99847000.0,80661000.0,64799000.0,60239000.0,47480000.0
,grossProfitRatio,0.607977936230324,0.58019428851232,0.606511889290857,0.635517024258468,0.660702488261246,0.649056651484166,0.637425668184609,0.633514796203238,0.666256422116862,0.666265667252743,0.635841628051805,0.663823837818944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,140759000.0,129724000.0,128084000.0,115510000.0,101205000.0,82927000.0,57978000.0,48777000.0,42829000.0,37618000.0,34449000.0,27638000.0
,GeneralAndAdministrativeExpenses,0.0,52634000.0,50480000.0,47792000.0,43446000.0,37738000.0,29297000.0,23153000.0,17926000.0,15926000.0,10313000.0,6894000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3863000.0,8021000.0,5868000.0,1298000.0,518000.0,530000.0,175000.0,-22000.0,136000.0,-90000.0,0.0,-114000.0
,operatingExpenses,196739000.0,182358000.0,178564000.0,163302000.0,144651000.0,120665000.0,87275000.0,71930000.0,60755000.0,53544000.0,44762000.0,34532000.0
,costAndExpenses,284156000.0,278381000.0,268188000.0,270971000.0,249934000.0,231694000.0,166417000.0,129691000.0,101160000.0,86002000.0,79262000.0,58577000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11967000.0,11631000.0,7221000.0,4770000.0,1585000.0,1606000.0,1335000.0,1096000.0,1007000.0,1136000.0,1603000.0,1298000.0
,EBITDA,-49199000.0,-38018000.0,-33199000.0,29201000.0,61948000.0,86285000.0,53196000.0,29013000.0,20913000.0,12391000.0,17080000.0,14246000.0
,EBITDARatio,-0.22063321225167,-0.166211986079779,-0.145757964244319,0.0988517342468907,0.199640989116878,0.272731870292345,0.243707565581506,0.1840832952642,0.172740488659079,0.127404711229012,0.180284782402179,0.199175113596645
