date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,131334000.0,524876000.0,530614000.0,523940000.0,411162000.0,421711000.0
,costOfRevenue,85676000.0,179565000.0,172110000.0,142479000.0,126675000.0,154213000.0
,grossProfit,45658000.0,345311000.0,358504000.0,381461000.0,284487000.0,267498000.0
,grossProfitRatio,0.347647981482328,0.657890625595379,0.675639919037191,0.728062373554224,0.691909758197499,0.634315917773072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,67043000.0,73375000.0,71154000.0,71308000.0,63251000.0,73535000.0
,GeneralAndAdministrativeExpenses,94997000.0,92962000.0,67240000.0,72626000.0,64683000.0,78181000.0
,SellingAndMarketingExpenses,57292000.0,187894000.0,174357000.0,166288000.0,121466000.0,170149000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,354231000.0,312751000.0,310222000.0,249400000.0,321865000.0
,costAndExpenses,305008000.0,533796000.0,484861000.0,452701000.0,376075000.0,476078000.0
,interestExpense,0.0,25159000.0,26788000.0,19268000.0,15079000.0,23702000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33242000.0,26719000.0,15125000.0,13826000.0,12924000.0,14439000.0
,EBITDA,-140432000.0,17799000.0,60878000.0,85065000.0,48011000.0,-39928000.0
,EBITDARatio,-1.06927376003168,0.0339108665665795,0.114731235888989,0.162356376684353,0.116769059397512,-0.0946809544925316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-173674000.0,-8920000.0,45753000.0,71239000.0,35087000.0,-54367000.0
,operatingIncomeRatio,-1.23374754442871,-0.0169944901271919,0.0862265224815026,0.135967858915143,0.0853361935198292,-0.128920042398704
,totalOtherIncomeExpensesNet,-1917000.0,0.0,-363000.0,0.0,0.0,0.0
,incomeBeforeTax,-162033000.0,-26135000.0,26223000.0,54360000.0,28335000.0,-67272000.0
,incomeBeforeTaxRatio,-1.23374754442871,-0.0497927129455338,0.0494201057642655,0.103752338053976,0.0689144424825251,-0.159521568088098
,incomeTaxExpense,-21384000.0,-5225000.0,7069000.0,11994000.0,10538000.0,18004000.0
,netIncome,-140367000.0,-20910000.0,19154000.0,42366000.0,17797000.0,-85276000.0
,netIncomeRatio,-1.0687788386861,-0.0398379807802224,0.0360978036764955,0.0808604038630377,0.0432846420632257,-0.20221431264539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.02068667674368,-0.301014899589721,0.28,0.689360040353418,0.265,-1.26932601551217
,EPSDiluted,-2.02068667674368,-0.296112723925512,0.27,0.688340807174888,0.258,-1.23413819957014
,weightedAverageShsOut,69465000.0,69465000.0,69235699.0,61457000.0,67182110.0,67182110.0
,weightedAverageShsOutDil,69465000.0,70615000.0,69235699.0,61548000.0,69097610.0,69097610.0
