Date,2019-06-28,2018-06-29,2017-06-30,2016-07-01,2015-07-03,2014-06-27,2013-06-28,2012-06-29,2011-07-01,2010-07-02,2009-07-03
Revenue,243858000.0,242506000.0,241874000.0,268690000.0,335878000.0,346032000.0,471300000.0,444000000.0,452100000.0,465500000.0,677900000.0
Revenue Growth,0.0056,0.0026,-0.0998,-0.2,-0.0293,-0.2658,0.0615,-0.0179,-0.0288,-0.3133,-0.0564
Cost of Revenue,164588000.0,162003000.0,166402000.0,206973000.0,255188000.0,260844000.0,332900000.0,312300000.0,324000000.0,332700000.0,503800000.0
Gross Profit,79270000.0,80503000.0,75472000.0,61717000.0,80690000.0,85188000.0,138400000.0,131700000.0,128100000.0,132800000.0,174100000.0
R&D Expenses,21111000.0,19750000.0,18684000.0,20806000.0,25368000.0,35478000.0,39400000.0,36000000.0,40500000.0,31100000.0,36400000.0
SG&A Expense,56055000.0,58157000.0,57184000.0,65902000.0,76005000.0,88776000.0,95500000.0,99500000.0,107600000.0,134700000.0,135900000.0
Operating Expenses,77902000.0,79186000.0,76457000.0,89163000.0,106620000.0,135832000.0,138400000.0,145000000.0,170900000.0,244300000.0,503200000.0
Operating Income,1368000.0,1317000.0,-985000.0,-27446000.0,-25930000.0,-50644000.0,0.0,-13300000.0,-42800000.0,-111500000.0,-329100000.0
Interest Expense,102000.0,29000.0,50000.0,104000.0,388000.0,389000.0,800000.0,1300000.0,2200000.0,2200000.0,2800000.0
Earnings before Tax,1550000.0,809000.0,-807000.0,-28272000.0,-25935000.0,-49635000.0,-3400000.0,-22600000.0,-76400000.0,-134000000.0,-337200000.0
Income Tax Expense,-8188000.0,-1036000.0,16000.0,1635000.0,-1310000.0,1465000.0,13300000.0,1500000.0,14100000.0,-3800000.0,17800000.0
Net Income - Non-Controlling int,0.0,457000.0,202000.0,270000.0,71000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600000.0,31700000.0,21800000.0,6200000.0
Net Income,9738000.0,1845000.0,-823000.0,-29907000.0,-24625000.0,-51100000.0,-16700000.0,-24100000.0,-90500000.0,-130200000.0,-355000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,9738000.0,1845000.0,-823000.0,-29907000.0,-24625000.0,-51100000.0,-16700000.0,-24100000.0,-90500000.0,-130200000.0,-355000000.0
EPS,1.81,0.35,-0.16,-5.71,-4.75,-9.95,-3.36,-4.92,-18.48,-26.28,-72.6
EPS Diluted,1.73,0.33,-0.16,-5.71,-4.75,-9.95,-3.36,-4.92,-18.48,-26.28,-72.6
Weighted Average Shs Out,5377630.0,5349309.0,5315433.0,5260344.0,5200964.0,5179146.0,5103506.0,5105957.0,5051243.0,4973282.0,4892000.0
Weighted Average Shs Out (Dil),5377000.0,5336000.0,5292000.0,5238000.0,5184000.0,5136000.0,5000000.0,4917000.0,4883000.0,4950000.0,4892000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3251,0.332,0.312,0.2297,0.2402,0.2462,0.2937,0.2966,0.2833,0.2853,0.2568
EBITDA Margin,0.025,0.025,0.021,-0.08,-0.053,-0.121,0.008,-0.032,-0.138,-0.211,-0.44
EBIT Margin,0.0068,0.0035,-0.0031,-0.1048,-0.0761,-0.1423,-0.0055,-0.048,-0.1641,-0.2831,-0.4933
Profit Margin,0.04,0.008,-0.003,-0.111,-0.073,-0.148,-0.035,-0.054,-0.2,-0.28,-0.524
Free Cash Flow margin,-0.0094,0.0068,0.0223,-0.0045,-0.0396,-0.1117,-0.0042,0.0056,-0.1077,0.0277,0.0733
EBITDA,6120000.0,6037000.0,5083000.0,-21520000.0,-17925000.0,-41727000.0,4000000.0,-14100000.0,-62200000.0,-98000000.0,-298500000.0
EBIT,1652000.0,838000.0,-757000.0,-28168000.0,-25547000.0,-49246000.0,-2600000.0,-21300000.0,-74200000.0,-131800000.0,-334400000.0
Consolidated Income,9738000.0,2302000.0,-621000.0,-29637000.0,-24554000.0,-51100000.0,-16700000.0,-24100000.0,-90500000.0,-130200000.0,-355000000.0
Earnings Before Tax Margin,0.0064,0.0033,-0.0033,-0.1052,-0.0772,-0.1434,-0.0072,-0.0509,-0.169,-0.2879,-0.4974
Net Profit Margin,0.0399,0.0076,-0.0034,-0.1113,-0.0733,-0.1477,-0.0354,-0.0543,-0.2002,-0.2797,-0.5237
