date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,167498000.0,224776000.0,242107000.0,213112000.0,288959000.0,386737000.0,264081000.0,245072000.0,205249000.0,142291000.0,95875000.0,55887000.0,106341000.0,106946000.0,45768000.0,7641367.0,7929000.0,967000.0,6263000.0
,costOfRevenue,136632000.0,184320000.0,198060000.0,176266000.0,240375000.0,317231000.0,215817000.0,198596000.0,164785000.0,113041000.0,72541000.0,44730000.0,88876000.0,87027000.0,41646000.0,7405416.0,6460000.0,702000.0,2281000.0
,grossProfit,30866000.0,40456000.0,44047000.0,36846000.0,48584000.0,69506000.0,48264000.0,46476000.0,40464000.0,29250000.0,23334000.0,11157000.0,17465000.0,19919000.0,4122000.0,235951.0,1469000.0,265000.0,3982000.0
,grossProfitRatio,0.184276827185996,0.179983628145354,0.181931955705535,0.1728950035662,0.168134579646247,0.179724205338512,0.182762107080782,0.189642227590259,0.197145905704778,0.205564652718724,0.243379400260756,0.199634977722905,0.16423580744962,0.186252875282853,0.0900629260618773,0.0308781138243982,0.185269264724429,0.274043433298862,0.635797541114482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,3227000.0,2714000.0,2839000.0,2564000.0,4877000.0,5829000.0,2552000.0,2912000.0,2457000.0,1571000.0,1173000.0,836000.0,819000.0,808000.0,209000.0,456447.0,1572000.0,394000.0,1843000.0
,GeneralAndAdministrativeExpenses,28743000.0,0.0,0.0,0.0,0.0,0.0,0.0,26026000.0,23548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,35707000.0,34547000.0,45422000.0,55256000.0,31776000.0,26026000.0,23548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-503000.0,20000.0,-374000.0,367000.0,897000.0,23000.0,-36000.0,-50000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,31970000.0,38329000.0,38546000.0,37111000.0,50299000.0,61085000.0,34328000.0,28938000.0,26005000.0,21397000.0,17621000.0,7558000.0,13728000.0,13566000.0,12392000.0,3668848.0,5358000.0,718000.0,3698000.0
,costAndExpenses,168602000.0,222649000.0,236606000.0,213377000.0,290674000.0,378316000.0,250145000.0,227534000.0,190790000.0,134438000.0,90162000.0,52288000.0,102604000.0,100593000.0,54038000.0,11074264.0,11818000.0,1420000.0,5979000.0
,interestExpense,3595000.0,4603000.0,5508000.0,6498000.0,14635000.0,12984000.0,3150000.0,2946000.0,2457000.0,2540000.0,2450000.0,1864000.0,1961000.0,3438000.0,1969000.0,53766.0,1335000.0,232000.0,0.0
