date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-01-01_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,2494892000.0,2191221000.0,2242604000.0,2138232000.0,1985432000.0,1896766000.0,1638400000.0,1917700000.0,1821800000.0,1422500000.0,640100000.0,380600000.0,461400000.0,510500000.0,246300000.0,188700000.0,0.0,129200000.0,109800000.0,95500000.0,68100000.0,32100000.0,42600000.0,45800000.0,59300000.0,64400000.0,54600000.0,58500000.0,55500000.0,67000000.0,61700000.0,35500000.0,39900000.0,27100000.0,33200000.0
,costOfRevenue,1247705000.0,1160355000.0,1057842000.0,1031892000.0,995295000.0,1004559000.0,923400000.0,901700000.0,885300000.0,671400000.0,311300000.0,192200000.0,169300000.0,147500000.0,128700000.0,98600000.0,0.0,106900000.0,77800000.0,67300000.0,53200000.0,31800000.0,34800000.0,35600000.0,34300000.0,26900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1247187000.0,1030866000.0,1184762000.0,1106340000.0,990137000.0,892207000.0,715000000.0,1016000000.0,936500000.0,751100000.0,302400000.0,176700000.0,262900000.0,317100000.0,112600000.0,89500000.0,0.0,19900000.0,30000000.0,26300000.0,13800000.0,-2200000.0,7700000.0,10200000.0,25000000.0,37600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.499896187891099,0.470452774959714,0.528297461344045,0.517408775100176,0.498701038363439,0.470383273424344,0.4364013671875,0.529801324503311,0.51405203644747,0.528014059753954,0.472426183408842,0.464266946925906,0.569787602947551,0.621155729676787,0.457166057653268,0.474297827239004,0.0,0.154024767801858,0.273224043715847,0.275392670157068,0.202643171806167,-0.0685358255451713,0.18075117370892,0.222707423580786,0.421585160202361,0.583850931677019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,104779000.0,137670000.0,141450000.0,146978000.0,110353000.0,56002000.0,44200000.0,109500000.0,75700000.0,55000000.0,36300000.0,34700000.0,25500000.0,30400000.0,16600000.0,3600000.0,0.0,6000000.0,3800000.0,6400000.0,3200000.0,3800000.0,2500000.0,4500000.0,3800000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,120987000.0,124873000.0,115064000.0,102781000.0,96973000.0,118771000.0,115921000.0,119100000.0,107900000.0,94300000.0,63700000.0,47200000.0,38200000.0,25900000.0,11700000.0,6900000.0,0.0,7100000.0,5800000.0,4500000.0,4200000.0,4000000.0,3700000.0,4200000.0,5200000.0,5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,-121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8519000.0,21527000.0,6453000.0,7890000.0,6167000.0,13387000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
