Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31
Cash and cash equivalents,1561000.0,1649783.0,5896705.0,868532.0,104000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1561000.0,1649783.0,5896705.0,868532.0,104000.0
Receivables,272000.0,110931.0,428790.0,56438.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,14031000.0,10447345.0,9028599.0,1341448.0,120000.0
Property Plant & Equipment Net,0.0,0.0,288065.0,348773.0,0.0
Goodwill and Intangible Assets,3360000.0,3032325.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,967000.0,856000000.0,0.0,0.0,
Total non-current assets,9765000.0,5354487.0,414545.0,453386.0,
Total assets,23796000.0,15801832.0,9443144.0,1794834.0,120000.0
Payables,3061000.0,1246461.0,1160474.0,826447.0,18000.0
Short-term debt,3351000.0,7156515.0,278982.0,0.0,0.0
Total current liabilities,29887000.0,23640755.0,3827910.0,1670431.0,18000.0
Long-term debt,0.0,7156515.0,0.0,0.0,0.0
Total debt,3351000.0,14313030.0,278982.0,0.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,8201000.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,-967000.0,-848843485.0,0.0,0.0,
Total liabilities,36566000.0,24541733.0,3827910.0,1670431.0,18000.0
Other comprehensive income,32176000,17233919,15012584,0.0,
Retained earnings (deficit),-44950000.0,-25976706.0,-9400227.0,-1908237.0,-59000.0
Total shareholders equity,-12770000.0,-8739901.0,5615234.0,124403.0,101000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,1790000.0,12663247.0,-5617723.0,-868532.0,
Other Assets,0.0,0.0,0.0,416478.0,
Other Liabilities,7646000.0,849744463.0,0.0,843984.0,0.0
