date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,4903200000.0,4791100000.0,4732700000.0,4461600000.0,6778300000.0,7031500000.0,7750500000.0,7690800000.0,7648100000.0,5640900000.0,4490100000.0,4242800000.0,4843500000.0,4651200000.0,4327900000.0,4085100000.0,3798100000.0,3531900000.0,3204256000.0,3067482000.0,3067714000.0,2839600000.0,2506800000.0,842800000.0,3454100000.0
,costOfRevenue,3293900000.0,3226300000.0,3230600000.0,3044400000.0,4246700000.0,4444900000.0,5062900000.0,5103300000.0,5103800000.0,3999700000.0,3237300000.0,3024300000.0,3606900000.0,3350100000.0,3087800000.0,2927100000.0,2636000000.0,2419100000.0,2146643000.0,2077195000.0,1864227000.0,1636700000.0,1478100000.0,477700000.0,2071000000.0
,grossProfit,1609300000.0,1564800000.0,1502100000.0,1417200000.0,2531600000.0,2586600000.0,2687600000.0,2587500000.0,2544300000.0,1641200000.0,1252800000.0,1218500000.0,1236600000.0,1301100000.0,1240100000.0,1158000000.0,1162100000.0,1112800000.0,1057613000.0,990287000.0,1203487000.0,1202900000.0,1028700000.0,365100000.0,1383100000.0
,grossProfitRatio,0.328214227443302,0.326605581181775,0.317387537769138,0.317643894566972,0.373485977309945,0.367858920571713,0.346764724856461,0.336440942424715,0.332670859429139,0.290946480171604,0.279013830426939,0.287192420099934,0.255311241870548,0.279734262125903,0.286536195383442,0.283469192920614,0.305968773860614,0.315071208131601,0.330065075948988,0.322833842219775,0.392307431527189,0.423616002253839,0.410363810435615,0.433198860939725,0.400422686083205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93900000.0
,GeneralAndAdministrativeExpenses,772700000.0,915500000.0,782300000.0,796000000.0,1604400000.0,1656200000.0,1845300000.0,1787300000.0,1785200000.0,1099700000.0,710200000.0,719200000.0,755000000.0,750200000.0,701100000.0,645900000.0,626100000.0,574100000.0,542575000.0,513086000.0,516312000.0,527100000.0,486200000.0,172800000.0,713300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6700000.0,9300000.0,3000000.0,-6100000.0,-48900000.0,3600000.0,6100000.0,-3900000.0,-6600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,810200000.0,944400000.0,798000000.0,809100000.0,1699300000.0,1744900000.0,1964200000.0,1910500000.0,1919200000.0,1141000000.0,725400000.0,719200000.0,755000000.0,743400000.0,701100000.0,645900000.0,626100000.0,574100000.0,542575000.0,570091000.0,736271000.0,750700000.0,682200000.0,218600000.0,991600000.0
,costAndExpenses,4104100000.0,4170700000.0,4028600000.0,3853500000.0,5946000000.0,6189800000.0,7027100000.0,7013800000.0,7023000000.0,5140700000.0,3962700000.0,3743500000.0,4361900000.0,4093500000.0,3788900000.0,3573000000.0,3262100000.0,2993200000.0,2689218000.0,2647286000.0,2600498000.0,2387400000.0,2160300000.0,696300000.0,3062600000.0
