date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-07-02_FY,2010-07-03_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-07-01_FY,2005-07-02_FY,2004-07-03_FY,2003-06-28_FY,2002-06-29_FY,2001-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-652100000.0,643400000.0,397500000.0,591000000.0,460500000.0,402400000.0,781300000.0,1034400000.0,1038910000.0,880800000.0,734900000.0,623400000.0,783100000.0,663665000.0,494300000.0,388700000.0,261700000.0,146600000.0,85800000.0,64030000.0
,depreciationAndAmortization,248300000.0,268200000.0,260300000.0,212800000.0,210600000.0,191800000.0,189400000.0,163000000.0,132909000.0,125100000.0,126700000.0,123000000.0,100700000.0,80887000.0,65100000.0,57000000.0,42900000.0,30200000.0,25500000.0,24131000.0
,deferredIncomeTax,-115700000.0,34500000.0,-50900000.0,78000000.0,-52300000.0,21500000.0,-22800000.0,-6500000.0,27568000.0,39700000.0,-17100000.0,13700000.0,-16900000.0,6638000.0,-22900000.0,-56200000.0,11600000.0,8800000.0,-5000000.0,-5797000.0
,stockBasedCompensation,53100000.0,84800000.0,81300000.0,73600000.0,86800000.0,88900000.0,95106000.0,120460000.0,107511000.0,95830000.0,81420000.0,67542000.0,66979000.0,0.0,69190000.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-827800000.0,144400000.0,-1705100000.0,1853300000.0,-325600000.0,629700000.0,-306300000.0,262032000.0,226968000.0,85800000.0,-163100000.0,1900000.0,-397400000.0,699500000.0,189100000.0,-80100000.0,236700000.0,158800000.0,81081000.0,36183000.0
,accountsReceivables,61900000.0,25700000.0,-5600000.0,-29400000.0,-28300000.0,300000.0,-23713000.0,-14231000.0,-26565000.0,-31831000.0,4344000.0,3309000.0,8213000.0,0.0,-18962000.0,-9675000.0,-20254000.0,-4545000.0,-5855000.0,0.0
,inventory,-58600000.0,-104700000.0,30400000.0,-20000000.0,40700000.0,29200000.0,-64074000.0,-38630000.0,-71680000.0,-64720000.0,-33878000.0,4070000.0,-32080000.0,-57698000.0,-49075000.0,-22506000.0,-18106000.0,-7403000.0,-16638000.0,-3065000.0
,accountsPayables,-91700000.0,-39800000.0,-77300000.0,8400000.0,-48400000.0,64400000.0,-30212000.0,30394000.0,36494000.0,9742000.0,1019000.0,-37017000.0,20423000.0,0.0,14834000.0,20214000.0,18134000.0,818000.0,8671000.0,0.0
,otherWorkingCapital,811000000.0,1638800000.0,1494400000.0,3199500000.0,1346200000.0,1671800000.0,1042100000.0,1348400000.0,1086368000.0,859400000.0,773600000.0,936700000.0,934800000.0,1332200000.0,632700000.0,443600000.0,523700000.0,287000000.0,128200000.0,47119000.0
,otherNonCashItems,1006800000.0,118900000.0,138000000.0,68500000.0,102500000.0,152700000.0,199900000.0,120000000.0,217000.0,49500000.0,42700000.0,79500000.0,50900000.0,-6529000.0,-44900000.0,96000000.0,127900000.0,48100000.0,18800000.0,0.0
,netCashProvidedByOperatingActivites,407000000.0,791700000.0,996700000.0,853800000.0,758600000.0,937400000.0,985400000.0,1414000000.0,1221689000.0,1033300000.0,990900000.0,809200000.0,923400000.0,779102000.0,596600000.0,544300000.0,448600000.0,221600000.0,107900000.0,124329000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-205400000.0,-274200000.0,-267400000.0,-283100000.0,-396400000.0,-199300000.0,-219587000.0,-241353000.0,-184309000.0,-147744000.0,-81116000.0,-137029000.0,-174720000.0,-140872000.0,-133876000.0,-94592000.0,-67693000.0,-57112000.0,-42764000.0,-31868000.0
,acquisitionsNet,0.0,-43500000.0,-2376000000.0,1000000.0,-25600000.0,-519600000.0,-3759000.0,-53337000.0,-53000000.0,-10000000.0,-1200000.0,-24000000.0,0.0,0.0,0.0,-228000000.0,0.0,0.0,-14805000.0,0.0
,purchasesOfInvestments,-512400000.0,-100000000.0,-3800000.0,-523000000.0,-664000000.0,-49600000.0,-524926000.0,-570792000.0,0.0,-1322007000.0,-1379858000.0,0.0,-162300000.0,-920999000.0,-1195934000.0,-379530000.0,-301723000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,462000000.0,159000000.0,482200000.0,591000000.0,425000000.0,305000000.0,146260000.0,0.0,2256000.0,321679000.0,129932000.0,0.0,782460000.0,685789000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,762100000.0,-163300000.0,0.0,873700000.0,-384500000.0,155600000.0,40049000.0,294982000.0,-24138000.0,1410120000.0,1279930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,44300000.0,-574200000.0,-2164800000.0,593000000.0,-810000000.0,-612900000.0,-707700000.0,-570500000.0,-259426000.0,-59600000.0,-182200000.0,-264700000.0,445400000.0,-375926000.0,-181000000.0,-371800000.0,-369400000.0,-57100000.0,-56000000.0,-31069000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14000000.0,-27000000.0,-1100000000.0,-285000000.0,-15000000.0,-500000.0,-500000.0,-22375000.0,-795000.0,-746000.0,-679000.0,-285000.0,-235000.0,0.0,-150000.0,-115000.0,-80000.0,-75000.0,-45000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112119000.0,0.0,0.0,0.0,0.0,0.0,124046000.0
,commonStockRepurchased,-300000000.0,-100000000.0,0.0,0.0,0.0,0.0,-524900000.0,-400000000.0,-700000000.0,-1098000000.0,-1150000000.0,-453800000.0,-1336600000.0,-149999000.0,-513700000.0,-218100000.0,-20800000.0,-21600000.0,11000000.0,0.0
,dividendsPaid,-380300000.0,-390700000.0,-384100000.0,-378000000.0,-374500000.0,-371800000.0,-376500000.0,-339700000.0,-260276000.0,-178100000.0,-94300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
