date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1925000.0,9234000.0,13490000.0,-38000.0,-6353450.0
,depreciationAndAmortization,36314000.0,24635000.0,17269000.0,10001000.0,2376986.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5319000.0,3336000.0,2671000.0,1796000.0,1684812.0
,changeInWorkingCapital,-170697000.0,-347432000.0,-2897000.0,-16373142.0,8722961.0
,accountsReceivables,-1602000.0,-2142000.0,-2201000.0,-492000.0,-212435.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1562000.0,857000.0,1519000.0,1355000.0,-39509.0
,otherWorkingCapital,-520121000.0,-349424000.0,-1992000.0,905000.0,17278142.0
,otherNonCashItems,165509000.0,346654000.0,-5699000.0,16217142.0,-9154475.0
,netCashProvidedByOperatingActivites,34520000.0,36427000.0,24834000.0,11603000.0,-2723166.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-252322000.0,-150459250.0
,acquisitionsNet,-5093000.0,0.0,0.0,0.0,-140374.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-218579000.0,-258197000.0,-151618000.0,-331000.0,242037.0
,netCashUsedForInvestingActivites,-223672000.0,-258197000.0,-151618000.0,-252653000.0,-150357587.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-64969000.0,-173311000.0,-70747000.0,-430000.0,-37978759.0
,commonStockIssued,53088000.0,189498000.0,37307000.0,33795000.0,137288016.0
,commonStockRepurchased,0.0,0.0,-263000.0,0.0,0.0
,dividendsPaid,-45766000.0,-34993000.0,-24785000.0,-15976000.0,-3878489.0
,otherFinancingActivites,250367000.0,242918000.0,183001000.0,209099000.0,68136846.0
,netCashUsedProvidedByFinancingActivities,192720000.0,224112000.0,124513000.0,226488000.0,163567614.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3568000.0,2342000.0,-2271000.0,-14562000.0,10486861.0
,cashAtEndOfPeriod,10753000.0,7185000.0,4843000.0,5109000.0,19671131.0
,cashAtBeginningOfPeriod,7185000.0,4843000.0,7114000.0,19671000.0,9184270.0
,operatingCashFlow,34520000.0,36427000.0,24834000.0,11603000.0,-2723166.0
,capitalExpenditure,-218787000.0,-256809000.0,29130000.0,-102000.0,-150459250.0
,freeCashFlow,-184267000.0,-220382000.0,-156003000.0,-240617000.0,-153182416.0
