date,,2020-09-26_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-09-24_FY,2015-09-26_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-09-24_FY,2010-09-25_FY,2009-09-26_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-09-24_FY,2004-09-25_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-09-25_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,revenue,1107897000.0,1267705000.0,1344413000.0,1187886000.0,1046111000.0,1416979000.0,1938300000.0,1703600000.0,1063500000.0,1190600000.0,1136700000.0,1143200000.0,1574200000.0,1439600000.0,1661640000.0,1620200000.0,1307300000.0,771700000.0,665100000.0,923600000.0,836829000.0,619800000.0,667300000.0,771100000.0,707900000.0,633600000.0,677800000.0,481000000.0,637500000.0,667200000.0
,costOfRevenue,784909000.0,513980000.0,592940000.0,887326000.0,363143000.0,591525000.0,1080800000.0,861900000.0,599100000.0,678700000.0,598500000.0,540400000.0,1039400000.0,865400000.0,1426668000.0,1069700000.0,779000000.0,376800000.0,289100000.0,510300000.0,700196000.0,273100000.0,326400000.0,436800000.0,377700000.0,318900000.0,330500000.0,245000000.0,313500000.0,332800000.0
,grossProfit,322988000.0,753725000.0,751473000.0,300560000.0,682968000.0,825454000.0,857500000.0,841700000.0,464400000.0,511900000.0,538200000.0,602800000.0,534800000.0,574200000.0,234972000.0,550500000.0,528300000.0,394900000.0,376100000.0,413200000.0,136633000.0,346700000.0,340800000.0,334300000.0,330300000.0,314700000.0,347200000.0,236000000.0,323900000.0,334400000.0
,grossProfitRatio,0.291532516109349,0.59455867098418,0.558959932699252,0.253020912781193,0.65286379743641,0.582544977730792,0.442397977609245,0.494071378257807,0.436671368124118,0.429951285066353,0.47347585114806,0.527291812456263,0.339728115868378,0.398860794665185,0.141409691629956,0.339772867547216,0.404115352252735,0.511727355189841,0.565478875357089,0.447379818103075,0.163274695308121,0.559373991610197,0.510714820920126,0.433536506289716,0.466591326458539,0.496685606060606,0.512245500147536,0.490644490644491,0.508078431372549,0.501199040767386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,65927000.0,71034000.0,66246000.0,57338000.0,61149000.0,68296000.0,64600000.0,64800000.0,59000000.0,51600000.0,61700000.0,57000000.0,48100000.0,56400000.0,0.0,47200000.0,53900000.0,36700000.0,30800000.0,32500000.0,28629000.0,29400000.0,37600000.0,32600000.0,30300000.0,27800000.0,27600000.0,21300000.0,259600000.0,241400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4822000.0,402957000.0,397489000.0,0.0,412756000.0,444251000.0,466400000.0,469500000.0,298800000.0,279300000.0,289600000.0,304800000.0,308100000.0,322900000.0,0.0,393700000.0,361700000.0,250700000.0,234100000.0,250800000.0,0.0,210200000.0,202900000.0,209800000.0,203400000.0,197300000.0,209900000.0,157700000.0,0.0,0.0
,operatingExpenses,182718000.0,602871000.0,593470000.0,185276000.0,592854000.0,660768000.0,678900000.0,666900000.0,423700000.0,368600000.0,394300000.0,396800000.0,384600000.0,409600000.0,96712000.0,518400000.0,458500000.0,314900000.0,287800000.0,321800000.0,57073000.0,293400000.0,272100000.0,286600000.0,271900000.0,259200000.0,271800000.0,206300000.0,294000000.0,276600000.0
,costAndExpenses,967627000.0,1116851000.0,1186410000.0,1072602000.0,955997000.0,1252293000.0,1759700000.0,1528800000.0,1022800000.0,1047300000.0,992800000.0,937200000.0,1424000000.0,1275000000.0,1523380000.0,1588100000.0,1237500000.0,691700000.0,576900000.0,832100000.0,757269000.0,566500000.0,598500000.0,723400000.0,649600000.0,578100000.0,602300000.0,451300000.0,607500000.0,609400000.0
,interestExpense,74727000.0,76663000.0,77383000.0,75263000.0,75086000.0,77634000.0,-83300000.0,-95400000.0,38643000.0,27394000.0,-27400000.0,-210615000.0,-150128000.0,-164596000.0,0.0,-68367000.0,-69779000.0,-33600000.0,-34000000.0,-37600000.0,0.0,-30800000.0,-30600000.0,-34000000.0,-17200000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
