date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,264100000.0,108800000.0,168500000.0,182300000.0,45800000.0,20000000.0,-107100000.0,105500000.0
,depreciationAndAmortization,270700000.0,236200000.0,217000000.0,206500000.0,208300000.0,194300000.0,188800000.0,79700000.0
,deferredIncomeTax,-20600000.0,-3700000.0,-7500000.0,-78400000.0,3200000.0,11800000.0,100000.0,0.0
,stockBasedCompensation,39400000.0,50800000.0,50900000.0,18900000.0,12400000.0,11400000.0,0.0,0.0
,changeInWorkingCapital,-56200000.0,-32400000.0,-22000000.0,-63000000.0,-66400000.0,150400000.0,31100000.0,-103300000.0
,accountsReceivables,0.0,0.0,44500000.0,-52500000.0,-6400000.0,-20900000.0,-26800000.0,42000000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-67600000.0,-5300000.0,27100000.0,49100000.0,112100000.0,178500000.0,28100000.0,-3000000.0
,otherNonCashItems,3400000.0,2900000.0,3100000.0,3500000.0,2700000.0,800000.0,4300000.0,0.0
,netCashProvidedByOperatingActivites,415400000.0,378300000.0,435500000.0,351100000.0,325700000.0,248200000.0,19400000.0,105700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-23900000.0,-22400000.0,-30000000.0,-27400000.0,-38100000.0,-45600000.0,-21400000.0,-20400000.0
,acquisitionsNet,0.0,-53000000.0,-43000000.0,0.0,-150000000.0,0.0,2000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-15000000.0,-1700000.0,2400000.0,-4000000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-2089200000.0,-551000000.0,-144100000.0,-84700000.0,-230200000.0,-102500000.0,-65400000.0,-112900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-930600000.0,-679800000.0,-1067900000.0,-637400000.0,-154000000.0,-1757700000.0,-432200000.0,0.0
,commonStockIssued,484600000.0,0.0,0.0,0.0,0.0,479300000.0,0.0,0.0
,commonStockRepurchased,0.0,-11900000.0,-141500000.0,-136700000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,-75300000.0,-48600000.0,-17400000.0,-16900000.0,-25700000.0
,otherFinancingActivites,548500000.0,-16500000.0,-13400000.0,-14700000.0,0.0,-24800000.0,469000000.0,0.0
,netCashUsedProvidedByFinancingActivities,1693100000.0,167800000.0,-287300000.0,-384100000.0,-147600000.0,-21600000.0,107900000.0,-27900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,19300000.0,-4900000.0,4100000.0,-117700000.0,-52100000.0,124100000.0,0.0,-228800000.0
,cashAtEndOfPeriod,34700000.0,15400000.0,20300000.0,16200000.0,133900000.0,186000000.0,61900000.0,7400000.0
,cashAtBeginningOfPeriod,15400000.0,20300000.0,16200000.0,133900000.0,186000000.0,61900000.0,0.0,236200000.0
,operatingCashFlow,415400000.0,378300000.0,435500000.0,351100000.0,325700000.0,248200000.0,19400000.0,105700000.0
,capitalExpenditure,-113200000.0,-103900000.0,-103100000.0,-80700000.0,-80000000.0,-102500000.0,-66900000.0,-104800000.0
,freeCashFlow,302200000.0,274400000.0,332400000.0,270400000.0,245700000.0,145700000.0,-47500000.0,900000.0
