date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-928000000.0,156000000.0,136521000.0,451202000.0,156381000.0,-108537000.0,1042028000.0,31254000.0,13321000.0,27343000.0,90670000.0,-129167000.0,-178473000.0,-52054000.0,49918000.0,15196000.0
,depreciationAndAmortization,116000000.0,254000000.0,261973000.0,302417000.0,291917000.0,316678000.0,145511000.0,80527000.0,72915000.0,82561000.0,71174000.0,103791000.0,142588000.0,66773000.0,65212000.0,28913000.0
,deferredIncomeTax,-5000000.0,27000000.0,35501000.0,-245314000.0,63947000.0,-58734000.0,-27942000.0,13295000.0,-1580000.0,19209000.0,-11729000.0,-17923000.0,-86096000.0,-22255000.0,-14725000.0,-5695000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,400000000.0,-283327000.0,530647000.0,58021000.0,62525000.0,-101424000.0,-99509000.0,123487000.0,14169000.0,40270000.0,132776000.0,-19453000.0,-236134000.0,-81875000.0,36749000.0,-2768000.0
,accountsReceivables,17000000.0,-2000000.0,14057000.0,-31444000.0,-8415000.0,5418000.0,1645000.0,-4239000.0,-933000.0,-4633000.0,-2424000.0,13020000.0,16946000.0,-12263000.0,-5330000.0,-6657000.0
,inventory,5000000.0,-3000000.0,-1568000.0,-6182000.0,-2343000.0,-84000.0,4779000.0,-4662000.0,3087000.0,-5061000.0,-2833000.0,1233000.0,2698000.0,-3291000.0,352000.0,-178000.0
,accountsPayables,-1000000.0,14000000.0,421000.0,-7073000.0,4686000.0,-8002000.0,-12446000.0,-23796000.0,6479000.0,0.0,0.0,-4670000.0,0.0,0.0,0.0,1882000.0
,otherWorkingCapital,699000000.0,299000000.0,582327000.0,51680000.0,-6341000.0,-68866000.0,32558000.0,132067000.0,8580000.0,-5589000.0,-45859000.0,-178635000.0,-159182000.0,76952000.0,158827000.0,122078000.0
,otherNonCashItems,47000000.0,67000000.0,82543000.0,80891000.0,89164000.0,302467000.0,-907565000.0,99285000.0,99464000.0,21713000.0,10394000.0,9778000.0,200398000.0,52773000.0,14710000.0,-4166000.0
,netCashProvidedByOperatingActivites,341000000.0,420000000.0,519428000.0,529459000.0,560320000.0,381156000.0,251615000.0,155117000.0,217911000.0,91042000.0,85852000.0,78244000.0,93675000.0,96550000.0,46365000.0,43547000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-54000000.0,-260000000.0,-177156000.0,-340952000.0,-314684000.0,-194148000.0,-123946000.0,-111208000.0,-39288000.0,-33788000.0,-25666000.0,-30320000.0,-64774000.0,-50877000.0,-18409000.0,-6743000.0
,acquisitionsNet,-13000000.0,0.0,9000000.0,-201000000.0,-37000000.0,-267000000.0,-945000000.0,-29000000.0,42000000.0,-23000000.0,0.0,0.0,-15000000.0,-676000000.0,-835000000.0,-195000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500000.0,7557000.0,85064000.0,166256000.0,358000.0
,otherInvestingActivites,-4000000.0,12000000.0,-1985000.0,-15202000.0,7007000.0,12227000.0,-208000.0,154000.0,5472000.0,17255000.0,892000.0,304000.0,415000.0,-1704000.0,0.0,-13138000.0
,netCashUsedForInvestingActivites,-71000000.0,-248000000.0,-156344000.0,-566116000.0,-376845000.0,-448816000.0,-1068806000.0,-139636000.0,2477000.0,-39682000.0,-24774000.0,-516000.0,-83400000.0,-644010000.0,-686196000.0,-201950000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-885000000.0,-361000000.0,-1384945000.0,-441348000.0,-1478829000.0,-2556898000.0,-550700000.0,-768744000.0,-238294000.0,-36454000.0,-74173000.0,-81802000.0,-2157000.0,-921601000.0,-654766000.0,-198775000.0
,commonStockIssued,0.0,0.0,125000.0,6060000.0,12623000.0,492433000.0,765052000.0,355890000.0,0.0,0.0,0.0,0.0,0.0,252739000.0,305325000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76224000.0,0.0
,dividendsPaid,-87000000.0,-344000000.0,-378355000.0,-452949000.0,-396093000.0,-341560000.0,-240535000.0,-128970000.0,-112487000.0,-27618000.0,0.0,0.0,-95990000.0,-98441000.0,-736000.0,-42948000.0
,otherFinancingActivites,-1000000.0,-1000000.0,-33201000.0,-4264000.0,-12514000.0,-37648000.0,-104279000.0,39044000.0,56413000.0,-7071000.0,-2996000.0,-616000.0,-2520000.0,-33336000.0,-4228000.0,-16022000.0
,netCashUsedProvidedByFinancingActivities,-99000000.0,-682000000.0,-420257000.0,38500000.0,-161313000.0,42896000.0,632422000.0,76516000.0,-101798000.0,-53137000.0,-200711000.0,-115674000.0,483000.0,567546000.0,562328000.0,133847000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-1059000.0,511000.0,211000.0,-856000.0,-590000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-272000.0,-331000.0
