date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4319000000.0,2899000000.0,3293000000.0,4458000000.0,434000000.0,-1995000000.0,2699000000.0,3911000000.0,2783000000.0,3398000000.0,3571000000.0,1146000000.0,2137000000.0,2832000000.0,2971000000.0,1245000000.0,1100000000.0,1084000000.0,761000000.0,388000000.0,377000000.0,200000000.0,188000000.0,223016440.0,187063177.0,150940824.0,121054846.0,75059571.0,-227972028.0,76958632.0
,depreciationAndAmortization,0.0,10572000000.0,5738000000.0,5601000000.0,6117000000.0,7500000000.0,6140000000.0,4892000000.0,6450000000.0,3952000000.0,3813000000.0,2306000000.0,1049000000.0,864000000.0,695000000.0,720000000.0,717000000.0,611000000.0,585000000.0,360000000.0,365000000.0,318000000.0,264000000.0,234024303.0,204056462.0,189937278.0,178987235.0,173947577.0,189955499.0,180956783.0
,deferredIncomeTax,-1119000000.0,-1918000000.0,440000000.0,249000000.0,-512000000.0,-924000000.0,-224000000.0,382000000.0,743000000.0,1644000000.0,555000000.0,-725000000.0,481000000.0,0.0,0.0,703000000.0,467000000.0,682000000.0,309000000.0,121000000.0,198000000.0,106000000.0,128000000.0,111937098.0,0.0,0.0,0.0,0.0,-106039415.0,47030275.0
,stockBasedCompensation,-238000000.0,44000000.0,0.0,31000000.0,142000000.0,18000000.0,106000000.0,0.0,17000000.0,31000000.0,114000000.0,262000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1201000000.0,-397000000.0,408000000.0,-173000000.0,-308000000.0,78000000.0,-122000000.0,482000000.0,-950000000.0,242000000.0,-1426000000.0,-224000000.0,-1000000.0,88000000.0,31000000.0,-55000000.0,181000000.0,137000000.0,16000000.0,-19000000.0,-50000000.0,247000000.0,-67000000.0,6004289.0,8085515.0,16907554.0,48113340.0,0.0,39033694.0,44950312.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134000000.0,0.0,53000000.0,-477000000.0,-121000000.0,-105000000.0,-97000000.0,101000000.0,-116000000.0,-101000000.0,77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,107000000.0,0.0,128000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,0.0,-66000000.0,-63000000.0,-51000000.0,-19000000.0,-8000000.0,-66000000.0,-31000000.0,14000000.0,-16000000.0,-12008578.0,16033987.0,954459.0,-9959321.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000000.0,0.0,87000000.0,508000000.0,337000000.0,256000000.0,-365000000.0,73000000.0,-147000000.0,-152000000.0,54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,1052000000.0,92000000.0,324000000.0,324000000.0,1000000.0,1000000.0,-71000000.0,9657000000.0,9746000000.0,0.0,0.0,-824000000.0,0.0,-280000000.0,1304000000.0,-214000000.0,217000000.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0
,otherNonCashItems,246000000.0,-735000000.0,701000000.0,-1169000000.0,-62000000.0,2225000000.0,443000000.0,433000000.0,-180000000.0,-154000000.0,-144000000.0,72000000.0,796000000.0,109000000.0,867000000.0,-192000000.0,-263000000.0,-296000000.0,-215000000.0,-38000000.0,18000000.0,-33000000.0,0.0,0.0,74825269.0,41178075.0,30859869.0,-12046597.0,315066751.0,-1848856.0
,netCashProvidedByOperatingActivites,2675000000.0,10421000000.0,10580000000.0,8966000000.0,5680000000.0,6884000000.0,8936000000.0,10100000000.0,8846000000.0,9988000000.0,5486000000.0,2575000000.0,4462000000.0,3893000000.0,4564000000.0,2421000000.0,2202000000.0,2218000000.0,1456000000.0,812000000.0,908000000.0,838000000.0,513000000.0,580986419.0,474030423.0,398963731.0,379015290.0,236960551.0,210044501.0,348047146.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3612534949.0,0.0,-1845452364.0,-122375370.0,-876613157.0,-1677809615.0,-1997600480.0,-1349826389.0,-936068111.0,-847033595.0,0.0,0.0,0.0,0.0,-213986014.0,-232031431.0
,acquisitionsNet,0.0,0.0,-949000000.0,-238000000.0,-683000000.0,-282000000.0,-110000000.0,-500000000.0,0.0,-852000000.0,2607000000.0,248000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1017165.0,-29003929.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-485000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52037170.0,-538988625.0,-431006272.0,-292046570.0,-203997882.0,1.0,115554.0
