date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,3115456000.0,4785806000.0,4831256000.0,4938959000.0,5153896000.0,4689056000.0,3812311000.0,4229382197.79613,4067613140.42373,3854244054.17666,3077620694.24125,3118885036.39177,2866247181.00064,2422311808.36019,1239134738.48144,690118558.349421,1653736037.30615,542054194.425903,470302432.395563
,costOfRevenue,1979699000.0,2933648000.0,2941688000.0,3132514000.0,3135837000.0,2937658000.0,2514497000.0,2973803474.27435,2844075171.26458,2722028384.42097,1416609921.53212,1397078629.1478,1247456636.13331,897149605.610393,512366535.126503,260044296.526157,1210402884.71966,286424646.423939,292935193.133047
,grossProfit,1135757000.0,1852158000.0,1889568000.0,1806445000.0,2018059000.0,1751398000.0,1297814000.0,1255578723.52178,1223537969.15915,1132215669.75569,1661010772.70914,1721806407.24397,1618790544.86733,1525162202.74979,726768203.354934,430074261.823264,443333152.586487,255629548.001965,177367239.262516
,grossProfitRatio,0.364555622034142,0.38701067281039,0.391113201204821,0.365754200429686,0.391559899540076,0.373507588734278,0.340427105763407,0.296870480084784,0.30079998439372,0.293758167319156,0.539706135917648,0.552058311593274,0.564777021185659,0.629630833440171,0.586512653374233,0.623188952999448,0.268079755526555,0.471594077918179,0.377134428922825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,190948000.0,266241000.0,263279000.0,313088000.0,343531000.0,277401000.0,108175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,846047000.0,844059000.0,816093000.0,945824000.0,795252000.0,413001000.0,784702698.224198,713288544.449441,0.0,598999867.003591,613652644.850708,571474510.677395,538432939.186726,257231849.437105,85603628.998827,76051946.643531,56682540.961928,36544840.865924
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-33428000.0,3036390000.0,3076927000.0,3204105000.0,3204105000.0,2638549000.0,0.0,-13872241.707863,-7991906.260745,-8880824.314691,-82058784.412821,-46584331.480314,10653729.431745,-4894513.537551,-4512399.530151,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,1117876000.0,1107389000.0,1102441000.0,1291945000.0,1122049000.0,431714820.759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2881876000.0,4148678000.0,4238729000.0,5015784000.0,4493460000.0,4149100000.0,3097260000.0,3448927062.33257,3288162245.08689,3160479554.14426,2499897592.765,2484971918.1615,2252647771.25038,1846513187.63031,949715582.8901,438619701.294548,1459550211.47381,473178528.519074,442452367.860478
,interestExpense,412872000.0,410129000.0,431618000.0,469268000.0,469268000.0,217128000.0,-263355000.0,225184346.433207,205469886.52895,217768129.090791,228771113.179944,217086939.079603,247174040.148119,282584163.179611,126464649.130911,0.0,24952553.952934,24356657.808899,9389910.490362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,776626000.0,713457000.0,705460000.0,802440000.0,882469000.0,779828000.0,472552000.0,613498025.352813,576387970.481657,555512928.520511,484287804.229286,474240644.162989,433716624.43968,410930642.83319,180117198.326492,63534720.659473,163653616.744388,138446028.487589,133108311.909084
,EBITDA,1010206000.0,1350585000.0,1297987000.0,725615000.0,1542905000.0,1319784000.0,1187603000.0,1393953160.81637,1355838865.8185,1249277428.55291,1062010905.70555,1108153762.39326,1047316034.18994,986729263.563066,469536353.917829,315033577.714346,357839442.576727,207321694.394419,160958376.444169
,EBITDARatio,0.324256224449968,0.282206382791112,0.268664504633992,0.14691658707837,0.29936673149788,0.281460490128503,0.311517869344867,0.329587891475673,0.333325421816603,0.324130338139623,0.345075306938489,0.355304459594728,0.365396271868049,0.407350226406668,0.378922759032038,0.456491966348249,0.216382442242493,0.382474107803918,0.342244405635542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,233580000.0,637128000.0,592527000.0,-76825000.0,660436000.0,539956000.0,715051000.0,780455135.463559,779450895.336842,693764500.032402,577723101.47626,633913118.230271,613599409.750258,575798620.729876,289419155.591337,251498857.054873,194185825.832339,68875665.90683,27850064.535085
