Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1128000.0,8158000.0,17530000.0,0.0
Revenue Growth,-0.861730816376563,-0.534626354820308,0.0,
Cost of Revenue,1803000.0,600000.0,28000.0,0.0
Gross Profit,-675000.0,7558000.0,17502000.0,0.0
R&D Expenses,0.0,18697000.0,10287000.0,10515000.0
SG&A Expense,39571000.0,8811000.0,6417000.0,1895000.0
Operating Expenses,76505000.0,27508000.0,16704000.0,12410000.0
Operating Income,-77180000.0,-19950000.0,798000.0,-12410000.0
Interest Expense,0.0,31000.0,2739000.0,279000.0
Earnings before Tax,-75532000.0,-19981000.0,-1941000.0,-12689000.0
Income Tax Expense,125000.0,19000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-75657000.0,-20000000.0,-1941000.0,-12689000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-75657000.0,-20000000.0,-1941000.0,-12689000.0
EPS,-4.8,-2.14,-1.91,-5.88
EPS Diluted,-4.8,-2.14,-1.91,-5.88
Weighted Average Shs Out,15754193.0,13010000.0,13010000.0,10961000.0
Weighted Average Shs Out (Dil),15754193.0,9716790.0,2305503.0,2300959.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,-0.598404255319,0.9265,0.9984,0.0
EBITDA Margin,-68.0523049645,-2.42,0.058,
EBIT Margin,-68.4219858156,-2.4455,0.0455,0.0
Profit Margin,-67.0718085106,-2.452,-0.111,
Free Cash Flow margin,-33.5939716312,-1.2061,0.1993,0.0
EBITDA,-76763000.0,-19743000.0,1011000.0,-12297000.0
EBIT,-77180000.0,-19950000.0,798000.0,-12410000.0
Consolidated Income,-75657000.0,-20000000.0,-1941000.0,-12689000.0
Earnings Before Tax Margin,-66.9609929078,-2.4493,-0.1107,0.0
Net Profit Margin,-67.0718085106,-2.4516,-0.1107,0.0
