date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,24067000.0,-3522000.0,21784000.0,17905000.0,26179000.0
,depreciationAndAmortization,3907000.0,4002000.0,5309000.0,5611000.0,6226000.0
,deferredIncomeTax,-1431000.0,3248000.0,4947000.0,3942000.0,1787000.0
,stockBasedCompensation,3978000.0,2632000.0,3618000.0,0.0,0.0
,changeInWorkingCapital,-60510000.0,-17899000.0,33609000.0,-24826000.0,58835000.0
,accountsReceivables,-41314000.0,-25586000.0,11761000.0,-10026000.0,-1747000.0
,inventory,-65808000.0,13756000.0,-11051000.0,-6329000.0,-1806000.0
,accountsPayables,40215000.0,-7257000.0,-10004000.0,21759000.0,26890000.0
,otherWorkingCapital,0.0,53349000.0,71248000.0,37639000.0,62465000.0
,otherNonCashItems,-4138000.0,11741000.0,-57443000.0,30808000.0,-30464000.0
,netCashProvidedByOperatingActivites,-34127000.0,202000.0,11824000.0,33440000.0,62563000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3312000.0,-4122000.0,-8076000.0,-7374000.0,-6002000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-494000.0,0.0,12000.0,21000.0,77000.0
,netCashUsedForInvestingActivites,-3806000.0,-4122000.0,-8064000.0,-7353000.0,-5925000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-5960000.0,0.0,0.0,0.0
,dividendsPaid,-5053000.0,-4851000.0,-4658000.0,-39162000.0,-42000000.0
,otherFinancingActivites,39233000.0,11873000.0,-4597000.0,12560000.0,-19837000.0
,netCashUsedProvidedByFinancingActivities,34180000.0,1062000.0,-9255000.0,-26602000.0,-61837000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,25000.0,-765000.0,941000.0,81000.0,-259000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3728000.0,812000.0,-4554000.0,-434000.0,-5458000.0
,cashAtEndOfPeriod,3436000.0,7164000.0,6352000.0,10906000.0,11340000.0
,cashAtBeginningOfPeriod,7164000.0,6352000.0,10906000.0,11340000.0,16798000.0
,operatingCashFlow,-34127000.0,202000.0,11824000.0,33440000.0,62563000.0
,capitalExpenditure,-3312000.0,-4122000.0,-8076000.0,-7374000.0,-6002000.0
,freeCashFlow,-37439000.0,-3920000.0,3748000.0,26066000.0,56561000.0
