date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY
,revenue,673283000.0,626395000.0,598290000.0,521212000.0,489720000.0,474216000.0,443225000.0,491762000.0,473696000.0,363826000.0,302867000.0,229237000.0,184495000.0,146651000.0,87940000.0,60024000.0,85193000.0,74361000.0,68614000.0,58748000.0,98087000.0,114100000.0,105300000.0,89500000.0,100700000.0,86700000.0,59700000.0,46600000.0,38300000.0
,costOfRevenue,457306000.0,408714000.0,401610000.0,365127000.0,342670000.0,343523000.0,330058000.0,345883000.0,318910000.0,233805000.0,200038000.0,149271000.0,125623000.0,113728000.0,80115000.0,52448000.0,77690000.0,72129000.0,70753000.0,72850000.0,99183000.0,99100000.0,92100000.0,84600000.0,83200000.0,65700000.0,45900000.0,37600000.0,30400000.0
,grossProfit,215977000.0,217681000.0,196680000.0,156085000.0,147050000.0,130693000.0,113167000.0,145879000.0,154786000.0,130021000.0,102829000.0,79966000.0,58872000.0,32923000.0,7825000.0,7576000.0,7503000.0,2232000.0,-2139000.0,-14102000.0,-1096000.0,15000000.0,13200000.0,4900000.0,17500000.0,21000000.0,13800000.0,9000000.0,7900000.0
,grossProfitRatio,0.320781900033121,0.347513948866131,0.328736900165472,0.299465476619878,0.300273625745324,0.275598039711861,0.25532630153985,0.296645531781634,0.326762311693576,0.3573713808249,0.339518666609436,0.348835484673068,0.319098078538714,0.224498980572925,0.0889811234932909,0.126216180194589,0.0880706161304333,0.0300157340541413,-0.0311743958958813,-0.240042214203037,-0.0111737539123431,0.131463628396144,0.125356125356125,0.0547486033519553,0.173783515392254,0.242214532871972,0.231155778894472,0.1931330472103,0.206266318537859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,122750000.0,114665000.0,113442000.0,105654000.0,89381000.0,83121000.0,78963000.0,68701000.0,55274000.0,49150000.0,36085000.0,28098000.0,22142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1358000.0,8211000.0,0.0,0.0,0.0,0.0,0.0,801000.0,382000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,122750000.0,114665000.0,113442000.0,105654000.0,89381000.0,83121000.0,78963000.0,68701000.0,55274000.0,49150000.0,36085000.0,28098000.0,22142000.0,4642000.0,80000000.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,580056000.0,523379000.0,515052000.0,470781000.0,432051000.0,426644000.0,409021000.0,414584000.0,374184000.0,282955000.0,236123000.0,177369000.0,147765000.0,118370000.0,80115000.0,52448000.0,77690000.0,72129000.0,70753000.0,74538000.0,105269000.0,103700000.0,97600000.0,89700000.0,86500000.0,68700000.0,48000000.0,39400000.0,34900000.0
,interestExpense,7586000.0,11013000.0,11310000.0,10871000.0,8519000.0,7812000.0,7931000.0,12460000.0,16561000.0,605000.0,94000.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
