date,,2021-09-25_FY,2020-09-26_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,55607000.0,18305000.0,94819000.0,103596000.0,79174000.0
,depreciationAndAmortization,46781000.0,53048000.0,48610000.0,46477000.0,42445000.0
,deferredIncomeTax,-2896000.0,2622000.0,9637000.0,-10392000.0,7847000.0
,stockBasedCompensation,4199000.0,4595000.0,4230000.0,3858000.0,3048000.0
,changeInWorkingCapital,51709000.0,-19692000.0,120225000.0,2110000.0,9975000.0
,accountsReceivables,-35755000.0,14580000.0,-8759000.0,-7917000.0,-20370000.0
,inventory,-14155000.0,7877000.0,-3231000.0,-9639000.0,-7410000.0
,accountsPayables,35386000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,417140000.0,365431000.0,385123000.0,264898000.0,262788000.0
,otherNonCashItems,-53901000.0,33265000.0,-130022000.0,-22282000.0,-17140000.0
,netCashProvidedByOperatingActivites,101499000.0,92143000.0,147499000.0,123367000.0,125349000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-231000.0,-57817000.0,-57128000.0,-60022000.0,-72180000.0
,acquisitionsNet,0.0,-57212000.0,-1156000.0,0.0,-47698000.0
,purchasesOfInvestments,0.0,-6103000.0,-26091000.0,-91112000.0,-39923000.0
,salesMaturitiesOfInvestments,-1026000.0,73226000.0,39158000.0,75302000.0,22997000.0
,otherInvestingActivites,11196000.0,3443000.0,1854000.0,2693000.0,1485000.0
,netCashUsedForInvestingActivites,9939000.0,-44463000.0,-43363000.0,-73139000.0,-135319000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-144000.0,-340000.0,-356000.0,-370000.0,-356000.0
,commonStockIssued,0.0,7901000.0,14174000.0,8894000.0,7231000.0
,commonStockRepurchased,0.0,-8972000.0,0.0,-2794000.0,-18229000.0
,dividendsPaid,-44785000.0,-42053000.0,-36644000.0,-33066000.0,-30859000.0
,otherFinancingActivites,20256000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-24673000.0,-43464000.0,-22826000.0,-27336000.0,-42213000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,618000.0,-802000.0,-394000.0,-2375000.0,2493000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,87383000.0,3414000.0,80916000.0,20517000.0,-49690000.0
,cashAtEndOfPeriod,283192000.0,195809000.0,192395000.0,111479000.0,90962000.0
,cashAtBeginningOfPeriod,195809000.0,192395000.0,111479000.0,90962000.0,140652000.0
,operatingCashFlow,101499000.0,92143000.0,147499000.0,123367000.0,125349000.0
,capitalExpenditure,-231000.0,-57817000.0,-57128000.0,-60022000.0,-72180000.0
,freeCashFlow,101268000.0,34326000.0,90371000.0,63345000.0,53169000.0
