Date,2015-12,2014-12,2013-12,2012-12,2011-12
Cash and cash equivalents,5000000.0,6000000.0,1000000.0,0000000.0,0000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,2000000.0,0000000.0,000000.0,000000.0
Inventories,0000000.0,0000000.0,0000000.0,000000.0,000000.0
Total current assets,14000000.0,8000000.0,1000000.0,000000.0,000000.0
Property, Plant & Equipment Net,14000000.0,6000000.0,1000000.0,000000.0,000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,4000000.0,000000.0,000000.0,000000.0,000000.0
Total assets,19000000.0,16000000.0,2000000.0,0000000.0,0000000.0
Payables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Short-term debt,1000000.0,000000.0,000000.0,000000.0,000000.0
Total current liabilities,1000000.0,1000000.0,0000000.0,0000000.0,0000000.0
Long-term debt,4000000.0,000000.0,000000.0,000000.0,000000.0
Total debt,4000000.0,000000.0,000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,4000000.0,000000.0,000000.0,000000.0,000000.0
Total liabilities,5000000.0,1000000.0,0000000.0,0000000.0,0000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-8000000.0,-4000000.0,-1000000.0,-0000000.0,-0000000.0
Total shareholders equity,14000000.0,15000000.0,2000000.0,0000000.0,-0000000.0
Investments,,,,,
Net Debt,0,-6000000,-1000000,0,0
Other Assets,0,2000000,0,0,0
Other Liabilities,0,0,0,0,0
