Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-03-19
Revenue,14787000.0,6420000.0,3622993.0,249689.0,249689.0
Revenue Growth,1.3033,0.772,13.51,0.0,
Cost of Revenue,445000.0,118000.0,5847581.0,215883.0,215883.0
Gross Profit,14342000.0,6302000.0,-2224588.0,33806.0,33806.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6375000.0,5497000.0,0.0,0.0,0.0
Operating Expenses,9004000.0,6525000.0,10384513.0,4194077.0,4194077.0
Operating Income,5338000.0,-223000.0,-12609101.0,-4160271.0,-4160271.0
Interest Expense,0.0,0.0,430720.0,13564.0,13564.0
Earnings before Tax,6985000.0,-72000.0,-13239106.0,-4168437.0,-4168437.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,6985000.0,-72000.0,-13239106.0,-4168437.0,-4168437.0
Preferred Dividends,1352000.0,323000.0,0.0,0.0,0.0
Net Income Com,5633000.0,-395000.0,-13239106.0,-4168437.0,-4168437.0
EPS,0.76,-0.13,-0.44,,
EPS Diluted,0.75,-0.13,-0.44,,
Weighted Average Shs Out,9775800.0,3501147.0,3525564.0,3525564.0,
Weighted Average Shs Out (Dil),7138952.0,3375284.0,3525564.0,3525564.0,
Dividend per Share,1.2,0.55,0.0,0.0,0.0
Gross Margin,0.9699,0.9816,-0.614,0.1354,0.1354
EBITDA Margin,0.65,0.131,-3.428,-16.418,-16.418
EBIT Margin,0.4724,-0.0112,-3.5353,-16.6402,-16.6402
Profit Margin,0.381,-0.062,-3.654,-16.695,-16.695
Free Cash Flow margin,-4.3331,-5.2383,1.4284,-172.3394,-172.3394
EBITDA,9614000.0,843000.0,-12417879.0,-4099350.0,-4099350.0
EBIT,6985000.0,-72000.0,-12808386.0,-4154873.0,-4154873.0
Consolidated Income,6985000.0,-72000.0,-13239106.0,-4168437.0,-4168437.0
Earnings Before Tax Margin,0.4724,-0.0112,-3.6542,-16.6945,-16.6945
Net Profit Margin,0.4724,-0.0112,-3.6542,-16.6945,-16.6945
