Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2014-12-31
Depreciation & Amortization,62000.0,52000.0,260000.0,86000.0,25000.0
Stock-based compensation,2061000.0,1887000.0,1491000.0,1214000.0,1193000.0
Operating Cash Flow,-14992000.0,-15587000.0,-15746000.0,-12614000.0,-6001000.0
Capital Expenditure,-43000.0,-41000.0,-45000.0,-38000.0,-228000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-43000.0,-41000.0,-45000.0,-38000.0,-263000.0
Issuance (repayment) of debt,-19000.0,0.0,1500000.0,500000.0,1020000.0
Issuance (buybacks) of shares,10547000.0,16703000.0,16753000.0,14886000.0,99000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,10528000.0,16703000.0,18253000.0,15386000.0,8372000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-4507000.0,1075000.0,2462000.0,2734000.0,2108000.0
Free Cash Flow,-15035000.0,-15628000.0,-15791000.0,-12652000.0,-6229000.0
Net Cash/Marketcap,0.1373,0.4501,0.1975,0.114,0.0142
