date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,2132689000.0,2020437000.0,1903339000.0,1790147000.0,1875197000.0,1817057000.0,1851300000.0,1556618000.0,1414398000.0,1377283000.0,1000989000.0,813177000.0,689445000.0,448929000.0,304423000.0,264760000.0,214787000.0,121055000.0,99107000.0,91461000.0,113738000.0,109700000.0,102200000.0,106700000.0,101800000.0,102300000.0,85800000.0,57100000.0
,costOfRevenue,1029016000.0,980187000.0,971697000.0,954912000.0,1028529000.0,938949000.0,970600000.0,820135000.0,782244000.0,698288000.0,498051000.0,442087000.0,384127000.0,241458000.0,163224000.0,153238000.0,124354000.0,69710000.0,57577000.0,52903000.0,60600000.0,61400000.0,63000000.0,60000000.0,58700000.0,64200000.0,43200000.0,26800000.0
,grossProfit,1103673000.0,1040250000.0,931642000.0,835235000.0,846668000.0,878108000.0,880700000.0,736483000.0,632154000.0,678995000.0,502938000.0,371090000.0,305318000.0,207471000.0,141199000.0,111522000.0,90433000.0,51345000.0,41530000.0,38558000.0,53138000.0,48300000.0,39200000.0,46700000.0,43100000.0,38100000.0,42600000.0,30300000.0
,grossProfitRatio,0.517503020834261,0.514863863609704,0.489477702080397,0.466573415479287,0.451508828139124,0.483258367789233,0.475719764489818,0.473130209209967,0.446942091264269,0.492995992835169,0.502441085766177,0.456345912390537,0.442846057335973,0.462146575516396,0.463825006651928,0.421219217404442,0.421035723763542,0.424146049316426,0.419042045466011,0.42157859634161,0.467196539415147,0.440291704649043,0.383561643835616,0.43767572633552,0.423379174852652,0.372434017595308,0.496503496503497,0.530647985989492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,765538000.0,712930000.0,709058000.0,837154000.0,684541000.0,653689000.0,673300000.0,528586000.0,445206000.0,394157000.0,253850000.0,188843000.0,152574000.0,101918000.0,73989000.0,59254000.0,47971000.0,31907000.0,34954000.0,34040000.0,37568000.0,38400000.0,39400000.0,36100000.0,33000000.0,32400000.0,24300000.0,18700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,516000.0,247000.0,-360000.0,1474000.0,152000.0,733000.0,0.0,679000.0,793000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,765538000.0,712930000.0,709058000.0,837154000.0,684541000.0,653689000.0,673200000.0,528586000.0,445206000.0,394157000.0,253850000.0,188843000.0,188399000.0,101918000.0,89289000.0,59254000.0,47971000.0,31907000.0,38182000.0,34040000.0,40508000.0,41500000.0,42000000.0,38600000.0,35300000.0,34100000.0,25100000.0,19200000.0
,costAndExpenses,1794554000.0,1693117000.0,1680755000.0,1792066000.0,1713070000.0,1592638000.0,1643800000.0,1348721000.0,1227450000.0,1092445000.0,751901000.0,630930000.0,572526000.0,343376000.0,252513000.0,212492000.0,172325000.0,101617000.0,95759000.0,86943000.0,101108000.0,102900000.0,105000000.0,98600000.0,94000000.0,98300000.0,68300000.0,46000000.0
,interestExpense,5046000.0,4661000.0,4585000.0,7319000.0,5814000.0,4220000.0,-3500000.0,3079000.0,3840000.0,249000.0,566000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38912000.0,44941000.0,48572000.0,52628000.0,50024000.0,49293000.0,52000000.0,41439000.0,33367000.0,0.0,0.0,0.0,6008000.0,3516000.0,3082000.0,2497000.0,1787000.0,3577000.0,2584000.0,3577000.0,2940000.0,3100000.0,2600000.0,2500000.0,2300000.0,1700000.0,800000.0,500000.0
,EBITDA,377047000.0,372261000.0,271156000.0,50709000.0,212151000.0,273712000.0,259500000.0,249336000.0,220315000.0,313995000.0,264311000.0,194326000.0,122927000.0,109069000.0,54992000.0,54765000.0,44249000.0,23015000.0,5932000.0,8095000.0,15570000.0,9900000.0,-200000.0,10600000.0,10100000.0,5700000.0,18300000.0,11600000.0
,EBITDARatio,0.17679417861676,0.184247764221305,0.14246332366436,0.0283267240064643,0.113135313249755,0.150634790212965,0.140171771187814,0.160178026979002,0.155765915958592,0.227981467860999,0.264049854693708,0.238971343262291,0.17829848646375,0.242953785565201,0.180643381084872,0.206847711134612,0.206013399321188,0.190120193300566,0.0598545006911722,0.0885076699358196,0.136893562397791,0.0902461257976299,-0.00195694716242661,0.0993439550140581,0.0992141453831041,0.0557184750733138,0.213286713286713,0.203152364273205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,338135000.0,327320000.0,222584000.0,-1919000.0,162127000.0,224419000.0,207500000.0,207897000.0,186948000.0,284838000.0,249088000.0,182247000.0,116919000.0,105553000.0,51910000.0,52268000.0,42462000.0,19438000.0,3348000.0,4518000.0,12630000.0,6800000.0,-2800000.0,8100000.0,7800000.0,4000000.0,17500000.0,11100000.0
