date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,4597414000.0,5220051000.0,4642068000.0,4164160000.0,3563311000.0,3147323000.0,2377561000.0,1846361000.0,1560321000.0,1613574000.0,2011436000.0,1438095000.0,1440743000.0,1394181000.0,1205368000.0,1006477000.0,920322000.0,834976000.0,943582000.0,960385000.0,675036000.0,424600000.0
,costOfRevenue,2407633000.0,2728894000.0,2418463000.0,2225271000.0,1928715000.0,1723315000.0,1305656000.0,1027569000.0,876995000.0,982268000.0,1094962000.0,815430000.0,844821000.0,794192000.0,682022000.0,585995000.0,548119000.0,517290000.0,556909000.0,554205000.0,384813000.0,246100000.0
,grossProfit,2189781000.0,2491157000.0,2223605000.0,1938889000.0,1634596000.0,1424008000.0,1071905000.0,818792000.0,683326000.0,631306000.0,916474000.0,622665000.0,595922000.0,599989000.0,523346000.0,420482000.0,372203000.0,317686000.0,386673000.0,406180000.0,290223000.0,178500000.0
,grossProfitRatio,0.476307115260884,0.477228479185357,0.479011724946726,0.465613473065396,0.45872953553591,0.452450542889942,0.450842270713559,0.443462573137106,0.437939372731637,0.391247008194232,0.455631697951116,0.432979045195206,0.413621305118262,0.430352300024172,0.434179437317068,0.417776064430682,0.404426928835777,0.380473211206071,0.409792683624741,0.422934552288926,0.429937070022932,0.420395666509656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1754017000.0,1625306000.0,1455987000.0,1245474000.0,1020834000.0,849343000.0,690923000.0,577214000.0,532373000.0,613099000.0,532996000.0,421094000.0,540491000.0,491238000.0,414916000.0,350814000.0,328672000.0,323203000.0,305026000.0,317390000.0,203278000.0,136400000.0
,SellingAndMarketingExpenses,318097000.0,369901000.0,350435000.0,327201000.0,257129000.0,235586000.0,181018000.0,153491000.0,134920000.0,152000000.0,186738000.0,128989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,31460000.0,-6711000.0,-10162000.0,5637000.0,-5950000.0,-7321000.0,-662000.0,-792000.0,1135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2056097000.0,1972714000.0,1785840000.0,1556009000.0,1264078000.0,1073184000.0,862834000.0,722971000.0,660189000.0,765099000.0,719734000.0,550083000.0,538030000.0,487059000.0,410802000.0,344186000.0,322958000.0,319033000.0,303881000.0,317693000.0,209276000.0,140300000.0
