date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,2614000000.0,3337000000.0,3242000000.0,2717000000.0,2411000000.0,2871000000.0,3647000000.0,3463000000.0,3300000000.0,3102000000.0,2893000000.0,2243000000.0,3191000000.0,2616000000.0,2543000000.0,2125000000.0,1934000000.0,1795000000.0,1557000000.0,1670000000.0,1523000000.0,1695000000.0,1647800000.0,1630000000.0,1856300000.0,1830400000.0,1679800000.0,1614300000.0,1557000000.0,1482100000.0,1672600000.0,1936900000.0,1676600000.0,1424000000.0,1309900000.0,1407500000.0
,costOfRevenue,2114000000.0,2652000000.0,2461000000.0,2065000000.0,1833000000.0,2286000000.0,2926000000.0,2827000000.0,2652000000.0,2544000000.0,2329000000.0,2016000000.0,2706000000.0,2111000000.0,2124000000.0,1692000000.0,1457000000.0,1374000000.0,1128000000.0,1237000000.0,973000000.0,1095000000.0,1005500000.0,1034500000.0,1212900000.0,1164800000.0,1148000000.0,1127200000.0,1066900000.0,1043400000.0,1173000000.0,1476100000.0,1260100000.0,1024000000.0,883600000.0,1003600000.0
,grossProfit,500000000.0,685000000.0,781000000.0,652000000.0,578000000.0,585000000.0,721000000.0,636000000.0,648000000.0,558000000.0,564000000.0,227000000.0,485000000.0,505000000.0,419000000.0,433000000.0,477000000.0,421000000.0,429000000.0,433000000.0,550000000.0,600000000.0,642300000.0,595500000.0,643400000.0,665600000.0,531800000.0,487100000.0,490100000.0,438700000.0,499600000.0,460800000.0,416500000.0,400000000.0,426300000.0,403900000.0
,grossProfitRatio,0.191277735271614,0.20527419838178,0.240900678593461,0.239970555760029,0.239734549979262,0.203761755485893,0.197696737044146,0.183655789777649,0.196363636363636,0.179883945841393,0.194953335637746,0.101203744984396,0.151989971795675,0.193042813455657,0.164766024380653,0.203764705882353,0.246639089968976,0.234540389972145,0.275529865125241,0.259281437125749,0.36112934996717,0.353982300884956,0.389792450540114,0.365337423312883,0.346603458492701,0.363636363636364,0.316585307774735,0.301740692560243,0.314771997430957,0.295998920450712,0.298696639961736,0.237905932159637,0.248419420255279,0.280898876404494,0.325444690434384,0.28696269982238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,57000000.0,60000000.0,66000000.0,56000000.0,53000000.0,58000000.0,60000000.0,74000000.0,73000000.0,66000000.0,70000000.0,71000000.0,74000000.0,69000000.0,58000000.0,59000000.0,53000000.0,64000000.0,48000000.0,48000000.0,43000000.0,73000000.0,82700000.0,82700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,292000000.0,290000000.0,305000000.0,260000000.0,275000000.0,282000000.0,326000000.0,299000000.0,285000000.0,249000000.0,246000000.0,211000000.0,246000000.0,249000000.0,235000000.0,240000000.0,217000000.0,251000000.0,219000000.0,208000000.0,178000000.0,208000000.0,229700000.0,216500000.0,286500000.0,293900000.0,270800000.0,250500000.0,247700000.0,242300000.0,253000000.0,235600000.0,211100000.0,174700000.0,179400000.0,163800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-9000000.0,-1000000.0,5000000.0,-4000000.0,-7000000.0,-11000000.0,25000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,349000000.0,350000000.0,371000000.0,316000000.0,328000000.0,340000000.0,386000000.0,373000000.0,358000000.0,315000000.0,316000000.0,282000000.0,320000000.0,318000000.0,293000000.0,510000000.0,270000000.0,315000000.0,281000000.0,256000000.0,350000000.0,406000000.0,427800000.0,409100000.0,383500000.0,388100000.0,357100000.0,335000000.0,331800000.0,331500000.0,338500000.0,333400000.0,319700000.0,273100000.0,263400000.0,247500000.0
,costAndExpenses,2463000000.0,3002000000.0,2832000000.0,2381000000.0,2161000000.0,2626000000.0,3312000000.0,3200000000.0,3010000000.0,2859000000.0,2645000000.0,2298000000.0,3026000000.0,2429000000.0,2417000000.0,2202000000.0,1727000000.0,1689000000.0,1409000000.0,1493000000.0,1323000000.0,1501000000.0,1433300000.0,1443600000.0,1596400000.0,1552900000.0,1505100000.0,1462200000.0,1398700000.0,1374900000.0,1511500000.0,1809500000.0,1579800000.0,1297100000.0,1147000000.0,1251100000.0
,interestExpense,53000000.0,59000000.0,54000000.0,53000000.0,54000000.0,53000000.0,55000000.0,62000000.0,46000000.0,39000000.0,40000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,158000000.0,148000000.0,149000000.0,155000000.0,161000000.0,183000000.0,201000000.0,190000000.0,156000000.0,144000000.0,143000000.0,169000000.0,163000000.0,149000000.0,131000000.0,142000000.0,134000000.0,135000000.0,109000000.0,115000000.0,129000000.0,125000000.0,115400000.0,109900000.0,97000000.0,94200000.0,86300000.0,84500000.0,84100000.0,89200000.0,85500000.0,97800000.0,108600000.0,98400000.0,84000000.0,83700000.0
,EBITDA,309000000.0,483000000.0,559000000.0,491000000.0,411000000.0,428000000.0,536000000.0,453000000.0,446000000.0,387000000.0,391000000.0,114000000.0,328000000.0,336000000.0,257000000.0,65000000.0,341000000.0,241000000.0,257000000.0,292000000.0,329000000.0,319000000.0,329900000.0,296300000.0,356900000.0,371700000.0,261000000.0,236600000.0,242400000.0,196400000.0,246600000.0,225200000.0,205400000.0,225300000.0,246900000.0,240100000.0
,EBITDARatio,0.118209640397858,0.14474078513635,0.17242442936459,0.180714022819286,0.170468685192866,0.149076976663184,0.146970112421168,0.130811435171816,0.135151515151515,0.124758220502901,0.135153819564466,0.050824788230049,0.102789094327797,0.128440366972477,0.101061738104601,0.0305882352941176,0.176318510858325,0.134261838440111,0.165061014771997,0.174850299401198,0.21602101116218,0.188200589970501,0.200206335720354,0.181779141104294,0.19226418143619,0.203070367132867,0.155375639957138,0.146565074645357,0.155684007707129,0.132514675123136,0.147435130933875,0.116268263720378,0.12250984134558,0.158216292134831,0.188487670814566,0.170586145648313
