date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY
,revenue,563822000.0,533867000.0,499569000.0,451715000.0,436935000.0,288141000.0,213587000.0,197234000.0,185946000.0,198561000.0,191149000.0,188263000.0,187442000.0,188202000.0,147480000.0,119327000.0,113283000.0,100174000.0,94184000.0,85187000.0,77955000.0,53300000.0,59400000.0,43200000.0,34100000.0,19800000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53200000.0,0.0,0.0,0.0,0.0
,grossProfit,579917000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53300000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.02854624331793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,276302000.0,251707000.0,225882000.0,214030000.0,204715000.0,142581000.0,100324000.0,94026000.0,89285000.0,92420000.0,91570000.0,91302000.0,76104000.0,75975000.0,65116000.0,60151000.0,52331000.0,47032000.0,38262000.0,29865000.0,26392000.0,32400000.0,16000000.0,14000000.0,11200000.0,6300000.0
,SellingAndMarketingExpenses,6412000.0,7836000.0,8346000.0,8637000.0,9709000.0,7649000.0,6266000.0,6885000.0,7215000.0,7281000.0,7457000.0,7639000.0,6676000.0,8310000.0,7441000.0,6503000.0,4905000.0,3373000.0,2220000.0,1171000.0,788000.0,0.0,600000.0,500000.0,400000.0,300000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,4231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,417000000.0,377000000.0,346000000.0,326000000.0,223000000.0,160000000.0,153000000.0,174000000.0,226000000.0,291000000.0,344000000.0,448000000.0,279000000.0,216000000.0,184000000.0,0.0,0.0,0.0,0.0,0.0,85600000.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
