Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,5000000.0,5000000.0,8000000.0,9000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,000000.0,3000000.0,2000000.0,0000000.0,000000.0
Gross Profit,5000000.0,2000000.0,6000000.0,9000000.0,000000.0
R&D Expenses,,,,,
SG&A Expense,11000000.0,9000000.0,11000000.0,5000000.0,000000.0
Operating Expenses,18000000.0,21000000.0,16000000.0,7000000.0,000000.0
Operating Income,-13000000.0,-20000000.0,-10000000.0,2000000.0,000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,000000.0
Earnings before Tax,-28000000.0,-33000000.0,-12000000.0,2000000.0,000000.0
Income Tax Expense,000000.0,3000000.0,-3000000.0,1000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-28000000.0,-36000000.0,-9000000.0,1000000.0,000000.0
Preferred Dividends,,,,,
Net Income Com,-28000000.0,-36000000.0,-9000000.0,1000000.0,000000.0
EPS,-0.06,-0.12,-0.04,0.00,227
EPS Diluted,-0.06,-0.12,-0.04,0.00,227
Weighted Average Shs Out,458000000.0,304000000.0,253000000.0,220000000.0,
Weighted Average Shs Out (Dil),458000000.0,304000000.0,253000000.0,269000000.0,
Dividend per Share,,,,,
Gross Margin,1,0.4,0.75,1,
EBITDA Margin,-5,-6.2,-1.25,0.33333333333333,
EBIT Margin,-5.6,-6.6,-1.5,0.22222222222222,
Profit Margin,-5.6,-7.2,-1.125,0.11111111111111,
Free Cash Flow margin,,,,,
EBITDA,-25000000.0,-31000000.0,-10000000.0,3000000.0,000000.0
EBIT,-28000000,-33000000,-12000000,2000000,0
Consolidated Income,-28000000.0,-36000000.0,-9000000.0,1000000.0,000000.0
Earnings Before Tax Margin,-5.6,-6.6,-1.5,0.22222222222222,
Net Profit Margin,-5.6,-7.2,-1.125,0.11111111111111,
