date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,19149000000.0,19498000000.0,-18000000.0,1000000.0,1000000.0,2000000.0,2000000.0,-1000000.0,-3000000.0,23000000.0,310000000.0,68000000.0,-56000000.0,9326000.0,1628000.0,13000.0,2609000.0,2474153000000.0,3532358000000.0
,depreciationAndAmortization,12796000000.0,12472000000.0,176000000.0,180000000.0,174000000.0,155000000.0,130000000.0,118000000.0,102000000.0,102000000.0,93000000.0,93000000.0,75000000.0,3388304000.0,3010192000.0,1567090000.0,1309290000.0,1128453000000.0,1017813000000.0
,deferredIncomeTax,9175000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2351120000.0,-1103598000.0,-55157000.0,-95580000.0,-134867000000.0,547000000.0
,stockBasedCompensation,584000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257788000.0,175380000.0,162249000.0,144001000.0,147730000000.0,0.0
,changeInWorkingCapital,-8288000000.0,-266000000.0,0.0,-237000000.0,-594000000.0,-65000000.0,68000000.0,240000000.0,67000000.0,373000000.0,-142000000.0,290000000.0,-10715879000.0,-8217084000.0,22253978000.0,-14091926000.0,-11092493089000.0,-920207000000.0,0.0
,accountsReceivables,0.0,-12446000000.0,6000000.0,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,2000000.0,3000000.0,4000000.0,4000000.0,3000000.0,226932000.0,151620000.0,33629000.0,79442000.0,19871000000.0,93883000000.0
,inventory,-9881000000.0,0.0,58000000.0,45000000.0,48000000.0,41000000.0,58000000.0,32000000.0,35000000.0,29000000.0,28000000.0,22000000.0,16000000.0,327997000.0,306235000.0,100783000.0,52692000.0,31898000000.0,34239000000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076159000.0,889677000.0,1511074000.0,-763523000.0,690182000000.0,584958000000.0
,otherWorkingCapital,-3349000000.0,0.0,0.0,0.0,237000000.0,831000000.0,896000000.0,828000000.0,588000000.0,521000000.0,148000000.0,290000000.0,0.0,10715879000.0,18932963000.0,-3321015000.0,10770911000.0,11103264000000.0,12023471000000.0
,otherNonCashItems,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,35703000000.0,0.0,415000000.0,277000000.0,332000000.0,623000000.0,402000000.0,324000000.0,244000000.0,317000000.0,180000000.0,294000000.0,89000000.0,6122627000.0,11804520000.0,1643153000.0,2291611000.0,3999230000000.0,4366732000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-9741000000.0,-4846000000.0,-6955000000.0,-9291000000.0,-12278000000.0,-12017000000.0,-9339000000.0,-10081000000.0,-6670000000.0,-6857000000.0,-9066000000.0,-4129000000.0,-4507000000.0,-6769600000.0,-4747612771.02,-1919748752.73,-1749170214.72,-2420867793.95,-1511374569.3
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-120000000.0,-4000000.0,0.0,-32000000.0,0.0,-26000000.0,0.0,-7000000.0,0.0,0.0,-27269382000.0,-535665000.0,-9453000000.0,-347684000000.0
,purchasesOfInvestments,-75418000000.0,-474000000.0,-1136000000.0,-1051000000.0,-766000000.0,-1030000000.0,-858000000.0,-747000000.0,-511000000.0,-517000000.0,-201000000.0,-536000000.0,-236000000.0,-15859878000.0,-331000000.0,-5074184000.0,-10226471000.0,-13241973000000.0,-2933474000000.0
,salesMaturitiesOfInvestments,79528000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-22660000000.0,-4923000000.0,-7727000000.0,-14883000000.0,-18471000000.0,-20423000000.0,-22904000000.0,-16620000000.0,-13944000000.0,-18665000000.0,-8658000000.0,-6998000000.0,-3472000000.0,-9599960000.0,593856616.44,-34613672008.0,632882063.16,-6520173845.5,-1949099734.62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4497000000.0,-19165000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7718506000.0,-1888540000.0,-6577000.0,-157476000.0,-11072000000.0,-6440000000.0
,commonStockIssued,269000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1193000000.0,-474000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-4147000000.0,0.0,-12000000.0,-35000000.0,-15000000.0,-13000000.0,-12000000.0,-4000000.0,-4000000.0,-3000000.0,-2000000.0,-1000000.0,-15000000.0,-737287000.0,-437497000.0,-436368000.0,-431615000.0,-431598000000.0,-191290000000.0
,otherFinancingActivites,0.0,-2210000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-298000000.0,-25159000000.0,-21326000000.0,-4440000000.0,-3692000000.0,-17001000000.0,-4118000000.0,-217000000.0,-1792000000.0,3735000000.0,-377000000.0,-5307000000.0,-2527000000.0,-6827600000.0,1757851874.46,27281303869.57,1931309943.24,-376919757.6,-152559258.03
