Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,1628740.0,4259909.0,1794094.0,1892424.0,1126907.0
Revenue Growth,0.0,-1.0,-0.6177,1.3744,-0.052,0.6793,
Cost of Revenue,0.0,0.0,1939712.0,3872672.0,2189092.0,2146973.0,1123864.0
Gross Profit,0.0,0.0,-310972.0,387237.0,-394998.0,-254549.0,3043.0
R&D Expenses,871742.0,715841.0,5224992.0,5521390.0,2340227.0,1212298.0,1050157.0
SG&A Expense,3439882.0,3511809.0,5481173.0,5337962.0,4192709.0,2596328.0,1991193.0
Operating Expenses,4311624.0,4227650.0,10706165.0,10859352.0,6532936.0,3808626.0,3041350.0
Operating Income,-4311624.0,-4227650.0,-11017137.0,-10472115.0,-6927934.0,-4063175.0,-3038307.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,5488523.0,1608912.0
Earnings before Tax,-7904989.0,-10435098.0,-10981091.0,-10440643.0,-6900219.0,-9551698.0,-4647219.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,3633386.0,6225036.0,0.0,0.0,0.0,0.0,0.0
Net Income,-7904989.0,-10435098.0,-10981091.0,-10440643.0,-6900219.0,-9551698.0,-4647219.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-7904989.0,-10435098.0,-10981091.0,-10440643.0,-6900219.0,-9551698.0,-4647219.0
EPS,-5.6,-7.9,-11.5,-12.3,-9.8,-49.0,-31.7
EPS Diluted,-5.6,-7.9,-11.5,-12.3,-9.8,-49.0,-31.7
Weighted Average Shs Out,1399726.0,1399612.0,955775.0,940004.0,704824.0,570036.0,
Weighted Average Shs Out (Dil),1399744.0,1322323.0,954838.0,849574.0,701687.0,195017.0,146576.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,-0.1909,0.0909,-0.2202,-0.1345,0.0027
EBITDA Margin,-8.235,-6.492,-2.396,-3.808,-2.131,-2.65,
EBIT Margin,0.0,0.0,-6.7421,-2.4509,-3.8461,-2.1471,-2.6961
Profit Margin,-8.608,-6.742,-2.451,-3.846,-5.047,-4.124,
Free Cash Flow margin,0.0,0.0,-6.4404,-2.0747,-3.2394,-1.8296,-2.2189
EBITDA,-7767480.0,-10280335.0,-10574452.0,-10207791.0,-6832426.0,-4033464.0,-2986168.0
EBIT,-7904989.0,-10435098.0,-10981091.0,-10440643.0,-6900219.0,-4063175.0,-3038307.0
Consolidated Income,-7904989.0,-10435098.0,-10981091.0,-10440643.0,-6900219.0,-9551698.0,-4647219.0
Earnings Before Tax Margin,0.0,0.0,-6.7421,-2.4509,-3.8461,-5.0473,-4.1239
Net Profit Margin,0.0,0.0,-6.7421,-2.4509,-3.8461,-5.0473,-4.1239
