date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,3211116000.0,2739189000.0,2677724000.0,2156460000.0,1839627000.0,1822659000.0,1799198000.0,1656900000.0,1646032000.0,1398216000.0,1337774000.0,1061546000.0,1607482000.0,1562706000.0,1476330000.0,1617897000.0,1414661000.0,1383651000.0,1178095000.0,763831000.0,790468000.0
,costOfRevenue,2333375000.0,2147582000.0,2020657000.0,1596560000.0,1368635000.0,1343400000.0,1398114000.0,1282501000.0,1254595000.0,1056785000.0,940888000.0,476705000.0,1002897000.0,1373934000.0,1274538000.0,1368511000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,877741000.0,591607000.0,657067000.0,559900000.0,470992000.0,479259000.0,401084000.0,374399000.0,391437000.0,341431000.0,396886000.0,584841000.0,604585000.0,188772000.0,201792000.0,249386000.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.273344531932201,0.215978890102143,0.245382645858946,0.259638481585562,0.256025813928584,0.262944961180341,0.222923769368352,0.225963546381797,0.237806433896789,0.244190454121538,0.296676419185901,0.550933261488433,0.37610685531782,0.12079815397138,0.136684887525147,0.15414207455728,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,154792000.0,189211000.0,166487000.0,144699000.0,127748000.0,102755000.0,79199000.0,61420000.0,56461000.0,305881000.0,376417000.0,240895000.0,267607000.0,360635000.0,346431000.0,362757000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101872000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,185742000.0,27668000.0,10659000.0,387000.0,-70000.0,-1261000.0,-1104000.0,-1954000.0,5529000.0,180000.0,9222000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
