date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,13178000.0,14874000.0,49868000.0,39508000.0,30691000.0,379801000.0,19231000.0,13791000.0,9983000.0,64916000.0,23740000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,379801000.0,19231000.0,13791000.0,9983000.0,64916000.0,23740000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,65491000.0,114063000.0,156352000.0,150908000.0,94072000.0,70197000.0,43173000.0,32785000.0,28778000.0,34039000.0,29417000.0
,GeneralAndAdministrativeExpenses,40557000.0,42749000.0,39671000.0,40002000.0,35831000.0,22631000.0,13632000.0,10427000.0,9009000.0,11216000.0,8338000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1912000.0,-4000.0,-84000.0,-94000.0,0.0,-3000.0,-60000.0,487000.0,121000.0,-65000.0,491000.0
,operatingExpenses,106048000.0,156812000.0,196023000.0,190910000.0,129903000.0,92828000.0,56805000.0,43212000.0,0.0,0.0,0.0
,costAndExpenses,106048000.0,156812000.0,196023000.0,190910000.0,129903000.0,92828000.0,56805000.0,43212000.0,37787000.0,45255000.0,37755000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5901000.0,5313000.0,5020000.0,2513000.0,1742000.0,1678000.0,1552000.0,1694000.0,1643000.0,1631000.0,1210000.0
,EBITDA,-86969000.0,-136625000.0,-141135000.0,-148889000.0,-97470000.0,288651000.0,-36022000.0,-27727000.0,-26161000.0,21292000.0,-12805000.0
,EBITDARatio,-6.5995598725148,-9.18549146161086,-2.83017165316435,-3.76857851574365,-3.1758495976019,0.76000589782544,-1.87312152254173,-2.01051410340077,-2.62055494340379,0.3279930987738,-0.5393850042123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-92870000.0,-141938000.0,-146155000.0,-151402000.0,-99212000.0,286973000.0,-37574000.0,-29421000.0,-27804000.0,19661000.0,-14015000.0
,operatingIncomeRatio,-7.04735164668387,-9.54269194567702,-2.93083741076442,-3.83218588640275,-3.23260890814897,0.755587794660888,-1.95382455410535,-2.13334783554492,-2.78513472903937,0.30286832213938,-0.590353833192923
,totalOtherIncomeExpensesNet,1912000.0,-4000.0,-84000.0,-94000.0,0.0,-3000.0,-60000.0,487000.0,121000.0,-65000.0,491000.0
,incomeBeforeTax,-90958000.0,-137202000.0,-140447000.0,-148518000.0,-96745000.0,287457000.0,-37424000.0,-28872000.0,-27595000.0,19710000.0,-13466000.0
,incomeBeforeTaxRatio,-6.90226134466535,-9.22428398547802,-2.81637523060881,-3.75918801255442,-3.15222703724219,0.75686214622921,-1.94602464770423,-2.09353926473787,-2.76419913853551,0.303623143755006,-0.567228306655434
,incomeTaxExpense,-6630000.0,0.0,0.0,1704000.0,-31048000.0,37810000.0,0.0,0.0,0.0,0.0,-5000.0
,netIncome,-84328000.0,-137202000.0,-140447000.0,-150222000.0,-65697000.0,249647000.0,-37424000.0,-28872000.0,-27595000.0,19710000.0,-13461000.0
,netIncomeRatio,-6.39915009864926,-9.22428398547802,-2.81637523060881,-3.80231851776855,-2.14059496269265,0.657310012348572,-1.94602464770423,-2.09353926473787,-2.76419913853551,0.303623143755006,-0.567017691659646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.29,-3.92,-4.13,-5.38,-2.44,9.73,-1.79,-5.23,-2.5,0.079416,-1.221396
,EPSDiluted,-2.29,-3.92,-4.13,-5.38,-2.44,9.23,-1.79,-5.23,-2.5,0.079416,-1.221396
,weightedAverageShsOut,36834000.0,34970000.0,33976000.0,27945000.0,26955000.0,25661000.0,20865000.0,5523000.0,11021000.0,11169000.0,11021000.0
,weightedAverageShsOutDil,36834000.0,34970000.0,33976000.0,27945000.0,26955000.0,27035000.0,20865000.0,5523000.0,11021000.0,11169000.0,11021000.0
