date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,629370000.0,725614000.0,735655000.0,640056000.0,600906000.0,548311000.0,513239000.0,480993000.0,465081000.0,553980000.0,513236000.0,414718000.0,644860000.0,648266000.0,501994000.0,432850000.0,398176000.0,317934000.0,350712000.0,455534000.0,594394000.0,415800000.0,125000000.0
,costOfRevenue,450424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26187000.0,20145000.0,19067000.0,28956000.0,447564000.0,352185000.0,20553000.0,0.0,0.0,0.0,0.0,-19064000.0,-10600000.0,-4600000.0
,grossProfit,178946000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527793000.0,493091000.0,395651000.0,615904000.0,200702000.0,149809000.0,412297000.0,0.0,0.0,0.0,0.0,613458000.0,426400000.0,129600000.0
,grossProfitRatio,0.284325595436707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952729340409401,0.960749051118784,0.954024180286363,0.9550972304066,0.309598220483567,0.298427869655813,0.952517038234954,0.0,0.0,0.0,0.0,1.03207300208279,1.02549302549303,1.0368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,129133000.0,156182000.0,160449000.0,165972000.0,165603000.0,144864000.0,149138000.0,145929000.0,135130000.0,495998000.0,475018000.0,397303000.0,560367000.0,0.0,0.0,0.0,0.0,0.0,0.0,460196000.0,565322000.0,381700000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3927000.0,2898000.0,494000.0,-3280000.0,2289000.0,-2386000.0,-2108000.0,-2002000.0,-495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,129133000.0,657973000.0,666798000.0,600191000.0,565673000.0,514249000.0,486586000.0,465428000.0,444632000.0,495998000.0,473946000.0,395642000.0,560367000.0,121198000.0,99352000.0,368318000.0,368966000.0,310787000.0,349243000.0,513426000.0,584386000.0,392300000.0,0.0
,costAndExpenses,579557000.0,657973000.0,666798000.0,600191000.0,565673000.0,514249000.0,486586000.0,465428000.0,444632000.0,522185000.0,494091000.0,414709000.0,589323000.0,568762000.0,451537000.0,388871000.0,368966000.0,310787000.0,349243000.0,513426000.0,565322000.0,381700000.0,140600000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,26656000.0,10371000.0,12522000.0,14774000.0,16433000.0,13696000.0,15312000.0,16275000.0,10801000.0,10263000.0,11584000.0,11265000.0,10544000.0,11279000.0,10382000.0,11245000.0,13185000.0,14073000.0,15262000.0,22156000.0,19064000.0,10600000.0,4600000.0
,EBITDA,76469000.0,78012000.0,81379000.0,54639000.0,51666000.0,47758000.0,41965000.0,31840000.0,31250000.0,42058000.0,30729000.0,11274000.0,66081000.0,90783000.0,60839000.0,55224000.0,42395000.0,21220000.0,16731000.0,-35736000.0,48136000.0,44700000.0,-11000000.0
,EBITDARatio,0.12150086594531,0.107511707326485,0.110621147140983,0.0853659679778019,0.0859801699433855,0.0871002040812605,0.0817650256508177,0.0661963895524467,0.067192596558449,0.0759197082927181,0.0598730408622934,0.0271847375807175,0.102473405080172,0.140039736774719,0.121194675633573,0.127582303338339,0.106473016957325,0.0667434121547239,0.0477058098952987,-0.078448590006454,0.0809833208275992,0.107503607503608,-0.088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
