date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-38438000.0,40917000.0,36620000.0,-16453000.0,-59825161.818317,-384812.169865,-10720303.912617,-15574899.743607,-15322239.9807,-17014418.217434
,depreciationAndAmortization,117052000.0,82848000.0,67466000.0,25518000.0,102670.932222,63414.739603,60345.77813,62110.12707,224271.48357,95754.162586
,deferredIncomeTax,81463000.0,41360000.0,16864000.0,-5401000.0,-19336358.901867,4317246.647306,3614769.222818,6082494.811086,2881549.611491,161662.095984
,stockBasedCompensation,2807000.0,8661000.0,6472000.0,5673000.0,4954988.46812,4454164.835086,2453223.472253,5100719.404191,7143657.710363,12300499.510284
,changeInWorkingCapital,3495000.0,5225000.0,-2436000.0,13192000.0,-3026560.523771,-1225778.091649,-8648.760402,-502695.41779,-229733.72335,-2950775.710088
,accountsReceivables,0.0,0.0,1389000.0,-8815000.0,-54311.435161,-1308649.626357,-534921.523698,271292.391784,-39661.047616,0.0
,inventory,1080000.0,-2227000.0,1047000.0,-12573000.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-2083000.0,451000.0,-4872000.0,34580000.0,-2972249.088609,82871.534709,526272.763296,-773987.809574,-786212.719761,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,24387000.0,31029000.0,59263000.0,28427000.0,199389.926345,61252.87348,30561.824854,28798.707702,15384.538062,1168.462292
,netCashProvidedByOperatingActivites,317309000.0,225073000.0,197244000.0,73321000.0,-10904694.591176,-7874957.663455,-4570052.374963,-4803472.111348,-5287110.360564,-7406109.696376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-49039000.0,-44130000.0,-32892000.0,-375408000.0,-385411799.717283,-146447693.649158,-59201397.239977,-92197622.960827,-99293887.397847,-3090716.944172
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,100000000.0,1978000.0,2830000.0,4380000.0,-3046648.314858,-4898788.634349,-421454.783523,-64802.72735,-764195.892766,-370964.740451
,netCashUsedForInvestingActivites,51893000.0,-40825000.0,-27334000.0,-370501000.0,-388458448.03214,-151107956.387954,-51118816.222456,-92262425.688177,-100058083.290612,-37869477.962782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-232835000.0,-104484000.0,-587402000.0,0.0,0.0,0.0,0.0,0.0,0.0,-17629774.730656
,commonStockIssued,0.0,0.0,2304000.0,3891000.0,149133993.006473,114669702.887533,80788537.808177,80708829.136809,117825458.621071,14771302.644466
,commonStockRepurchased,0.0,-82416000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-267000.0,-7647000.0,-225000.0,-8340897.254669,-3373231.773667,-5355613.079958,0.0,0.0,16707475.024486
,netCashUsedProvidedByFinancingActivities,-218683000.0,-207044000.0,-179398000.0,209036000.0,253770552.786251,410507389.97903,75432924.728219,80708829.136809,117954768.151342,13849002.938296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1060000.0,563000.0,-1390000.0,2638000.0,-1377129.677851,3164972.003834,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,151579000.0,-22233000.0,-10878000.0,-85506000.0,-146969719.514917,254689447.931455,19744056.130799,-16357068.662716,12609574.500166,-31426584.720862
,cashAtEndOfPeriod,174753000.0,23174000.0,45407000.0,56285000.0,141643478.907819,279547305.233878,29715189.600813,10870976.830677,29142271.543882,16108935.357493
,cashAtBeginningOfPeriod,23174000.0,45407000.0,56285000.0,141791000.0,288613198.422736,24857857.302423,9971133.470014,27228045.493393,16532697.043716,47535520.078355
,operatingCashFlow,317309000.0,225073000.0,197244000.0,73321000.0,-10904694.591176,-7874957.663455,-4570052.374963,-4803472.111348,-5287110.360564,-7406109.696376
,capitalExpenditure,-49039000.0,-44130000.0,-32892000.0,-375408000.0,-385411799.717283,-146447693.649158,-59201397.239977,-92197622.960827,-99293887.397847,-37498513.222331
,freeCashFlow,268270000.0,180943000.0,164352000.0,-302087000.0,-396316494.308459,-154322651.312613,-63771449.614941,-97001095.072175,-104580997.758411,-44904622.918707
