date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,6593000000.0,8203000000.0,7239000000.0,6135000000.0,5352000000.0,4853000000.0,4373000000.0,4287000000.0,3768000000.0,2781000000.0
,costOfRevenue,2633000000.0,3268000000.0,3113000000.0,2834000000.0,2431000000.0,2318000000.0,2089000000.0,2285000000.0,1827000000.0,1069000000.0
,grossProfit,3960000000.0,4935000000.0,4126000000.0,3301000000.0,2921000000.0,2535000000.0,2284000000.0,2002000000.0,1941000000.0,1712000000.0
,grossProfitRatio,0.600637039284089,0.601609167377789,0.569968227655754,0.538060309698452,0.545777279521674,0.522357304759942,0.522295906700206,0.466993235362725,0.515127388535032,0.615605897159295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,816000000.0,882000000.0,1032000000.0,614000000.0,569000000.0,559000000.0,404000000.0,328000000.0,150000000.0,136000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1135000000.0,1223000000.0,1340000000.0,889000000.0,809000000.0,739000000.0,552000000.0,366000000.0,254000000.0,156000000.0
,costAndExpenses,3768000000.0,4491000000.0,4453000000.0,3723000000.0,3240000000.0,3057000000.0,2641000000.0,2651000000.0,2081000000.0,1225000000.0
,interestExpense,2592000000.0,2924000000.0,2464000000.0,1967000000.0,1681000000.0,1528000000.0,1258000000.0,1088000000.0,1020000000.0,962000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,319000000.0,341000000.0,308000000.0,275000000.0,240000000.0,180000000.0,148000000.0,38000000.0,104000000.0,20000000.0
