date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,9842000.0,6261000.0,3289000.0,-3886000.0,-1787000.0
,depreciationAndAmortization,0.0,1990000.0,2088000.0,2064000.0,1864000.0
,deferredIncomeTax,0.0,-280000.0,1064000.0,1167000.0,2143000.0
,stockBasedCompensation,0.0,334000.0,734000.0,1145000.0,490000.0
,changeInWorkingCapital,-2440000.0,-4926000.0,-5174000.0,-1969000.0,6222000.0
,accountsReceivables,0.0,561000.0,-931000.0,-376000.0,-308000.0
,inventory,0.0,-2664000.0,2051000.0,-4145000.0,2379000.0
,accountsPayables,0.0,1271000.0,-3198000.0,716000.0,710000.0
,otherWorkingCapital,-631000.0,471000.0,-167000.0,-1856000.0,-691000.0
,otherNonCashItems,-7402000.0,2651000.0,2916000.0,1257000.0,1066000.0
,netCashProvidedByOperatingActivites,0.0,6030000.0,4917000.0,-222000.0,9998000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-949000.0,-1220000.0,-2338000.0,-1340000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,2000.0,0.0,62000.0,1000.0
,netCashUsedForInvestingActivites,0.0,-947000.0,-1220000.0,-2276000.0,-1339000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-2872000.0,-1220000.0,-1540000.0,-1567000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-5933000.0,-294000.0,-7543000.0,-226000.0
,dividendsPaid,0.0,-3358000.0,-1200000.0,-3086000.0,-1354000.0
,otherFinancingActivites,0.0,2244000.0,0.0,114000.0,83000.0
,netCashUsedProvidedByFinancingActivities,0.0,-9919000.0,-2714000.0,-12055000.0,-3064000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,1333000.0,-567000.0,-1624000.0,3400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3312000.0,-3503000.0,416000.0,-16177000.0,8995000.0
,cashAtEndOfPeriod,24185000.0,27497000.0,31000000.0,30584000.0,37682000.0
,cashAtBeginningOfPeriod,27497000.0,31000000.0,30584000.0,46761000.0,28687000.0
,operatingCashFlow,0.0,6030000.0,4917000.0,-222000.0,9998000.0
,capitalExpenditure,0.0,-949000.0,-1220000.0,-2338000.0,-1340000.0
,freeCashFlow,0.0,5081000.0,3697000.0,-2560000.0,8658000.0
