date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,revenue,9660000000.0,10189000000.0,10736000000.0,10530000000.0,13586000000.0,14963000000.0,17146000000.0,15891000000.0,18141000000.0,17274000000.0,16647000000.0,14119000000.0,16070000000.0,13588000000.0,12299000000.0,11086000000.0,9486000000.0,8415000000.0,8632000000.0,9327000000.0,6691000000.0,3253000000.0,2398000000.0,1411000000.0,835000000.0,685000000.0,532700000.0,518700000.0,401000000.0,333500000.0,190200000.0
,costOfRevenue,6967000000.0,7840000000.0,8163000000.0,8066000000.0,11153000000.0,12097000000.0,14058000000.0,12644000000.0,14427000000.0,13140000000.0,12683000000.0,10624000000.0,12363000000.0,10179000000.0,0.0,0.0,0.0,0.0,0.0,7025000000.0,4409000000.0,1971000000.0,1391000000.0,867000000.0,437000000.0,350000000.0,225600000.0,0.0,0.0,0.0,0.0
,grossProfit,2693000000.0,2349000000.0,2573000000.0,2464000000.0,2433000000.0,2866000000.0,3088000000.0,3247000000.0,3714000000.0,4134000000.0,3964000000.0,3495000000.0,3707000000.0,3409000000.0,12299000000.0,11086000000.0,0.0,8415000000.0,0.0,2302000000.0,2282000000.0,1282000000.0,1007000000.0,544000000.0,398000000.0,335000000.0,307100000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.278778467908903,0.230542742172932,0.239660953800298,0.233998100664767,0.179081407331076,0.191539129853639,0.180100314942261,0.204329494682525,0.204729617992393,0.239319208058354,0.238120982759656,0.24753877753382,0.230678282514001,0.250883132175449,1.0,1.0,0.0,1.0,0.0,0.246810335584861,0.341055148707219,0.394097755917615,0.419933277731443,0.385542168674699,0.476646706586826,0.489051094890511,0.576497090294725,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,165000000.0,196000000.0,192000000.0,215000000.0,194000000.0,196000000.0,187000000.0,220000000.0,301000000.0,391000000.0,392000000.0,345000000.0,371000000.0,379000000.0,305000000.0,221000000.0,182000000.0,157000000.0,112000000.0,120000000.0,85000000.0,71000000.0,56000000.0,45000000.0,35000000.0,32000000.0,31600000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-189000000.0,-126000000.0,-140000000.0,23000000.0,25000000.0,19000000.0,28000000.0,16000000.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
