date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,224959000.0,236984000.0,181278000.0,159254000.0,114397000.0,71700000.0,45587000.0,20946000.0
,costOfRevenue,91719000.0,38588000.0,25075000.0,21050000.0,16177000.0,12988000.0,11418000.0,2535000.0
,grossProfit,133240000.0,198396000.0,156203000.0,138204000.0,98220000.0,58712000.0,34169000.0,18411000.0
,grossProfitRatio,0.592285705395205,0.837170441886372,0.861676541003321,0.867821216421566,0.858588949010901,0.818856345885635,0.749533858336807,0.878974505872243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,85392000.0,72053000.0,49676000.0,44225000.0,29223000.0,25047000.0,19205000.0,15511000.0
,GeneralAndAdministrativeExpenses,171401000.0,176635000.0,119529000.0,96260000.0,64756000.0,43961000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2975000.0,-348000.0,-1618000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,256793000.0,248688000.0,169205000.0,140485000.0,93979000.0,69008000.0,0.0,0.0
,costAndExpenses,348512000.0,287276000.0,194280000.0,161535000.0,110156000.0,81996000.0,58758000.0,35144000.0
,interestExpense,14115000.0,2565000.0,0.0,44000.0,608000.0,1062000.0,876000.0,307000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,34613000.0,9863000.0,6264000.0,5482000.0,4722000.0,4267000.0,4231000.0,1157000.0
,EBITDA,-88940000.0,-40429000.0,-6738000.0,3201000.0,8963000.0,-6029000.0,-8940000.0,-13041000.0
,EBITDARatio,-0.395360932436577,-0.170598015055869,-0.037169430377652,0.0200999660919035,0.0783499567296345,-0.0840864714086471,-0.19610853971527,-0.622600973932971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-123553000.0,-50292000.0,-13002000.0,-2281000.0,4241000.0,-10296000.0,-13171000.0,-14198000.0
,operatingIncomeRatio,-0.549224525357954,-0.212216858522094,-0.0717240922781584,-0.014323031132656,0.0370726505065692,-0.143598326359833,-0.28892008686687,-0.677838250739998
,totalOtherIncomeExpensesNet,2975000.0,-348000.0,-1618000.0,-5320000.0,43000.0,-27012000.0,5000.0,271000.0
,incomeBeforeTax,-132314000.0,-50036000.0,-12368000.0,1000.0,4565000.0,-38288000.0,-14039000.0,-14221000.0
,incomeBeforeTaxRatio,-0.588169399757289,-0.211136616818013,-0.0682267015302464,6.27927712961684e-06,0.0399048926108202,-0.534002789400279,-0.307960602803431,-0.67893631242242
,incomeTaxExpense,-11966000.0,-65460000.0,583000.0,93000.0,43000.0,33000.0,18000.0,6000.0
,netIncome,-120348000.0,15424000.0,-12951000.0,-92000.0,4522000.0,-37241000.0,-12126000.0,-12639000.0
,netIncomeRatio,-0.534977484786117,0.0650845626708976,-0.0714427564293516,-0.000577693495924749,0.0395290086278486,-0.519400278940028,-0.265996885076886,-0.603408765396734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.22173738455361,0.41,-0.37,-0.002676,0.14,-2.13,-0.51,-0.507896
,EPSDiluted,-3.22173738455361,0.37,-0.37,-0.002676,0.12,-2.13,-0.51,-0.507896
,weightedAverageShsOut,37355000.0,37355000.0,35317000.0,34381000.0,32928000.0,17474000.0,23920000.0,24885000.0
,weightedAverageShsOutDil,37355000.0,41145000.0,35317000.0,34381000.0,36459000.0,17474000.0,23920000.0,24885000.0
