date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7208828.0,30492151.0,41139529.0,30591198.0,23784507.0
,depreciationAndAmortization,2810073.0,3091417.0,3556265.0,5212859.0,6862530.0
,deferredIncomeTax,0.0,0.0,-957501.0,-400000.0,366000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-3013353.0,-151800538.0,-824526213.0,152918076.0,54520708.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-126640077.0,25160461.0,849686674.0,696768598.0
,otherNonCashItems,8835949.0,136211219.0,806453341.0,-171182606.0,-70302214.0
,netCashProvidedByOperatingActivites,15841497.0,17994249.0,25665421.0,17139527.0,15231531.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-416820.0,-126732.0,-532977.0,-441790.0,-635739.0
,acquisitionsNet,-16497576.0,7940634.0,-27643564.0,-14096478.0,-18751305.0
,purchasesOfInvestments,-9513450.0,-19655717.0,-41774652.0,-124059816.0,-139034215.0
,salesMaturitiesOfInvestments,58969301.0,35034738.0,108384029.0,63176917.0,37294045.0
,otherInvestingActivites,-70684471.0,0.0,10685597.0,53916003.0,38074828.0
,netCashUsedForInvestingActivites,-38143016.0,23192923.0,49118433.0,-21505164.0,-83052386.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-164736901.0,-139210945.0,-367865823.0,-188285735.0,-199946857.0
,commonStockIssued,0.0,0.0,2033731.0,53631000.0,40869000.0
,commonStockRepurchased,-2106673.0,0.0,-1697613.0,-1475097.0,-1690472.0
,dividendsPaid,-25421349.0,-35336852.0,-36161829.0,-33465038.0,-34245664.0
,otherFinancingActivites,294371047.0,143277995.0,290592962.0,222809685.0,266547587.0
,netCashUsedProvidedByFinancingActivities,102106124.0,-31269802.0,-113098572.0,53214815.0,71533594.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,79804605.0,9917370.0,-38314718.0,48849178.0,3712739.0
,cashAtEndOfPeriod,122990586.0,43185981.0,33268611.0,69597699.0,20748521.0
,cashAtBeginningOfPeriod,43185981.0,33268611.0,71583329.0,20748521.0,17035782.0
,operatingCashFlow,15841497.0,17994249.0,25665421.0,17139527.0,15231531.0
,capitalExpenditure,-416820.0,-126732.0,13450000.0,-441790.0,-635739.0
,freeCashFlow,15424677.0,17867517.0,25132444.0,16697737.0,14595792.0
