date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-554128000.0,-715075000.0,-361918000.0,-50688000.0,-267265000.0,-220030000.0,-135789000.0,-111985000.0,-121287000.0,-2318000.0,-32177000.0,-25159000.0,-23952625.0,-27167725.0,-31073012.0,-16675864.0,-24777694.0,-14616628.0,-29359051.0,-26925174.0,-9239956.0,-8300000.0,-26700000.0,-3600000.0,-2100000.0,-2600000.0
,depreciationAndAmortization,26911000.0,30547000.0,12245000.0,8092000.0,5611000.0,5247000.0,3690000.0,1277000.0,1525000.0,1300000.0,1463000.0,1379000.0,1468980.0,2013859.0,2090375.0,1997672.0,1888008.0,1484349.0,1333335.0,556472.0,416497.0,300000.0,200000.0,500000.0,500000.0,500000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,108070000.0,78602000.0,50127000.0,30465000.0,29962000.0,32117000.0,20345000.0,11127000.0,3078000.0,3129000.0,3169000.0,2374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,865024000.0,-48347000.0,112181000.0,842258000.0,135805000.0,-48680000.0,-23911000.0,119818000.0,90439000.0,32602000.0,-25822000.0,8046219.0,-9202341.0,-11829946.0,-15116353.0,27956628.0,-16690733.0,19359672.0,-8950156.0,-7178463.0,20708473.0,2900000.0,-9400000.0,14500000.0,2100000.0,60000.0
,accountsReceivables,-10461000.0,-41835000.0,-19576000.0,-24240000.0,-1251000.0,-1561000.0,1114000.0,2801000.0,-3587000.0,-1063000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-60582000.0,-45934000.0,-41840000.0,-70792000.0,-12813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2069170000.0,1204146000.0,1252493000.0,1140312000.0,298054000.0,162249000.0,210929000.0,234840000.0,115022000.0,24583000.0,-8019000.0,17803000.0,9756781.0,18959122.0,30789068.0,45905421.0,17948793.0,34639526.0,15279854.0,24230010.0,31408473.0,10700000.0,7800000.0,17200000.0,2700000.0,600000.0
,otherNonCashItems,82812000.0,224789000.0,20190000.0,2679000.0,1266000.0,367000.0,12000.0,11127000.0,0.0,-33022000.0,11502000.0,9198000.0,12385224.0,775699.0,6781596.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,210000.0
,netCashProvidedByOperatingActivites,107466000.0,-456463000.0,-388660000.0,-231996000.0,-245820000.0,-149465000.0,-128539000.0,-64695000.0,-29694000.0,-23679000.0,-15209000.0,-8800000.0,-12339313.0,-24677155.0,-20613369.0,-14668967.0,-23781953.0,-17480752.0,-20262859.0,-12822129.0,-9128745.0,-7600000.0,-6700000.0,-3000000.0,-1600000.0,-1780000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-82202000.0,-59631000.0,-61157000.0,-12000000.0,-5341000.0,-3401000.0,-25444000.0,-2370000.0,-108000.0,-1178000.0,-832000.0,-931000.0,-1217531.0,-2127094.0,-1453889.0,-1467882.0,-1070338.0,-1639949.0,-2777663.0,-4177405.0,-813187.0,-200000.0,-2300000.0,-300000.0,-100000.0,-270000.0
,acquisitionsNet,0.0,-173000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1333568000.0,-1193632000.0,-1171956000.0,-589520000.0,-195427000.0,-172696000.0,-274368000.0,-7897000.0,0.0,0.0,-7000.0,0.0,-10211.0,-110417.0,-14969926.0,-13140581.0,-13123205.0,-44421888.0,-19095394.0,-8114802.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,1189480000.0,1715626000.0,865813000.0,306920000.0,112100000.0,185939000.0,142163000.0,0.0,0.0,0.0,0.0,111000.0,0.0,12813079.0,14435793.0,3693329.0,35494101.0,31002342.0,19927122.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0
,otherInvestingActivites,104569000.0,0.0,0.0,125000000.0,0.0,0.0,0.0,-7897000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-462591.0,-397135.0,-453404.0,-475976.0,-282557.0,-300000.0,-300000.0,-200000.0,0.0,0.0
,netCashUsedForInvestingActivites,-121721000.0,286725000.0,-370488000.0,-178815000.0,-90193000.0,8410000.0,-159030000.0,-11672000.0,-1145000.0,-2305000.0,-1961000.0,-1883000.0,-1239117.0,10575568.0,-1988022.0,-10915134.0,20837967.0,-15456630.0,-2399339.0,-12768183.0,-1095744.0,-500000.0,-2600000.0,-500000.0,100000.0,-250000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
