Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,27470000.0,29121000.0,27049000.0,18040000.0,10199000.0,6610000.0,4301563.0,3019407.0,2521579.0
Revenue Growth,-0.0567,0.0766,0.4994,0.7688,0.543,0.5367,0.4246,0.1974,
Cost of Revenue,18724000.0,18070000.0,17104000.0,14098000.0,8453000.0,4925000.0,3928993.0,3117411.0,3516189.0
Gross Profit,8746000.0,11051000.0,9945000.0,3942000.0,1746000.0,1685000.0,372570.0,-98004.0,-994610.0
R&D Expenses,2488000.0,4789000.0,5967000.0,5483000.0,4622000.0,2190000.0,2111947.0,2073661.0,1166553.0
SG&A Expense,24452000.0,24884000.0,20702000.0,19836000.0,16333000.0,7957000.0,5901210.0,6013258.0,4161964.0
Operating Expenses,30724000.0,29673000.0,26669000.0,25319000.0,20955000.0,10147000.0,8013157.0,8086919.0,5328517.0
Operating Income,-21978000.0,-18622000.0,-16724000.0,-21377000.0,-19209000.0,-8462000.0,-7640587.0,-8184923.0,-6323127.0
Interest Expense,2120000.0,2128000.0,454000.0,344000.0,473000.0,2388000.0,4701028.0,1314234.0,792415.0
Earnings before Tax,-20373000.0,-22959000.0,-15803000.0,-21368000.0,-18993000.0,-13037000.0,-6665627.0,-19887040.0,-8407341.0
Income Tax Expense,0.0,-2079000.0,0.0,-1184000.0,-2350000.0,-664000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-20373000.0,-20880000.0,-15803000.0,-20184000.0,-16643000.0,-12373000.0,-6665627.0,-19887040.0,-8407341.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-20373000.0,-20880000.0,-15803000.0,-20184000.0,-16643000.0,-12373000.0,-6665627.0,-19887040.0,-8407341.0
EPS,-22.5,-30.3,-30.0,-58.801,-52.801,-79.501,-149.101,-468.305,-201.302
EPS Diluted,-22.5,-30.3,-30.0,-58.801,-54.001,-109.201,-316.503,-468.305,-201.302
Weighted Average Shs Out,924874.0,808453.0,629580.0,355061.0,324119.0,308843.0,134092.0,,
Weighted Average Shs Out (Dil),909691.0,688760.0,528695.0,343263.0,314964.0,155498.0,44739.0,42471.0,41774.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3184,0.3795,0.3677,0.2185,0.1712,0.2549,0.0866,-0.0325,-0.3944
EBITDA Margin,-0.588,-0.641,-0.48,-1.073,-1.734,-1.562,-0.375,-6.029,-2.89
EBIT Margin,-0.6645,-0.7153,-0.5675,-1.1654,-1.8159,-1.611,-0.4567,-6.1511,-3.0199
Profit Margin,-0.742,-0.717,-0.584,-1.119,-1.632,-1.872,-1.55,-6.586,-3.334
Free Cash Flow margin,-0.4806,-0.5099,-0.6781,-0.8097,-1.3444,-1.2605,-1.7994,-1.7692,-2.3365
EBITDA,-16139000.0,-18666000.0,-12974000.0,-19362000.0,-17682000.0,-10323000.0,-1611194.0,-18203155.0,-7288108.0
EBIT,-18253000.0,-20831000.0,-15349000.0,-21024000.0,-18520000.0,-10649000.0,-1964599.0,-18572806.0,-7614926.0
Consolidated Income,-20373000.0,-20880000.0,-15803000.0,-20184000.0,-16643000.0,-12373000.0,-6665627.0,-19887040.0,-8407341.0
Earnings Before Tax Margin,-0.7416,-0.7884,-0.5842,-1.1845,-1.8622,-1.9723,-1.5496,-6.5864,-3.3342
Net Profit Margin,-0.7416,-0.717,-0.5842,-1.1188,-1.6318,-1.8719,-1.5496,-6.5864,-3.3342
