Date,2018-12-31,2017-12-31,2016-12-31,2016-09-30,2015-12-31
Revenue,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,471332.0,0.0
Gross Profit,0.0,0.0,0.0,-471332.0,-471332.0
R&D Expenses,31585000.0,20502000.0,10165000.0,6184431.0,7175000.0
SG&A Expense,12572000.0,7001000.0,2055000.0,3645808.0,2149000.0
Operating Expenses,44157000.0,27503000.0,12220000.0,10395817.0,10395817.0
Operating Income,-44157000.0,-27503000.0,-12220000.0,-10395817.0,-10395817.0
Interest Expense,0.0,0.0,0.0,-89.0,-89.0
Earnings before Tax,-37302000.0,-29649000.0,-12198000.0,-10408925.0,-13648000.0
Income Tax Expense,-440000.0,37000.0,0.0,-1704089.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-36862000.0,-29686000.0,-12198000.0,-8704836.0,-13648000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-36862000.0,-29686000.0,-12198000.0,-8704836.0,-13648000.0
EPS,-1.26,-1.63,-1.36,-2.46,-2.46
EPS Diluted,-1.26,-1.63,-1.36,-2.46,-2.46
Weighted Average Shs Out,,,,5539374.0,
Weighted Average Shs Out (Dil),29176000.0,18187000.0,8954000.0,5539374.0,5539374.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0
EBITDA,-37026000.0,-29443000.0,-12060000.0,-13608000.0,-13608000.0
EBIT,-37302000.0,-29649000.0,-12198000.0,-10395817.0,-10395817.0
Consolidated Income,-36862000.0,-29686000.0,-12198000.0,-13648000.0,-13648000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0
