date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY,1999-12-31_FY
,revenue,29319000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750000000.0,27095000000.0,22262000000.0,10616480000.0,9487938780.0,3659000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750000000.0,27095000000.0,22262000000.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1202000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476000000.0,0.0,3140000000.0
,SellingAndMarketingExpenses,187000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-9281000000.0,-9775000000.0,-10379000000.0,-10181000000.0,-10253000000.0,-10550000000.0,-10760000000.0,-11867000000.0,-11756000000.0,-13050000000.0,0.0,0.0,0.0,10000000.0,-3083000000.0,-2714000000.0,3108000000.0,0.0,0.0,0.0
,operatingExpenses,0.0,35619000000.0,14083000000.0,26541000000.0,33700000000.0,21012000000.0,26642000000.0,34718000000.0,32904000000.0,17540000000.0,29632000000.0,35263000000.0,2792000000.0,13089000000.0,14711547430.0,18494254680.0,5882504880.0,0.0,0.0,0.0
,costAndExpenses,0.0,-9775000000.0,-10379000000.0,-10181000000.0,-10253000000.0,-10550000000.0,-10760000000.0,-11867000000.0,-11756000000.0,-13050000000.0,-16470000000.0,-15984000000.0,-6053000000.0,10000000.0,-628000000.0,-561000000.0,3108000000.0,0.0,0.0,0.0
,interestExpense,3732000000.0,6681000000.0,2953000000.0,5094000000.0,7346000000.0,6297000000.0,8551000000.0,13825000000.0,14460000000.0,13618000000.0,16794000000.0,19212000000.0,9851000000.0,0.0,8429000000.0,6682000000.0,-5594000000.0,4887680000.0,6434262270.0,5713000000.0
