date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-03-15_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,515595000.0,744211000.0,861704000.0,971592000.0,930239000.0,615108000.0,531965000.0,348786000.0,250258000.0,173922000.0,185471000.0,-5499000.0,-1458228000.0,706814000.0,455833000.0,557021000.0,358195000.0,368622000.0,310149000.0,284489000.0,188592000.0,162599000.0,157200000.0,107600000.0,68000000.0,49100000.0
,depreciationAndAmortization,607507000.0,576452000.0,521765000.0,446672000.0,409467000.0,362647000.0,345570000.0,308871000.0,280293000.0,297734000.0,296773000.0,303004000.0,295054000.0,306437000.0,274952000.0,149329000.0,149329000.0,123088000.0,106615000.0,101942000.0,84167000.0,82346000.0,105300000.0,67900000.0,59300000.0,55200000.0
,deferredIncomeTax,22324000.0,-107842000.0,88456000.0,-75591000.0,-34009000.0,-28883000.0,-24026000.0,-62525000.0,9037000.0,-4616000.0,-21279000.0,-20579000.0,69842000.0,-289902000.0,-68956000.0,-6866000.0,-6866000.0,38700000.0,34775000.0,33712000.0,5563000.0,32179000.0,-1300000.0,-13700000.0,-6900000.0,500000.0
,stockBasedCompensation,19697000.0,23620000.0,31382000.0,36322000.0,35059000.0,32552000.0,27961000.0,18311000.0,14082000.0,10159000.0,6888000.0,9653000.0,11991000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,494593000.0,473817000.0,-174555000.0,664420000.0,762248000.0,-1185512000.0,-588451000.0,43510000.0,424579000.0,97119000.0,-275279000.0,105645000.0,131113000.0,455072000.0,-445425000.0,0.0,259650000.0,322440000.0,-35386000.0,232508000.0,22169000.0,-132808000.0,140800000.0,109000000.0,-1400000.0,-56800000.0
,accountsReceivables,0.0,0.0,13856000.0,-60566000.0,-158888000.0,-14383000.0,-107705000.0,-96313000.0,10888000.0,0.0,0.0,0.0,0.0,0.0,0.0,3574000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,357516000.0,7212000.0,-255391000.0,-153245000.0,-81923000.0,6400000.0,-67016000.0,-20211000.0,-17079000.0,-100205000.0,-118903000.0,276169000.0,103293000.0,20976000.0,4823000.0,11542000.0,11542000.0,-179765000.0,-104964000.0,-15215000.0,43190000.0,-70209000.0,-32400000.0,-30300000.0,23400000.0,-3500000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,1716874000.0,1243057000.0,1417612000.0,753192000.0,-9056000.0,1176456000.0,1764907000.0,1721397000.0,1296818000.0,1199699000.0,1474978000.0,1369333000.0,1238220000.0,783148000.0,1228573000.0,1228573000.0,968923000.0,646483000.0,681869000.0,449361000.0,427192000.0,560000000.0,419200000.0,310200000.0,311600000.0
,otherNonCashItems,103695000.0,90341000.0,58991000.0,37085000.0,38463000.0,33085000.0,16497000.0,69489000.0,18564000.0,-1257000.0,0.0,0.0,0.0,6766000.0,8347000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,-100000.0,-200000.0
,netCashProvidedByOperatingActivites,1769839000.0,1418761000.0,1181344000.0,1193595000.0,1327553000.0,911873000.0,662188000.0,525163000.0,587590000.0,300993000.0,319712000.0,672205000.0,570034000.0,875077000.0,782045000.0,561544000.0,561544000.0,242837000.0,309390000.0,549510000.0,331247000.0,216819000.0,171400000.0,160900000.0,161500000.0,65300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-425557000.0,-545462000.0,-794110000.0,-905998000.0,-672125000.0,-503657000.0,-561804000.0,-366550000.0,-208294000.0,-275573000.0,-156180000.0,-108925000.0,-217824000.0,-163076000.0,-165769000.0,-247306000.0,-247306000.0,-106601000.0,-114631000.0,-111934000.0,-52913000.0,-73475000.0,-145600000.0,-115100000.0,-31700000.0,-42100000.0
,acquisitionsNet,0.0,-81000000.0,-569000000.0,-251000000.0,0.0,-1371000000.0,0.0,-443000000.0,0.0,-24000000.0,0.0,-6000000.0,-8000000.0,-147000000.0,-71000000.0,-71000000.0,-2614000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1187891000.0,-581500000.0,-664133000.0,-83904000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,658650000.0,592000000.0,695000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162500000.0,0.0,-36100000.0,100000.0
,netCashUsedForInvestingActivites,-954798000.0,-616044000.0,-1332203000.0,-1240701000.0,-672125000.0,-1874224000.0,-565652000.0,-810016000.0,-215301000.0,-299670000.0,-231482000.0,-114849000.0,-226100000.0,-310173000.0,-236676000.0,-2860835000.0,-2860835000.0,-121599000.0,-498752000.0,-829572000.0,-52913000.0,-110319000.0,-308100000.0,-115100000.0,-66800000.0,-38800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
