date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,4583660000.0,4504571000.0,4510852000.0,4881951000.0,5456650000.0,5702613000.0,6023819000.0,6484892000.0,6420881000.0,6266037000.0,5856195000.0,5430846000.0,5918002000.0,5970090000.0,5650156000.0,5179016000.0,5102786000.0,4960100000.0,4885340000.0,4804062000.0,4669942000.0,5515000000.0,4781900000.0,4834600000.0,3786000000.0,3638800000.0,3205000000.0
,costOfRevenue,2340066000.0,2523792000.0,2716127000.0,3061122000.0,2902259000.0,2896255000.0,3022797000.0,3006009000.0,3011684000.0,3120211000.0,2901222000.0,2716149000.0,3233596000.0,3192790000.0,3038363000.0,2806148000.0,2692061000.0,2530617000.0,2524353000.0,2537178000.0,2312768000.0,2707200000.0,2245900000.0,2244700000.0,1728300000.0,1716700000.0,1479200000.0
,grossProfit,2243594000.0,1980779000.0,1794725000.0,1820829000.0,2554391000.0,2806358000.0,3001022000.0,3478883000.0,3409197000.0,3145826000.0,2954973000.0,2714697000.0,2684406000.0,2777300000.0,2611793000.0,2372868000.0,2410725000.0,2429483000.0,2360987000.0,2266884000.0,2357174000.0,2807800000.0,2536000000.0,2589900000.0,2057700000.0,1922100000.0,1725800000.0
,grossProfitRatio,0.489476531854457,0.439726446758193,0.39786829627751,0.372971584516108,0.468124398669513,0.492117911560893,0.498192591776081,0.536459666560368,0.530954708551677,0.502043955374027,0.504589242673784,0.499866319170162,0.453600049476158,0.465202367133494,0.462251484737767,0.458169660028083,0.472433098311393,0.489805245861979,0.483279976419246,0.471868181551362,0.504754448770456,0.509120580235721,0.530333131182166,0.535700988706408,0.543502377179081,0.52822359019457,0.538471138845554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1345906000.0,1390022000.0,1504796000.0,1521366000.0,1400211000.0,1547584000.0,1614065000.0,1560575000.0,1670379000.0,1405478000.0,1405801000.0,1373776000.0,1423455000.0,1338454000.0,1232000000.0,1079224000.0,1036941000.0,1002899000.0,1050344000.0,936078000.0,1652875000.0,2136900000.0,1695400000.0,1576100000.0,1261500000.0,1187600000.0,1152400000.0
,SellingAndMarketingExpenses,516803000.0,551517000.0,526436000.0,642286000.0,634947000.0,717852000.0,733243000.0,750205000.0,717803000.0,699247000.0,647270000.0,609753000.0,719159000.0,708768000.0,650975000.0,629115000.0,642967000.0,636105000.0,552501000.0,661504000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2692000.0,-2650000.0,-7331000.0,-64727000.0,-23517000.0,1033000.0,5085000.0,3975000.0,6024000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
