date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1559500000.0,1525400000.0,1538600000.0,1425800000.0,1472300000.0,1719300000.0,4721100000.0,4717200000.0,5100200000.0,5461900000.0,4886800000.0,4850800000.0,5855700000.0,4822300000.0,4313300000.0,4292200000.0,4372000000.0,5081500000.0,5045800000.0,4114300000.0,2678900000.0,2712300000.0,1825400000.0,922300000.0,1109400000.0,1098100000.0,1092700000.0,756100000.0,801200000.0,673500000.0,708200000.0,632000000.0,877700000.0,774200000.0,665800000.0,624500000.0
,costOfRevenue,1080600000.0,1084300000.0,1127900000.0,1095600000.0,1096500000.0,1426900000.0,3357500000.0,3359600000.0,3725200000.0,3926600000.0,3454000000.0,3429800000.0,4084000000.0,3429200000.0,3112900000.0,3160100000.0,3233200000.0,3547600000.0,3396200000.0,2761600000.0,1705800000.0,1746800000.0,1222000000.0,647500000.0,816600000.0,818800000.0,779000000.0,483600000.0,507900000.0,437900000.0,446800000.0,399400000.0,593100000.0,519400000.0,447200000.0,419900000.0
,grossProfit,478900000.0,441100000.0,410700000.0,330200000.0,375800000.0,292400000.0,1363600000.0,1357600000.0,1375000000.0,1535300000.0,1432800000.0,1421000000.0,1771700000.0,1393100000.0,1200400000.0,1132100000.0,1138800000.0,1533900000.0,1649600000.0,1352700000.0,973100000.0,965500000.0,603400000.0,274800000.0,292800000.0,279300000.0,313700000.0,272500000.0,293300000.0,235600000.0,261400000.0,232600000.0,284600000.0,254800000.0,218600000.0,204600000.0
,grossProfitRatio,0.307085604360372,0.289170053756392,0.266930976212141,0.231589283209426,0.255246892616994,0.170069214215088,0.288830992777107,0.287797846179937,0.269597270695267,0.281092660063348,0.293198002783007,0.292941370495588,0.302559898901925,0.288887045600647,0.278301996151439,0.263757513629374,0.260475754803294,0.301859687100266,0.326925363668794,0.328780108402401,0.36324610847736,0.355970947166611,0.330557685986633,0.297950775235823,0.263926446727961,0.254348419998179,0.287087032122266,0.360402063219151,0.366075886170744,0.34981440237565,0.369104772663089,0.368037974683544,0.324256579696935,0.329113924050633,0.328326824872334,0.327622097678142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,320000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775100000.0,495200000.0,508300000.0,471800000.0,175300000.0,186500000.0,194500000.0,207500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2700000.0,-4900000.0,-7600000.0,-2000000.0,-300000.0,-12300000.0,484600000.0,-11300000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,343400000.0,329200000.0,296800000.0,282900000.0,303800000.0,430900000.0,1100500000.0,989000000.0,1056000000.0,1136700000.0,1051500000.0,982800000.0,1158100000.0,967500000.0,886100000.0,921900000.0,1147900000.0,1002200000.0,1063000000.0,932400000.0,606100000.0,613700000.0,541200000.0,316800000.0,227300000.0,238000000.0,246000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1424000000.0,1413500000.0,1424700000.0,1378500000.0,1400300000.0,1857800000.0,4458000000.0,4348600000.0,4781200000.0,5063300000.0,4505500000.0,4412600000.0,5242100000.0,4396700000.0,3999000000.0,4082000000.0,4381100000.0,4549800000.0,4459200000.0,3694000000.0,2311900000.0,2360500000.0,1763200000.0,964300000.0,1043900000.0,1056800000.0,1025000000.0,743100000.0,743100000.0,655600000.0,660600000.0,591300000.0,794000000.0,692600000.0,602100000.0,560300000.0
,interestExpense,18400000.0,21000000.0,21500000.0,17100000.0,14800000.0,22000000.0,69800000.0,112600000.0,114400000.0,97100000.0,87200000.0,92100000.0,116000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14000000.0,8900000.0,4200000.0,600000.0,2800000.0,5200000.0,31800000.0,33000000.0,35100000.0,33700000.0,27100000.0,21500000.0,25700000.0,18400000.0,14400000.0,15700000.0,17200000.0,10500000.0,8200000.0,69400000.0,110900000.0,105400000.0,69400000.0,25000000.0,40800000.0,43500000.0,38500000.0,24400000.0,25300000.0,23800000.0,19900000.0,19700000.0,31300000.0,29900000.0,26200000.0,22300000.0
,EBITDA,149500000.0,120800000.0,118100000.0,47900000.0,74800000.0,-133300000.0,294900000.0,401600000.0,354100000.0,432300000.0,408400000.0,459700000.0,639300000.0,444000000.0,328700000.0,225900000.0,8100000.0,542200000.0,594800000.0,489700000.0,477900000.0,457200000.0,131600000.0,-17000000.0,106300000.0,84800000.0,106200000.0,37400000.0,83400000.0,41700000.0,67500000.0,60400000.0,115000000.0,111500000.0,89900000.0,86500000.0
,EBITDARatio,0.0958640589932671,0.0791923429920021,0.0767580917717405,0.0335951746387993,0.0508048631393059,-0.0775315535392311,0.0624642562114761,0.0851352497244128,0.0694286498568684,0.0791482817334627,0.0835720717033642,0.0947678733404799,0.10917567498335,0.0920722476826411,0.0762061530614611,0.0526303527328643,0.00185269899359561,0.106700777329529,0.117880217210353,0.119023892278152,0.178394116988316,0.168565424178741,0.072093787662978,-0.0184321804185189,0.095817559040923,0.0772242965121574,0.0971904456850005,0.0494643565665917,0.104093859211183,0.0619153674832962,0.0953120587404688,0.0955696202531646,0.131024267973112,0.144019633169724,0.135025533193151,0.138510808646918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,135500000.0,111900000.0,113900000.0,47300000.0,72000000.0,-138500000.0,263100000.0,368600000.0,319000000.0,398600000.0,381300000.0,438200000.0,613600000.0,425600000.0,314300000.0,210200000.0,-9100000.0,531700000.0,586600000.0,420300000.0,367000000.0,351800000.0,62200000.0,-42000000.0,65500000.0,41300000.0,67700000.0,13000000.0,58100000.0,17900000.0,47600000.0,40700000.0,83700000.0,81600000.0,63700000.0,64200000.0
,operatingIncomeRatio,0.0868868226995832,0.0733578077881211,0.0740283374496295,0.0331743582550147,0.0489030768185832,-0.0805560402489385,0.0557285378407575,0.0781395743237514,0.0625465668013019,0.0729782676358044,0.0780265204223623,0.0903356147439598,0.10478678894069,0.088256641021919,0.0728676419446827,0.048972554866968,-0.00208142726440988,0.104634458329233,0.116255103254192,0.10215589529203,0.136996528425846,0.129705416067544,0.0340747233483072,-0.0455383280928114,0.059040923021453,0.0376104179947181,0.0619566212135078,0.0171934929242164,0.0725162256615077,0.0265775798069785,0.0672126517932787,0.0643987341772152,0.0953628802552125,0.105399121673986,0.0956743766896966,0.102802241793435
,totalOtherIncomeExpensesNet,-800000.0,-9500000.0,-14300000.0,4600000.0,-18600000.0,-43800000.0,392300000.0,-8100000.0,-257400000.0,-87600000.0,-54800000.0,-258200000.0,-102400000.0,20400000.0,8300000.0,-195000000.0,-275500000.0,21700000.0,-62700000.0,-60500000.0,63600000.0,60600000.0,-62000000.0,74200000.0,-81900000.0,-7100000.0,-2900000.0,49600000.0,-6600000.0,-26200000.0,-1500000.0,7100000.0,2200000.0,-23500000.0,300000.0,-400000.0
,incomeBeforeTax,116500000.0,83200000.0,79600000.0,36100000.0,39400000.0,-203000000.0,594200000.0,256100000.0,-46500000.0,219700000.0,244700000.0,95400000.0,406100000.0,389800000.0,276800000.0,27300000.0,-172300000.0,416200000.0,453200000.0,314000000.0,335600000.0,294800000.0,-44900000.0,17900000.0,-48000000.0,-1600000.0,23900000.0,44600000.0,36400000.0,-25200000.0,28400000.0,38000000.0,69900000.0,45700000.0,50100000.0,50300000.0
,incomeBeforeTaxRatio,0.0747034305867265,0.0545430706699882,0.0517353438190563,0.0253191190910366,0.0267608503701691,-0.118071308090502,0.125860498612611,0.0542906809124057,-0.00911728951805812,0.0402240978414105,0.0500736678398952,0.0196668590747918,0.0693512304250559,0.080832797627688,0.0641736025780725,0.00636037463305531,-0.0394098810612992,0.0819049493259864,0.0898172737722462,0.0763191794472936,0.125275299563254,0.108690041662058,-0.0245973485263504,0.0194080017347934,-0.0432666306111412,-0.00145706219834259,0.021872426100485,0.05898690649385,0.0454318522216675,-0.0374164810690423,0.0401016661959898,0.060126582278481,0.0796399680984391,0.0590286747610437,0.0752478221688195,0.0805444355484388
,incomeTaxExpense,15800000.0,13500000.0,1400000.0,-47900000.0,9100000.0,-11800000.0,214100000.0,54800000.0,31900000.0,34400000.0,53100000.0,47200000.0,152900000.0,89500000.0,56300000.0,70400000.0,-31600000.0,151600000.0,177200000.0,141000000.0,137300000.0,187300000.0,-3200000.0,21300000.0,7600000.0,-200000.0,9800000.0,29400000.0,14300000.0,-5800000.0,10700000.0,14400000.0,25000000.0,19600000.0,21600000.0,20400000.0
,netIncome,97200000.0,65300000.0,81200000.0,89300000.0,-67200000.0,-82700000.0,397900000.0,210200000.0,259200000.0,180600000.0,205600000.0,31700000.0,247900000.0,294200000.0,170700000.0,1090000000.0,-17100000.0,236000000.0,127400000.0,173000000.0,189500000.0,101500000.0,-41700000.0,-13700000.0,-62200000.0,-5300000.0,14100000.0,-40600000.0,16400000.0,-19400000.0,17700000.0,81300000.0,44900000.0,26100000.0,28500000.0,29900000.0
,netIncomeRatio,0.0623276691247195,0.0428084436869018,0.0527752502274795,0.0626315051199327,-0.0456428716973443,-0.0481009713255395,0.0842812056512253,0.0445603324005766,0.0508215364103368,0.0330654167963529,0.0420725218957191,0.00653500453533438,0.0423348190651844,0.0610082325861104,0.0395752671968099,0.253949023810633,-0.00391125343092406,0.0464429794352061,0.0252487217091442,0.0420484651094961,0.0707379894732913,0.037422114072927,-0.0228443080968555,-0.0148541689255123,-0.0560663421669371,-0.00482651853200983,0.0129038162350142,-0.0536966009787065,0.0204692960559161,-0.0288047512991834,0.0249929398475007,0.128639240506329,0.0511564315825453,0.0337122190648411,0.042805647341544,0.0478783026421137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.18,1.61,1.89,2.11,-1.61499639509733,-2.03,9.38,4.63,5.18,3.58,4.14,0.642181390920325,4.67,5.36,2.93,15.33,-0.23,3.07,1.56,2.385,3.075,1.65,-0.97,-0.54,-2.225,-0.2,0.55,-0.805,0.295,-0.35,0.32,1.425,0.91,0.53,0.58,0.61
,EPSDiluted,2.12,1.58,1.82,2.03,-1.59389008799602,-2.03,9.25,4.57,5.18,3.54,4.08,0.636584533204812,4.59,5.22,2.83,15.33,-0.23,3.04,1.54,2.335,2.985,1.635,-0.97,-0.54,-2.225,-0.2,0.55,-0.805,0.295,-0.35,0.32,1.425,0.865,0.52,0.5625,0.595
,weightedAverageShsOut,44000000.0,43942000.0,43054000.0,42413000.0,41610000.0,40733000.0,42400000.0,45384000.0,50031000.0,50499000.0,49718000.0,49363000.0,53046000.0,54842000.0,58254000.0,71084000.0,74271000.0,76802000.0,81440000.0,72616000.0,61592000.0,61530000.0,43092000.0,25508000.0,27996000.0,26348000.0,25610000.0,27846000.0,27806000.0,27674000.0,27650000.0,27540000.0,24844000.0,24844000.0,24844000.0,24844000.0
,weightedAverageShsOutDil,44000000.0,44957000.0,44660000.0,43905000.0,42161000.0,40733000.0,43031000.0,46006000.0,50031000.0,50946000.0,50347000.0,49797000.0,54062000.0,56307000.0,60724000.0,71084000.0,74271000.0,77684000.0,82959000.0,74120000.0,63502000.0,62110000.0,43092000.0,25508000.0,27996000.0,26348000.0,25610000.0,27846000.0,27806000.0,27674000.0,27650000.0,27540000.0,24844000.0,24844000.0,24844000.0,24844000.0
