date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,191201000.0,179839000.0,161321000.0,138319000.0,121321000.0,103436000.0,97383000.0,67582000.0,63559000.0,51289000.0,46497000.0,40600000.0,16800000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,19400000.0
,grossProfit,191201000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40600000.0,16800000.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,95245000.0,82033000.0,75725000.0,68301000.0,62832000.0,53024000.0,47467000.0,29203000.0,27577000.0,25285000.0,26051000.0,52900000.0,31000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,222000000.0,247000000.0,187000000.0,134000000.0,103000000.0,86000000.0,87000000.0,60000000.0,60000000.0,57000000.0,59000000.0,77900000.0,50400000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-123103000.0,135390000.0,86382000.0,42942000.0,23499000.0,15643000.0,12251000.0,11067000.0,13674000.0,17986000.0,20652000.0,25000000.0,19400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,144000.0,2009000.0,1968000.0,1851000.0,1753000.0,1558000.0,1299000.0,1058000.0,878000.0,832000.0,772000.0,0.0,0.0
,EBITDA,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12700000.0,5200000.0
,EBITDARatio,0.000753134136327739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12300000.0,-14200000.0
,operatingIncomeRatio,0.0,0.38177480969089,0.374216623998116,0.343192186178327,0.343625588315296,0.322711628446576,0.235123173449165,0.274925275961055,0.275476329080067,0.233110413538965,0.16461277071639,-0.302955665024631,-0.845238095238095
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,0.0,68658000.0,60369000.0,47470000.0,41689000.0,33380000.0,22897000.0,18580000.0,17509000.0,11956000.0,7654000.0,-12300000.0,-14200000.0
,incomeBeforeTaxRatio,0.0,0.38177480969089,0.374216623998116,0.343192186178327,0.343625588315296,0.322711628446576,0.235123173449165,0.274925275961055,0.275476329080067,0.233110413538965,0.16461277071639,-0.302955665024631,-0.845238095238095
,incomeTaxExpense,0.0,8465000.0,5945000.0,9482000.0,13048000.0,10892000.0,6969000.0,5713000.0,6837000.0,4738000.0,-7574000.0,0.0,0.0
,netIncome,0.0,60193000.0,54424000.0,37988000.0,28641000.0,22488000.0,15928000.0,12867000.0,10672000.0,7218000.0,15228000.0,-12300000.0,-14200000.0
,netIncomeRatio,0.0,0.334704930521188,0.337364633246756,0.274640504919787,0.236076194558238,0.217409799296183,0.16356037501412,0.190390932496819,0.167906984062053,0.140731930823373,0.327505000322601,-0.302955665024631,-0.845238095238095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0,1.95,1.9,1.38,1.04,0.81,0.56,0.49,0.296,0.204868,0.481979,-0.84247,-1.25664
,EPSDiluted,0.0,1.89,1.81,1.32,1.01,0.8,0.55,0.48,0.296,0.204868,0.481979,-0.84247,-1.25664
,weightedAverageShsOut,31224474.0,27864933.0,27583519.0,27550833.0,27593725.0,27771345.0,28628631.0,24589811.0,27822779.0,27822779.0,27822779.0,14600000.0,11300000.0
,weightedAverageShsOutDil,32187034.0,28833335.0,28833396.0,28711322.0,28359152.0,28237453.0,29017906.0,26690773.0,27822779.0,27822779.0,27822779.0,14600000.0,11300000.0
