date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY
,revenue,19577000000.0,20753000000.0,24556000000.0,7607000000.0
,costOfRevenue,14901000000.0,14946000000.0,17944000000.0,5545000000.0
,grossProfit,4676000000.0,5807000000.0,6612000000.0,2062000000.0
,grossProfitRatio,0.238851713745722,0.279814966510866,0.269262094803714,0.27106612330748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2050000000.0,1959000000.0,2010000000.0,1279000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,695000000.0,337000000.0,11000000.0,2000000.0
,operatingExpenses,3992000000.0,3927000000.0,3974000000.0,1926000000.0
,costAndExpenses,18893000000.0,18873000000.0,21918000000.0,7471000000.0
,interestExpense,383000000.0,334000000.0,335000000.0,117000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1942000000.0,1968000000.0,1964000000.0,647000000.0
,EBITDA,2626000000.0,3848000000.0,4602000000.0,783000000.0
,EBITDARatio,0.134136997497063,0.185418975569797,0.187408372699137,0.1029315104509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,684000000.0,1880000000.0,2638000000.0,136000000.0
,operatingIncomeRatio,0.0349389589824794,0.0905893123885703,0.107427919856654,0.0178782700144604
,totalOtherIncomeExpensesNet,-5694000000.0,-159000000.0,-721000000.0,-228000000.0
,incomeBeforeTax,-5228000000.0,1515000000.0,1671000000.0,-174000000.0
,incomeBeforeTaxRatio,-0.267048066608776,0.0730014937599383,0.0680485421078351,-0.022873668989089
,incomeTaxExpense,130000000.0,288000000.0,-111000000.0,-74000000.0
,netIncome,-5369000000.0,1257000000.0,1751000000.0,-123000000.0
,netIncomeRatio,-0.274250395872708,0.0605695562087409,0.071306401694087,-0.0161693177336664
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-20.76,4.53,6.15,-0.88
,EPSDiluted,-20.76,4.47,6.04,-0.88
,weightedAverageShsOut,258570000.0,277540000.0,284930000.0,140390000.0
,weightedAverageShsOutDil,258570000.0,281430000.0,289770000.0,140390000.0
