date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,29152000.0,24053000.0,17203000.0,21047000.0,28074000.0,19642000.0,7691000.0,9356000.0,8897000.0,2266000.0,3744000.0
,depreciationAndAmortization,44257000.0,38216000.0,30395000.0,25974000.0,23453000.0,18678000.0,14984000.0,12806000.0,11601000.0,11708000.0,10978000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2378000.0,1613000.0,1281000.0,1323000.0,1082000.0,931000.0,917000.0,1249000.0,0.0,0.0,0.0
,changeInWorkingCapital,-27797000.0,68441000.0,47643000.0,2334000.0,767000.0,48462000.0,8185000.0,-9527000.0,-3355000.0,31160000.0,-8543000.0
,accountsReceivables,-15908000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,160223000.0,188020000.0,119579000.0,71936000.0,69602000.0,68835000.0,20373000.0,12188000.0,21715000.0,25070000.0,-6090000.0
,otherNonCashItems,6649000.0,14504000.0,7851000.0,11734000.0,12050000.0,4585000.0,1804000.0,-6740000.0,853000.0,787000.0,-381000.0
,netCashProvidedByOperatingActivites,91179000.0,67729000.0,56087000.0,58018000.0,59770000.0,33086000.0,31362000.0,22175000.0,22326000.0,23183000.0,6090000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12254000.0,-258602000.0,-168385000.0,-75451000.0,-163098000.0,-46755000.0,-100196000.0,-47324000.0,-4972000.0,-7377000.0,-12483000.0
,acquisitionsNet,-35151000.0,-138000000.0,-58000000.0,-30000000.0,-196000000.0,-68000000.0,-3000000.0,-2000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-12895000.0,-35926000.0,-61758000.0,-25799000.0,-54539000.0,-9626000.0,-5110000.0,-1053000.0,-632000.0,-1662000.0,-2930000.0
,netCashUsedForInvestingActivites,-26227000.0,-295063000.0,-240563000.0,-102426000.0,-226461000.0,-56381000.0,-105306000.0,-47947000.0,-5199000.0,-8459000.0,-15186000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-299318000.0,-270851000.0,-173855000.0,-160661000.0,-186533000.0,-206889000.0,-63306000.0,-197478000.0,-35093000.0,-63698000.0,-14918000.0
,commonStockIssued,19650000.0,96845000.0,66457000.0,96044000.0,68475000.0,46462000.0,49566000.0,203245000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-47603000.0,-61504000.0,-50897000.0,-43616000.0,-33843000.0,-27024000.0,-22096000.0,-7733000.0,0.0,0.0,0.0
,otherFinancingActivites,-8909000.0,-5915000.0,-5674000.0,-12221000.0,-3307000.0,-2555000.0,-864000.0,-68834000.0,-17192000.0,-16297000.0,-16492000.0
,netCashUsedProvidedByFinancingActivities,-58101000.0,246862000.0,185611000.0,42131000.0,161644000.0,24401000.0,80945000.0,35254000.0,-21673000.0,-12171000.0,5566000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6851000.0,19528000.0,1135000.0,-2277000.0,-5047000.0,1106000.0,7001000.0,9482000.0,-4049000.0,5014000.0,-3059000.0
,cashAtEndOfPeriod,50430000.0,43579000.0,24051000.0,22916000.0,21942000.0,26989000.0,25883000.0,18882000.0,9400000.0,13449000.0,8435000.0
,cashAtBeginningOfPeriod,43579000.0,24051000.0,22916000.0,25193000.0,26989000.0,25883000.0,18882000.0,9400000.0,13449000.0,8435000.0,11494000.0
,operatingCashFlow,91179000.0,67729000.0,56087000.0,58018000.0,59770000.0,33086000.0,31362000.0,22175000.0,22326000.0,23183000.0,6090000.0
,capitalExpenditure,0.0,-258602000.0,-168385000.0,-75451000.0,-163098000.0,-46755000.0,-100196000.0,-47324000.0,-4972000.0,-7377000.0,-12483000.0
,freeCashFlow,91179000.0,67729000.0,56087000.0,58018000.0,59770000.0,33086000.0,31362000.0,22175000.0,22326000.0,23183000.0,6090000.0
