Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Depreciation & Amortization,161879.0,152012.0,129718.0,134791.0,96007.0,89168.0,107909.0,95945.0,99875.0,,101228.0
Stock-based compensation,6183557.0,2345222.0,1332946.0,814916.0,2094970.0,2242606.0,502591.0,4592430.0,1237720.0,,12761774.0
Operating Cash Flow,-14625107.0,-3407714.0,-889482.0,-423339.0,-2299981.0,-969749.0,-1052030.0,-2084247.0,-1505289.0,-4674529.0,-4674529.0
Capital Expenditure,-181857.0,-872945.0,-1295770.0,-496434.0,-1939715.0,-524060.0,-446052.0,-468110.0,-698177.0,-597414.0,-597414.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,-389898.0,0.0,0.0,0.0,0.0,,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,10000.0,19050.0,19050.0,-95250.0,0.0,,0.0
Investing Cash flow,-283862.0,-701726.0,-1843354.0,-3797821.0,-3678223.0,-1240177.0,-1127791.0,-625618.0,-1059604.0,-1497188.0,-1497188.0
Issuance (repayment) of debt,-5975.0,-6920110.0,-2418377.0,-669638.0,4478158.0,-16330.0,480598.0,4312000.0,-790822.0,-375222.0,-375222.0
Issuance (buybacks) of shares,13900752.0,5896443.0,11389074.0,0.0,2884000.0,1699446.0,824486.0,318000.0,17100.0,11612005.0,11612005.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,13894777.0,-1023667.0,8862197.0,1347672.0,7362158.0,1683116.0,1169109.0,4343771.0,-951475.0,9952328.0,9952328.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Net cash flow / Change in cash,-1014192.0,-5133107.0,6129361.0,1383954.0,-526810.0,-1010712.0,1633906.0,-3516368.0,3780611.0,,84497.0
Free Cash Flow,-14806964.0,-4280659.0,-2185252.0,-4239696.0,-1493809.0,-1498082.0,-2552357.0,-2203466.0,-5271943.0,,-2887801.0
Net Cash/Marketcap,0.0988,0.0238,0.0365,-0.1114,-0.0584,-0.0357,-0.0352,0.0144,0.0379,,-0.1064
