date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-24_FY,2008-12-31_FY,2008-03-21_FY,2007-12-31_FY,2007-03-20_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,0.0,1911844000.0,1839726000.0,1566643000.0,1365581000.0,1121301000.0,1034857000.0,995906000.0,951374000.0,1175019000.0,1175019000.0,1363546000.0,1363546000.0,1054468000.0,1054468000.0,838868000.0,585945000.0,531389000.0,508953000.0
,costOfRevenue,0.0,1449570000.0,1420014000.0,1258842000.0,1106911000.0,877102000.0,824325000.0,779946000.0,749841000.0,972546000.0,972546000.0,1075507000.0,1075507000.0,831418000.0,831418000.0,647576000.0,448733000.0,401325000.0,368802000.0
,grossProfit,0.0,462274000.0,419712000.0,307801000.0,258670000.0,244199000.0,210532000.0,215960000.0,201533000.0,202473000.0,202473000.0,288039000.0,288039000.0,223050000.0,223050000.0,191292000.0,137212000.0,130064000.0,140151000.0
,grossProfitRatio,0.0,0.241794832632788,0.228138320597741,0.19647169138087,0.189421206065404,0.217781844482436,0.203440668614118,0.21684777478999,0.211833621688211,0.172314660443789,0.172314660443789,0.21124259834285,0.21124259834285,0.211528467435712,0.211528467435712,0.228035876919849,0.234172149263156,0.244762311602235,0.275371203234876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,268714000.0,271874000.0,224163000.0,187131000.0,147242000.0,138912000.0,130460000.0,141772000.0,162940000.0,0.0,162609000.0,0.0,126401000.0,0.0,92738000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1202000.0,0.0,-4462000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,293778000.0,297180000.0,246303000.0,207367000.0,174179000.0,165601000.0,157559000.0,161423000.0,162940000.0,0.0,162609000.0,0.0,126401000.0,0.0,102499000.0,0.0,0.0,0.0
,costAndExpenses,0.0,1743348000.0,1717194000.0,1505145000.0,1314278000.0,1051281000.0,989926000.0,937505000.0,911264000.0,1605136000.0,1155136000.0,1259897000.0,1255747000.0,969761000.0,969761000.0,750075000.0,522212000.0,480694000.0,451545000.0
,interestExpense,0.0,72718000.0,74876000.0,71269000.0,92046000.0,103133000.0,101488000.0,122992000.0,135514000.0,138015000.0,138015000.0,98496000.0,98496000.0,72218000.0,72218000.0,57657000.0,37373000.0,34093000.0,35031000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,67291000.0,25064000.0,25306000.0,22140000.0,20236000.0,26937000.0,26689000.0,27099000.0,19651000.0,61765000.0,19650000.0,54067000.0,17631000.0,33816000.0,11942000.0,9761000.0,5911000.0,3907000.0,3118000.0
,EBITDA,0.0,193560000.0,147838000.0,83638000.0,71539000.0,96957000.0,71620000.0,85500000.0,59761000.0,-506661000.0,39533000.0,63683000.0,125430000.0,43039000.0,96649000.0,98554000.0,69644000.0,54602000.0,60526000.0
,EBITDARatio,0.0,0.101242570000481,0.0803587055898541,0.0533867639277104,0.0523872256570646,0.0864683077960334,0.0692076296531791,0.0858514759425086,0.0628154647909234,-0.43119387856707,0.0336445623432472,0.0467039615825209,0.091988095744478,0.040815842680859,0.0916566458157099,0.117484514846197,0.118857571956412,0.102753350182258,0.118922572418278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,168496000.0,122532000.0,61498000.0,51303000.0,70020000.0,44931000.0,58401000.0,40110000.0,-568426000.0,19883000.0,9616000.0,107799000.0,9223000.0,84707000.0,88793000.0,63733000.0,50695000.0,57408000.0
,operatingIncomeRatio,0.0,0.0881327137569802,0.0666033963753298,0.0392546355487498,0.0375686246366931,0.0624453202128599,0.0434175929621194,0.0586410765674672,0.0421600758481943,-0.483758986024907,0.0169214285045604,0.00705220065916368,0.0790578388994577,0.0087465906978685,0.080331503658717,0.105848595965039,0.108769594415858,0.095400920982557,0.112796269989567
,totalOtherIncomeExpensesNet,0.0,-72322000.0,-16113000.0,-21686000.0,-38841000.0,-3198000.0,-27371000.0,97126000.0,475000.0,0.0,-450911000.0,0.0,313000.0,0.0,-3180000.0,1740000.0,2633000.0,198000.0,1523000.0
,incomeBeforeTax,0.0,23492000.0,31600000.0,-31374000.0,-79222000.0,-36220000.0,-83824000.0,32694000.0,-94718000.0,-568426000.0,-568426000.0,9616000.0,9616000.0,9223000.0,9309000.0,32876000.0,28993000.0,16800000.0,23900000.0
,incomeBeforeTaxRatio,0.0,0.0122876134245263,0.0171764708440279,-0.0200262599711613,-0.0580134023540163,-0.0323017637547813,-0.0810005633628608,0.0328283994674196,-0.0995591639039957,-0.483758986024907,-0.483758986024907,0.00705220065916368,0.00705220065916368,0.0087465906978685,0.00882814841227994,0.0391909096544391,0.0494807533130243,0.0316152573726592,0.0469591494695974
,incomeTaxExpense,0.0,-51995000.0,-688000.0,-105000.0,298000.0,2835000.0,683000.0,5027000.0,-17966000.0,-69951000.0,-69951000.0,4002000.0,4002000.0,3502000.0,3502000.0,12651000.0,11311000.0,6700000.0,8100000.0
,netIncome,0.0,75487000.0,32288000.0,-31269000.0,-79520000.0,-39055000.0,-84507000.0,27667000.0,-76752000.0,-498475000.0,-498475000.0,5614000.0,5614000.0,5721000.0,5721000.0,20225000.0,17682000.0,10100000.0,19200000.0
,netIncomeRatio,0.0,0.039483870022868,0.0175504395763282,-0.0199592376821012,-0.0582316244880384,-0.0348300768482325,-0.0816605579321587,0.027780734326332,-0.0806748975691999,-0.424227182709386,-0.424227182709386,0.00411720616686199,0.00411720616686199,0.00542548469939344,0.00542548469939344,0.0241098718749553,0.0301768937357602,0.0190067916347534,0.0377245050132331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.0,1.11,0.474798644376933,-0.46,-1.32,-0.650685228775545,-1.40794921592971,0.460952713469031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EPSDiluted,0.99,1.1,0.474081083575981,-0.46,-1.32,-0.650685228775545,-1.40794921592971,0.460952713469031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOut,68443480.0,68176801.0,68003564.0,67819046.0,60021341.0,60021341.0,60021341.0,60021341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOutDil,69006968.0,68324146.0,68106493.0,67819046.0,60021341.0,60021341.0,60021341.0,60021341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
