date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,96152000000.0,130141692000.0,306890792000.0,129607353000.0,118457488000.0,120808135000.0,106238450000.0,123036008000.0,114432733000.0,122751594000.0,110699515000.0,128037473000.0,82630703000.0,79199203485.04,55862619477.6,48201853880.48,45217222583.96,54087990392.32,22064841648.6,38377395744.45,25758443250.0,41181577968.96,40281143607.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59114869000.0,48076195399.89,45625665331.6,43688980542.64,41825555890.16,42728894098.4,45195245264.1,42941176294.1,40068689500.0,34775542965.33,31895297826.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8794208000.0,-1122509964.38,-1319488810.08,-2728115351.88,-1905555570.8,2256242564.4,2976945265.2,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39753778000.0,-7331673334.34,-7679978655.28,-9298146264.42,-8476111178.92,-12862663473.2,-9701008711.5,-6360872412.72,-1144819700.0,94229752.14,-10130877273.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37852102000.0,1649402396.64,-2053780605.52,-7378475816.74,1335555566.24,-4826991668.08,-4126801180.8,-4695307317.12,4006868950.0,-6677607266.82,-4992728991.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11862549845.4,-10034611229.2,-14981462447.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700616000.0,11874502036.68,4684238523.92,1922245112.98,-1946666682.24,-1441736026.0,1627521624.9,0.0,0.0,0.0,-48473097.0
,netCashProvidedByOperatingActivites,0.0,0.0,0.0,262161431000.0,0.0,219510872000.0,173621663000.0,194155499000.0,138844747000.0,0.0,159265180000.0,150844450000.0,119595244000.0,119578685708.58,98037273115.04,81073635631.7,76103333942.16,61892389902.96,66389049442.8,66873099526.87,66971952450.0,74510323672.5,65923411920.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-117013658000.0,-134668653000.0,-128366525000.0,-123526778000.0,-125691740000.0,-129668910000.0,-227863039000.0,-122451045000.0,-115767787000.0,-77846927000.0,-64396164000.0,0.0,0.0,-64460159604.92,-65252395779.84,-44251287444.16,-31756111365.16,-24772889373.76,-20273775354.0,-33107071906.23,-55523755450.0,-58496559615.0,-41735336517.0
,acquisitionsNet,0.0,-19000000.0,-9000000.0,0.0,-35000000.0,-53000000.0,-27000000.0,-29000000.0,-41000000.0,-7000000.0,-21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-49312890000.0,0.0,-42163032000.0,0.0,0.0,0.0,0.0,0.0,-12064971000.0,-5689771000.0,-8805776925.54,-1516506913.28,-22481977399.6,-13847222333.0,-34187276990.96,-49339337511.3,-87346992370.68,-107613051800.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,11200000000.0,0.0,1058984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10124997000.0,0.0,21465637530.91,11900425914.64,20597322.4,2222222.24,65375743047.84,56435879346.3,89160607697.0,101888953300.0,0.0,0.0
,otherInvestingActivites,890870000.0,13863000.0,-3301141000.0,-1149689000.0,469240000.0,518711000.0,3753297000.0,466710000.0,-259227000.0,6389344000.0,-1467752000.0,0.0,4266572000.0,-1125498012.2,-228434503.44,-1286817716.94,-7012222278.32,207491081.68,-270172912.5,35710508775.9,4006868950.0,-151932240.81,-12651478317.0
,netCashUsedForInvestingActivites,-140545147000.0,-144185726000.0,-199002101000.0,-173614379000.0,-155007390000.0,-165810169000.0,-238970139000.0,-136917910000.0,-134340376000.0,-76239630000.0,-65348360000.0,-30732061000.0,-160490215000.0,-47841135638.05,-51729499161.28,-67486611910.54,-44360000354.88,9125445881.68,-12602305561.2,5189028399.03,-50372066800.0,-57732133985.28,-49103247261.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-102823727000.0,-33466408000.0,-113742755000.0,-25217888000.0,-27575975000.0,-57096166000.0,-22734459000.0,-25464274000.0,-64140438000.0,-14714312000.0,-11856390000.0,-100546372000.0,-9735697000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326663538000.0,0.0,0.0,0.0,0.0,0.0,7588147438.89,0.0,0.0,0.0,0.0,0.0,6231328460.84,17744705350.0,18633139414.74,12166747347.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
