Date,2018-12-31,2017-12-31,2016-12-31
Revenue,540778000.0,506685000.0,476284000.0
Revenue Growth,0.067286381084895,0.0638295638736552,
Cost of Revenue,463175000.0,440350000.0,424260000.0
Gross Profit,77603000.0,66335000.0,52024000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,25561000.0,24516000.0,24886000.0
Operating Expenses,29082000.0,28037000.0,28407000.0
Operating Income,48521000.0,38298000.0,23617000.0
Interest Expense,34099000.0,0.0,0.0
Earnings before Tax,10974000.0,36380000.0,20518000.0
Income Tax Expense,1088000.0,5263000.0,5615000.0
Net Income - Non-Controlling int,3857000.0,2109000.0,3261000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,9886000.0,31117000.0,14903000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,9886000.0,31117000.0,14903000.0
EPS,-0.44,-0.02,
EPS Diluted,-0.44,-0.02,
Weighted Average Shs Out,58071500.0,58071500.0,
Weighted Average Shs Out (Dil),58071500.0,58071500.0,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.1435,0.1309,0.1092
EBITDA Margin,0.102,0.091,0.07
EBIT Margin,0.0833,0.0718,0.0431
Profit Margin,0.018,0.061,0.031
Free Cash Flow margin,0.0507,0.1331,0.1545
EBITDA,55128000.0,46209000.0,33402000.0
EBIT,45073000.0,36380000.0,20518000.0
Consolidated Income,13743000.0,33226000.0,18164000.0
Earnings Before Tax Margin,0.0203,0.0718,0.0431
Net Profit Margin,0.0183,0.0614,0.0313
