date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,294118000.0,309180000.0,336890000.0,325078000.0,313264000.0,306427000.0,288637000.0,263024000.0,304983000.0,289527000.0,297977000.0,306929000.0,282312000.0,255655000.0,219662000.0,190046000.0,172394000.0,163819000.0,153609000.0,148424000.0,134732000.0,118975000.0,103597000.0,79429000.0,65541000.0,52597497.0,45511482.0,41600000.0,37400000.0,35600000.0,32400000.0,29900000.0,26300000.0,24300000.0,22600000.0,20200000.0
,costOfRevenue,0.0,115580000.0,116230000.0,115650000.0,115013000.0,94230000.0,85639000.0,76982000.0,83855000.0,97192000.0,98922000.0,104573000.0,94573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,294118000.0,193600000.0,220660000.0,209428000.0,198251000.0,212197000.0,202998000.0,186042000.0,221128000.0,192335000.0,199055000.0,202356000.0,187739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.626172456174397,0.654991243432574,0.644239228738949,0.632855993666684,0.692487933504554,0.703298606900709,0.707319484153537,0.725050248702387,0.664307646609815,0.668021357353084,0.659292539968527,0.66500538411403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,23951000.0,26068000.0,22089000.0,22580000.0,19545000.0,38261000.0,37817000.0,33846000.0,34909000.0,15728000.0,14406000.0,13906000.0,12321000.0,15099000.0,12622000.0,8005000.0,6194000.0,5275000.0,4575000.0,9168000.0,10286000.0,6173000.0,6558000.0,4243000.0,3095000.0,3355199.0,3215659.0,2800000.0,2800000.0,0.0,2600000.0,2600000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,507000.0,297000.0,709000.0,825000.0,926000.0,975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,23951000.0,162321000.0,143317000.0,134636000.0,127951000.0,147196000.0,133828000.0,119586000.0,137976000.0,109025000.0,108398000.0,107948000.0,98750000.0,164788000.0,134061000.0,113282000.0,97029000.0,88892000.0,77680000.0,42147000.0,38316000.0,35281000.0,31114000.0,25459000.0,21932000.0,16600615.0,14030844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
