date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,183302000.0,279910000.0,227415000.0,85583000.0,95624000.0,111703000.0,93104000.0,1630000.0,180316000.0,-79584000.0,-32960000.0,-210152000.0,8465000.0,76851000.0,7753000.0,32695000.0,44807000.0,33649000.0,30595000.0,18062000.0,21952000.0,21347000.0,15737000.0,8593000.0,5465824.0,3400000.0,5500000.0,4500000.0
,depreciationAndAmortization,168023000.0,154085000.0,172088000.0,177561000.0,170038000.0,167186000.0,167289000.0,183833000.0,171969000.0,168288000.0,172301000.0,185208000.0,248928000.0,253535000.0,84734000.0,73034000.0,41710000.0,29572000.0,23375000.0,19952000.0,19010000.0,18991000.0,16070000.0,11484000.0,8246594.0,6300000.0,6300000.0,6200000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,59000.0,-77000.0,124000.0,752000.0,-186000.0,-1799000.0,489000.0,196000.0,1313000.0,2358000.0,-738000.0,-466000.0,-2026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,4805000.0,6868000.0,-4962000.0,1797000.0,-2674000.0,8719000.0,-5296000.0,9585000.0,-4396000.0,19141000.0,13218000.0,2564000.0,19085000.0,27571000.0,3998000.0,-1576000.0,3420000.0,3416000.0,1078000.0,-4280000.0,620000.0,-605000.0,-600000.0,6580000.0,1227483.0,200000.0,2000000.0,400000.0
,accountsReceivables,80000.0,3770000.0,-3942000.0,2922000.0,-1825000.0,1967000.0,-617000.0,4420000.0,-1325000.0,19929000.0,5111000.0,1600000.0,22829000.0,12378000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,400000.0,600000.0,400000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2859000.0,-270000.0,-129000.0,-1141000.0,-1657000.0,4314000.0,-3716000.0,6223000.0,-598000.0,0.0,0.0,0.0,-9129000.0,20192000.0,1999000.0,-788000.0,1710000.0,1708000.0,539000.0,-2140000.0,310000.0,-300000.0,-300000.0,3300000.0,700000.0,-300000.0,400000.0,-200000.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1407000.0,0.0,4394000.0,11411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-32974000.0,-8183000.0,-23496000.0,-21045000.0,-40551000.0,-58041000.0,-38401000.0,-16831000.0,-2996000.0,3733000.0,-7666000.0,-7432000.0,4676000.0,-89834000.0,12273000.0,8872000.0,2949000.0,5178000.0,2736000.0,7602000.0,-779000.0,386000.0,801000.0,-6026000.0,32447.0,-7500000.0,-1400000.0,100000.0
,netCashProvidedByOperatingActivites,201835000.0,192184000.0,217811000.0,227761000.0,235273000.0,244930000.0,214672000.0,206304000.0,163810000.0,180137000.0,164751000.0,159307000.0,230201000.0,287651000.0,108020000.0,112559000.0,90860000.0,71815000.0,58129000.0,44480000.0,40803000.0,40119000.0,32008000.0,23820000.0,14972348.0,7200000.0,12400000.0,11200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1737000.0,-2919000.0,-207000.0,-328469000.0,-114272000.0,-19363000.0,-27116000.0,-102987000.0,-135193000.0,-132129000.0,-16954912.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,-391000000.0,-43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180523000.0,-63582000.0,-45122000.0,-1000000.0,-723000.0,-16163000.0,0.0,0.0,-9155000.0,-7697000.0,-9815000.0,-30835000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46867000.0,0.0,14216000.0,2506000.0,29462000.0,6298000.0,0.0,0.0,0.0,0.0,0.0,0.0,10781000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-4462000.0,-9013000.0,-15488000.0,167402000.0,-84003000.0,-30266000.0,-11055000.0,-86303000.0,-34066000.0,-21096000.0,-41425000.0,29734000.0,-10944000.0,-610491000.0,-78302000.0,59873000.0,6147000.0,3798000.0,-4817000.0,-11415000.0,0.0,0.0,0.0,3000.0,3385.0,7800000.0,0.0,0.0
,netCashUsedForInvestingActivites,-494350000.0,-186965000.0,554891000.0,-259116000.0,-10187000.0,-388271000.0,-43068000.0,-597583000.0,-142210000.0,-24813000.0,-24783000.0,111967000.0,230128000.0,-31490000.0,-154080000.0,-650879000.0,-202549000.0,-298883000.0,-106030000.0,-64321000.0,-38549000.0,-64942000.0,-111080000.0,-110764000.0,-16951527.0,7800000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
