date,,2020-10-02_FY,2019-09-27_FY,2018-09-28_FY,2017-09-29_FY,2016-09-30_FY,2015-10-02_FY,2014-09-26_FY,2013-09-27_FY,2012-09-28_FY,2011-09-30_FY,2010-10-01_FY,2009-10-02_FY,2008-09-26_FY,2007-09-28_FY,2006-09-29_FY,2005-09-30_FY,2004-10-01_FY,2003-09-26_FY,2002-09-27_FY,2001-09-28_FY,2000-09-29_FY,1999-10-01_FY,1998-10-02_FY,1997-09-26_FY,1996-09-27_FY,1995-09-29_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,269000000.0,291900000.0,149900000.0,218500000.0,402300000.0,411500000.0,403700000.0,438200000.0,427000000.0,398933000.0,360400000.0,319000000.0,279500000.0,239500000.0,245100000.0,206576000.0,167200000.0,130900000.0,93600000.0,54300000.0,53000000.0,-24200000.0,73800000.0,115600000.0,122100000.0,139300000.0,79358000.0
,depreciationAndAmortization,60000000.0,93000000.0,72700000.0,76900000.0,79800000.0,68520000.0,62500000.0,62800000.0,61000000.0,52591000.0,48300000.0,44600000.0,36700000.0,32200000.0,29600000.0,28651000.0,25200000.0,20300000.0,19900000.0,22900000.0,22000000.0,37400000.0,42700000.0,45600000.0,46100000.0,55600000.0,52513000.0
,deferredIncomeTax,26000000.0,18900000.0,48000000.0,-23300000.0,-23900000.0,5413000.0,15900000.0,-3900000.0,-2300000.0,59671000.0,30100000.0,-22000000.0,3100000.0,2600000.0,-63900000.0,5555000.0,8500000.0,-9100000.0,-15700000.0,-13500000.0,-1100000.0,-20900000.0,-5200000.0,-9700000.0,1100000.0,-27100000.0,-8283000.0
,stockBasedCompensation,43000000.0,47900000.0,45900000.0,41200000.0,48300000.0,46303000.0,39636000.0,42637000.0,47876000.0,42018000.0,39814000.0,42577000000.0,40994000000.0,44882000000.0,-51963000000.0,0.0,1171000000.0,1055000000.0,1057000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,237600000.0,-337300000.0,197000000.0,-350300000.0,-14408000.0,-276092000.0,-251700000.0,610200000.0,205295000.0,-49095000.0,-52400000.0,217500000.0,234200000.0,-133500000.0,39038000.0,49162000.0,27700000.0,102800000.0,-40800000.0,133400000.0,88300000.0,-222500000.0,-14300000.0,55300000.0,36900000.0,20044000.0,934000.0
,accountsReceivables,35000000.0,-111700000.0,-76100000.0,-52600000.0,-168300000.0,-79394000.0,-74501000.0,-43301000.0,-87434000.0,-41577000.0,-12874000.0,2038000000.0,250000000.0,1086000000.0,278000000.0,0.0,805000000.0,-110000000.0,-2179000000.0,-1400000.0,7400000.0,158800000.0,26400000.0,-38700000.0,-34000000.0,-7900000.0,0.0
,inventory,38000000.0,-106900000.0,-16400000.0,-100000.0,-27700000.0,-41557000.0,-43343000.0,-76400000.0,-42459000.0,-42235000.0,-53328000.0,-39575000000.0,-56062000000.0,-30066000000.0,-22907000000.0,-21927000.0,-8705000000.0,7141000000.0,-10172000000.0,-19300000.0,-14200000.0,126200000.0,-44900000.0,30300000.0,-18200000.0,7500000.0,-17374000.0
,accountsPayables,-66000000.0,49700000.0,21900000.0,5500000.0,9700000.0,6460000.0,1971000.0,7784000.0,19275000.0,35524000.0,2959000.0,6042000000.0,10462000000.0,5281000000.0,5704000000.0,0.0,4122000000.0,-857000000.0,-257000000.0,-3400000.0,-1300000.0,36100000.0,7600000.0,-8100000.0,7200000.0,-4800000.0,0.0
,otherWorkingCapital,749000000.0,511400000.0,848700000.0,651700000.0,1002000000.0,1016408000.0,1292500000.0,1544200000.0,934000000.0,728705000.0,777800000.0,830200000.0,612700000.0,378500000.0,512000000.0,472962000.0,423800000.0,396100000.0,293300000.0,334100000.0,200700000.0,112400000.0,334900000.0,349200000.0,293900000.0,257000000.0,236956000.0
,otherNonCashItems,0.0,120400000.0,82000000.0,139000000.0,2100000.0,48665000.0,55000000.0,43800000.0,58200000.0,398535000.0,46200000.0,50800000.0,47700000.0,43000000.0,43100000.0,0.0,39300000.0,22500000.0,20500000.0,57000000.0,9900000.0,-27500000.0,7000000.0,-41300000.0,-2900000.0,-47400000.0,-4271000.0
,netCashProvidedByOperatingActivites,785000000.0,371800000.0,454900000.0,399100000.0,356300000.0,469556000.0,449000000.0,455200000.0,492800000.0,472779000.0,460800000.0,304400000.0,372200000.0,300200000.0,201800000.0,251797000.0,233900000.0,209800000.0,156000000.0,118400000.0,83800000.0,-33600000.0,127800000.0,44900000.0,77400000.0,117400000.0,120251000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-84000000.0,-58000000.0,-47700000.0,-59100000.0,-80400000.0,-91384000.0,-89649000.0,-76277000.0,-61103000.0,-70928000.0,-67545000.0,-62562000000.0,-81424000000.0,-64135000000.0,-41412000000.0,-43865000.0,-24218000000.0,-18888000000.0,-25907000000.0,-16500000.0,-19200000.0,-39400000.0,-47000000.0,-55100000.0,-67700000.0,-65400000.0,-62584000.0
,acquisitionsNet,-36000000.0,-576200000.0,-109000000.0,-3000000.0,-21000000.0,-95302000.0,-31500000.0,0.0,-28241000.0,-9000000.0,-1800000.0,-2550000000.0,-2092000000.0,-52374000000.0,0.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-199500000.0,-199700000.0,-316300000.0,-3300000.0,-423791000.0,-672951000.0,-429977000.0,-257440000.0,-32802000.0,-497500000.0,0.0,0.0,-99900000000.0,-145000000000.0,-237850000.0,-77960000000.0,-110708000000.0,-139110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,8500000.0,15900000.0,0.0,8600000.0,572000.0,38075000.0,0.0,0.0,0.0,0.0,0.0,0.0,193470000000.0,190315000000.0,358460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,193500000.0,161200000.0,245300000.0,-13000000.0,398986000.0,622934000.0,409983000.0,224489000.0,-5078000.0,492030000.0,0.0,0.0,0.0,0.0,-12655000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6986000.0
