Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31
Depreciation & Amortization,31891000.0,26946000.0,18222000.0,18141000.0,14607000.0,18750000.0,17152000.0,18098000.0,27538000.0
Stock-based compensation,4148000.0,3519000.0,3402000.0,3749000.0,3295000.0,2203000.0,1341000.0,6514000.0,1939000.0
Operating Cash Flow,23227000.0,21915000.0,26440000.0,47920000.0,51731000.0,46114000.0,41370000.0,5293000.0,38962000.0
Capital Expenditure,12036000.0,10008000.0,8370000.0,12581000.0,6075000.0,3367000.0,6264000.0,8883000.0,-1702000.0
Acquisitions and disposals,-0.0,-202693000.0,-0.0,-31180000.0,-3890000.0,-2055000.0,-289000.0,-685000.0,-314410000.0
Investment purchases and sales,0.0,-8123000.0,-44786000.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,24715000.0,-166469000.0,-51995000.0,-41568000.0,-9965000.0,37103000.0,14666000.0,-9568000.0,-316605000.0
Issuance (repayment) of debt,-40323000.0,-116000000.0,-13500000.0,-13500000.0,-13500000.0,-13500000.0,-0.0,-2063000.0,212063000.0
Issuance (buybacks) of shares,-31402000.0,-33879000.0,-42842000.0,-84570000.0,-93774000.0,-72640000.0,-43847000.0,-18036000.0,129502000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-14101000.0,133940000.0,-14658000.0,-15009000.0,-11837000.0,-10577000.0,-12189000.0,-24852000.0,326316000.0
Effect of forex changes on cash,-3313000.0,1540000.0,-1516000.0,-547000.0,-8795000.0,-1321000.0,-249000.0,-671000.0,2593000.0
Net cash flow / Change in cash,33841000.0,33879000.0,42842000.0,84570000.0,93774000.0,72640000.0,43847000.0,21468000.0,51266000.0
Free Cash Flow,11191000.0,11907000.0,18070000.0,35339000.0,45656000.0,42747000.0,35106000.0,-3590000.0,37260000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.385
