date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-03-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-227005663.0,-147722178.0,-155127411.0,-97773414.0,-116426268.0,-104793141.0,-30691460.0,-26868198.0,-32100.0,-16590827.0
,depreciationAndAmortization,528118.0,477121.0,368673.0,213872.0,196872.0,139626.0,25481.0,23249.0,0.0,47747.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
,stockBasedCompensation,24115197.0,20788688.0,17396146.0,14641520.0,14701219.0,10890905.0,3843878.0,391393.0,0.0,295106.0
,changeInWorkingCapital,-27276352.0,-125039546.0,-135866226.0,77337940.0,-99324837.0,356563411.0,89013760.0,31437548.0,-16817164.0,-2654963.0
,accountsReceivables,-10764583.0,0.0,0.0,94339.0,-63679.0,20943.0,284715.0,-35889.0,0.0,48634.0
,inventory,-7056385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1923199.0,-6536036.0,7787521.0,2418892.0,2121742.0,-419860.0,-1342302.0,3353459.0,0.0,-554256.0
,otherWorkingCapital,264609.0,194099950.0,319139496.0,455005722.0,377667782.0,476992619.0,120429208.0,31415448.0,-22100.0,16795064.0
,otherNonCashItems,214103.0,194205.0,192530.0,190885.0,233772.0,182599.0,176085.0,391393.0,0.0,0.0
,netCashProvidedByOperatingActivites,-230072845.0,-127983241.0,-118169113.0,-80491812.0,-91257227.0,-102279965.0,-22807150.0,-22591265.0,0.0,-18902937.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-266724.0,-700395.0,-391268.0,-723429.0,-48964.0,-860595.0,-11762.0,-33255.0,0.0,-38957.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
,purchasesOfInvestments,-755629547.0,-80720301.0,-271156707.0,-520926824.0,-395757168.0,-514308249.0,-103601836.0,0.0,-0.0,-12000000.0
,salesMaturitiesOfInvestments,275601271.0,258857683.0,406189288.0,428932538.0,488068547.0,153389448.0,36879308.0,1500000.0,0.0,17700122.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-480295000.0,177436987.0,134641313.0,-92717715.0,92262415.0,-361779396.0,-66734290.0,1466745.0,0.0,5661165.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-125000000.0,0.0,0.0,0.0,-0.0,0.0
,commonStockIssued,652712011.0,0.0,0.0,162149996.0,0.0,449996887.0,116191285.0,43841850.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3754706.0,-0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,-77740.0,0.0,-756313.0,-638705.0,-3644872.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,664176929.0,3235601.0,685188.0,162357416.0,477734.0,449893620.0,115715560.0,40629916.0,0.0,15194085.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-46190916.0,52689347.0,17157388.0,-10852111.0,1482922.0,-14165741.0,26174120.0,19505396.0,0.0,1952313.0
,cashAtEndOfPeriod,61445933.0,107636849.0,54947502.0,37790114.0,48642225.0,47159303.0,61325044.0,35150924.0,4070.0,15645528.0
,cashAtBeginningOfPeriod,107636849.0,54947502.0,37790114.0,48642225.0,47159303.0,61325044.0,35150924.0,15645528.0,4070.0,13693215.0
,operatingCashFlow,-230072845.0,-127983241.0,-118169113.0,-80491812.0,-91257227.0,-102279965.0,-22807150.0,-22591265.0,0.0,-18902937.0
,capitalExpenditure,-266724.0,-700395.0,-391268.0,-723429.0,-48964.0,-860595.0,-11762.0,-33255.0,0.0,-38957.0
,freeCashFlow,-230339569.0,-128683636.0,-118560381.0,-81215241.0,-91306191.0,-103140560.0,-22818912.0,-22624520.0,0.0,-18941894.0
