date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,311048000.0,242474000.0,231292000.0,244406000.0,258217000.0,285952000.0,266108000.0,241088000.0,162886000.0,94839000.0,68615000.0,68378000.0,49533000.0,7660000.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,310437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.998035672950799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,33829000.0,31112000.0,25908000.0,25127000.0,19037000.0,20140000.0,16483000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,13803000.0,206000000.0,204000000.0,260000000.0,218000000.0,180000000.0,165000000.0,135000000.0,113000000.0,77000000.0,60000000.0,51000000.0,29000000.0,6000000.0,100000.0
,costAndExpenses,274120000.0,206381000.0,204390000.0,260030000.0,211361000.0,179760000.0,165146000.0,134635000.0,113306000.0,78434000.0,60029000.0,50629000.0,28738000.0,6029000.0,100000.0
,interestExpense,11576000.0,12898000.0,18096000.0,16767000.0,11079000.0,10754000.0,10453000.0,3607000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8747000.0,8942000.0,10996000.0,9591000.0,5408000.0,5251000.0,4958000.0,2103000.0,1591000.0,576000.0,178000.0,74000.0,37000.0,0.0,0.0
,EBITDA,57251000.0,57933000.0,55994000.0,10734000.0,63343000.0,122197000.0,116373000.0,112163000.0,51171000.0,16981000.0,8764000.0,17823000.0,20832000.0,1631000.0,-100000.0
,EBITDARatio,0.184058408991538,0.238924585728779,0.242092247029729,0.0439187253995401,0.245309177939485,0.427333958146822,0.437314924767388,0.465236760021237,0.314152229166411,0.179050812429486,0.127727173358595,0.260654011524174,0.420568106111077,0.212924281984334,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,296634000.0,0.0,0.0,0.0,0.0,0.0,100962000.0,106453000.0,0.0,0.0,0.0,0.0,20795000.0,0.0,-100000.0
,operatingIncomeRatio,0.953659885291016,0.0,0.0,0.0,0.0,0.0,0.37940234791889,0.441552462171489,0.0,0.0,0.0,0.0,0.419821129348111,0.0,0.0
,totalOtherIncomeExpensesNet,259706000.0,1882000.0,1999000.0,1756000.0,1470000.0,1261000.0,0.0,0.0,1424000.0,3708000.0,2215000.0,1248000.0,0.0,24000.0,0.0
,incomeBeforeTax,36928000.0,36093000.0,26902000.0,-15624000.0,46856000.0,106192000.0,100962000.0,106453000.0,49580000.0,16405000.0,8586000.0,17749000.0,20795000.0,1631000.0,-100000.0
,incomeBeforeTaxRatio,0.118721226305908,0.148853072906786,0.116311848226484,-0.0639264175183915,0.181459779952521,0.371363025962399,0.37940234791889,0.441552462171489,0.304384661665214,0.172977361633927,0.125132988413612,0.259571792096873,0.419821129348111,0.212924281984334,0.0
,incomeTaxExpense,9348000.0,9517000.0,9177000.0,-8731000.0,17835000.0,40331000.0,38298000.0,40891000.0,19423000.0,6441000.0,3164000.0,6839000.0,8140000.0,614000.0,0.0
,netIncome,27580000.0,26576000.0,17725000.0,-6893000.0,29021000.0,65861000.0,62664000.0,65562000.0,30157000.0,9964000.0,5422000.0,10910000.0,12655000.0,1017000.0,-100000.0
,netIncomeRatio,0.0886679869344924,0.109603503880828,0.0766347301246909,-0.0282030719376775,0.112389966578498,0.230321872202328,0.235483337592256,0.27194219538094,0.18514175558366,0.10506226341484,0.0790206223129053,0.159554242592647,0.255486241495569,0.132767624020888,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
